ID,DV
441,34.3822736162351
414,47.1644348193617
451,41.1061238920299
410,42.2704357503205
30,45.9763343415035
489,38.6930075004798
438,NA
270,43.1427111579583
418,38.3233378864811
242,44.3181813745559
113,40.7298245285003
350,43.4511596094818
535,46.1359350599063
90,48.4580489326621
503,NA
416,46.2233322526516
488,37.1888580795371
283,45.483845111438
271,42.9115004782169
455,37.7930623080464
277,49.5259879075173
194,45.9037735361203
169,34.8492978841087
71,38.5931148548191
172,NA
149,42.4837926351174
302,43.9842366500835
237,37.2387022520794
356,31.6749095709418
208,35.8674869532135
413,44.7579200328997
294,43.5019243205531
193,52.3986551700723
290,38.237804454158
318,47.6475332817213
275,44.2589493879726
18,41.1368447329207
265,47.1599913968092
86,38.8353391481831
388,49.4972061745155
311,43.283589266575
179,48.6706970232832
137,40.5975353899563
375,42.1150433441162
537,45.9323814160895
368,44.9303608698673
329,42.1116474733252
480,52.7020078260302
531,52.1830175798995
125,NA
435,39.0754919189195
24,41.7365814071192
254,38.2883760953342
486,40.7774706001807
513,52.8030125013263
399,47.3423446976644
492,38.1116211584093
373,48.452474370076
379,31.7352909976445
347,38.016076958224
432,40.4012414770001
424,40.6319060338477
162,36.4621400453485
103,NA
88,43.8451089601475
130,46.7144885025549
202,54.3265579382857
505,32.5993632305015
384,42.3786595001499
16,36.1709215396239
146,41.4290205763352
197,47.9855001117169
268,46.6331568036033
29,45.5673582959461
322,44.5892053752894
507,NA
288,40.2441974380344
415,44.3766796732975
431,47.8443703794891
449,44.9911566033778
404,38.5475852591077
115,43.4756651283485
138,46.3989434687918
478,44.1787372296652
148,37.5451744740634
332,41.2241327010077
541,42.5486014337312
468,42.551985498662
337,NA
153,43.6421299090246
9,40.7992388919831
161,43.5192461413137
281,42.1795504622747
445,42.1168372257962
35,35.6065375759066
144,37.7287082006225
454,44.999728803634
490,46.5521971938927
174,NA
357,NA
62,39.6173201985984
465,46.889049490346
72,47.5940076654243
163,41.405623707598
55,42.6820743088053
273,38.0664239206461
240,NA
186,38.2486531625101
213,39.8744296321491
245,35.2523395010011
396,43.799364360486
264,49.5340394427985
300,43.5912747687548
177,44.5035597766157
314,36.0415404451586
216,43.8611421928044
331,42.2346313376435
199,44.4033623412368
82,39.5749918915681
287,44.7499978935758
190,38.676039294879
511,42.1365367024628
109,38.9458198281091
313,47.9484941424851
231,41.6655573391954
259,40.9865503576088
367,48.2378882845181
477,46.1147883058595
409,43.2878238019583
358,48.8265992878747
19,43.4598127985028
73,41.7993756270448
76,42.5905894537078
243,45.7620059190397
134,54.5604247426392
304,39.150507906705
64,37.3501054954823
289,38.4512976527577
514,41.2131785761214
280,49.7225726462733
206,NA
510,43.5491485272169
521,NA
443,43.1616916983904
23,37.9548784602559
378,43.6390236165553
450,NA
74,45.290228859651
236,36.4457807328351
175,47.0895095417501
419,42.0907823014397
66,39.7185030042047
525,42.77505532371
173,48.5967403579061
178,48.1866656733554
392,40.5179131820532
487,46.6465505501946
405,NA
501,NA
185,NA
436,NA
360,37.1302491733908
91,43.2350324760688
168,45.8652908902316
120,44.1576935383831
70,43.3705742086992
154,41.9746593445128
522,40.4300158714108
2,41.0612997779363
343,44.2131958226388
69,49.289038631142
512,40.5245909396851
381,39.2662286436767
