ID,DV
355,48.492598795217
169,NA
566,NA
474,57.3670215826879
381,59.7842840744355
436,63.8148565505317
399,66.8101475928933
159,56.943814356548
68,64.7718342244436
277,NA
88,45.9660621312016
286,NA
445,54.0636365679779
131,61.9474638627072
521,38.3167360314453
668,56.5269392490768
18,52.6404092517209
528,58.2561949752344
211,57.9800465145462
180,47.045354757025
614,NA
517,51.0176751677156
25,62.252351399796
258,62.7671156060027
488,54.9115344711244
268,63.6010401948868
681,63.9087066197548
338,56.1157877609555
618,50.6926414156054
426,56.5607126409235
161,NA
471,52.3102402326045
52,NA
99,59.7645632474926
402,60.16872162083
55,53.8201490512168
275,47.668273273653
156,NA
194,52.3481176739998
627,48.2601892760343
168,60.4165908307593
294,61.8033865798763
40,NA
637,54.7924065381294
298,NA
10,45.4872630877005
660,61.9463732631643
663,52.3026380607383
218,58.2856255768039
241,56.6739690910296
329,60.7133051559517
499,NA
210,56.2438540167072
140,52.1250501026035
494,NA
504,54.7205145334673
330,60.8565051556189
92,55.6476904016868
141,71.3149505262302
371,NA
367,46.1588663236256
688,61.3125226273138
230,NA
582,NA
551,69.0357684790405
679,58.0228987604704
628,64.1602127626144
9,58.2370403645989
454,NA
524,55.2650326628392
526,67.5287292299153
266,53.4082365533115
347,61.6217776986446
36,NA
585,49.4453274449812
440,58.355030797169
165,53.4986309994814
35,40.0657868602767
655,59.6730530357942
79,63.1117693120186
484,63.4824333085958
47,NA
669,50.2421762852772
259,NA
296,58.6003687584407
145,45.6779300849826
607,65.2758043973853
15,47.5437050626829
639,NA
187,46.6467713154256
464,55.303673077731
652,53.9928832422152
290,64.1189934309858
400,53.2832908094455
235,59.6524769269912
432,62.0993064546739
93,NA
318,69.0458726895357
672,62.0495532623314
674,44.3887514978874
443,58.3656307579776
85,48.3743515832472
356,65.2722921294152
407,62.8524986404808
23,55.9074481379374
633,54.8514003682224
572,62.5161839822825
53,NA
75,59.9921676433231
382,NA
42,NA
611,55.0306268433305
351,59.1178331242011
477,72.4938500103768
647,54.7624879625683
612,55.8076379039065
549,54.9968053669314
540,57.0512617190499
378,52.2601813050041
119,54.5397754940303
449,NA
682,58.3401372769531
322,NA
45,52.9735468959343
199,61.8441128715611
662,56.6472687641974
135,59.8377736453705
678,52.7773641528628
121,52.5691319663113
595,NA
419,56.1719881054005
473,55.2052142769491
513,48.8105163500049
352,NA
315,52.46345762516
537,60.6676515837134
606,50.7729729528084
284,57.6972743937878
645,58.1075248026794
680,58.0461079082801
91,56.3733480852736
638,53.1835199499499
597,49.5192973090576
316,56.4420604144965
112,63.1041981775036
387,58.8183778369527
414,53.6779883196479
525,58.3457909707334
226,56.6037555073362
583,67.5033062389043
345,61.9739432666633
469,61.7474943752478
346,57.7143780969577
343,58.9139762110541
457,54.0961035349069
111,56.8260422243631
128,54.0914196142235
599,NA
44,58.8294416825164
376,49.1298009657931
229,46.0028300775643
219,61.8568218776504
