ID,IV
614,4.6859260943484
266,NA
662,4.64257813887663
566,4.29984436853462
205,4.99814886510435
620,4.26599247999572
364,3.79389498576668
40,7.86812680002195
130,5.84480917056533
311,4.2550439897522
153,6.477071368233
355,5.08043062391253
618,5.01756828091584
413,5.66837961318616
458,2.92578430079172
636,6.15057198545855
305,6.26254653877945
460,4.50491849336465
125,NA
440,6.26508419331257
429,4.53211564242801
220,4.80777342107341
315,6.23012790815424
330,4.03064760505937
301,3.29185153122882
579,4.43283259530426
487,5.84129205471362
6,NA
80,5.43203247022851
339,4.97273586936963
477,NA
389,NA
607,5.72099707329432
489,3.28213387036018
307,6.36973973669173
347,NA
651,5.23498724714123
671,5.26501156249682
595,NA
372,4.96416502791796
277,5.76042461611101
558,5.93802927243969
422,5.44743866553198
664,4.28310689385308
110,3.86319262187396
589,5.2255622623275
370,7.47258915807469
415,5.52464451086479
584,5.27807991339136
343,5.28930968041817
550,3.6071790471041
294,6.63767310337312
223,6.2339500828296
255,5.85757676777681
75,5.14669760278366
183,4.16798028965525
257,5.39404931011195
177,3.89252534514792
26,NA
646,4.32026616271851
542,5.66150835112375
637,6.33229576923362
659,4.71205535302437
155,3.8710452833257
53,5.33826417244305
398,NA
529,4.18308317025853
666,4.38314247777112
30,6.11090012019576
635,6.46754205778007
474,5.23026467520919
368,5.56542687546072
624,5.37826814696951
523,3.51415041781332
496,4.95288658106111
611,3.0651285961541
378,5.32220378068172
544,4.23118134209593
432,5.96751555485373
135,5.66621543935333
673,4.78646045745467
499,4.63516517571225
340,NA
420,6.55813633005761
165,4.8170585049516
35,1.99421663548926
68,4.70250101511111
218,3.68745245334696
225,5.65026250800133
170,5.77758604418518
76,3.91839766612015
560,NA
604,NA
557,3.72622723429398
20,3.44235830504147
83,6.77412825803403
510,5.00501837911898
329,4.23781554358213
5,NA
495,5.04486293899814
382,3.27244700896687
118,6.75977414901927
520,NA
616,4.78925604212624
313,4.3504569041328
381,4.77933726151059
199,4.44693778165813
585,4.72177770397633
57,4.61115675494233
587,4.61951714534999
405,4.62561110647925
447,5.92285701187133
166,NA
178,5.39851638421239
42,6.12807853820358
134,6.02819941124682
386,5.32912319387898
570,4.87259054111273
10,4.31057900758589
526,7.43389436373221
212,5.2332901489699
493,5.68972721972943
598,3.96891918442215
128,5.32256202595489
601,6.00932211879172
462,3.87092231780961
63,4.37780626111474
565,3.27767953906072
594,5.45586692865645
466,4.40736607493689
657,3.15525211970577
559,3.66926375671681
344,4.63077775771514
435,4.02170841500459
472,4.90965463840698
418,4.22822856128471
478,4.67806254620227
244,NA
148,5.77567907116431
197,6.90281508270054
184,3.89625147435536
451,3.45053268180167
612,3.6375625826454
433,NA
367,5.8500013366215
168,5.91967518674821
15,5.96222908371449
627,NA
192,4.38273336348708
221,6.10796102159131
431,5.8290557256391
235,NA
265,6.09841860883353
73,5.71047554903656
19,4.50140587274972
395,5.2930325312783
222,5.30817054302659
97,5.26084454988141
43,6.21476014938554
414,5.08432012875814
491,NA
27,4.00685786161104
159,5.1157557573607
111,NA
481,5.76444827918503
513,4.78165399080314
297,4.18617233675307
304,5.37462544591804
127,6.27665066806683
346,4.69032033562675
201,4.82671416278355
116,5.36235610075195
581,4.65305466771926
94,NA
204,NA
534,6.32688291859213
163,NA
518,6.37416670016044
522,3.90236143363492
626,NA
600,NA
353,NA
396,4.24936776182451
599,3.67935528643938
674,4.68259050006346
2,5.64782138941825
539,5.90454575029455
547,5.36079329022164
533,4.27326938781644
306,4.51250080325382
34,6.23666363313516
357,4.80188462639552
122,NA
531,6.58130788371535
290,3.03114992015641
406,5.08796965513312
412,6.78328373114485
272,5.31073567879441
180,5.53572909429024
188,5.03623154590758
572,4.57990990177362
613,3.48794324212472
521,4.33081943936587
145,5.90088301326898
157,3.86728692429659
457,6.24574900233218
425,4.02837198533435
59,4.7641174232825
104,4.92850933224757
455,4.04677273464989
224,5.57436313243239
484,5.65459631172761
380,5.91974834958658
417,5.48153236412147
174,6.44033431902935
423,6.17520522514673
308,5.48291568318066
187,4.17222241400798
105,3.34076656485932
494,7.9773679352468
409,NA
167,4.87225586189778
89,5.87673844399984
653,5.87266144440953
106,6.22296334370917
243,3.96635777421393
