ID,DV
443,77.6184813414735
521,61.526625471214
91,73.3820241331933
144,64.8064256163973
292,NA
465,69.6960287076532
203,57.0376345645278
675,NA
150,69.1597292138652
553,68.4211725412042
156,68.5607051044877
342,75.8412160442394
18,67.1328016137633
646,67.1293882694859
160,NA
13,70.3487675937129
642,63.2168510472088
611,72.271212534009
67,66.7370891708987
261,NA
311,66.5765956463136
629,73.9419060682197
574,69.2880618835062
177,NA
168,64.5841764991628
287,67.3235736162006
682,69.9271972794275
673,66.2101617997297
623,62.6728037015127
122,65.0882548341287
49,60.9674170793893
257,62.9370710726134
532,NA
428,70.4366707594192
681,NA
86,NA
524,63.7033489234206
630,61.026919144365
619,53.8686364570965
436,62.5376729800085
58,65.1078507797794
165,62.7018329092664
87,80.5661446427415
64,65.8415316905036
505,74.8457030854506
98,58.9352537364643
667,64.0460026972907
423,67.0182829343031
689,59.0294300016201
637,65.0253507294166
19,63.9173542323466
236,64.8717349065052
85,73.0790574288268
289,62.3440171849898
358,73.6808496060571
604,NA
665,66.7788602816186
496,71.6556091992168
105,63.4661497990419
403,73.2230267107974
404,64.8616212219375
155,63.4474162279956
354,58.4241403733767
412,61.6534656061922
269,65.2342039240575
643,71.2633735653538
433,63.8411611443344
253,65.6904864870753
426,74.5352547890974
286,61.8204268287945
291,67.3089742333078
140,71.5705407636843
498,54.0623272531852
605,62.4305567140354
336,67.0578946525635
77,73.3996935776478
475,69.1892274131768
38,71.1827519196348
56,83.715108242143
688,71.3886485379429
408,NA
240,NA
242,64.8008956794784
313,60.2720253132507
368,66.4736890640198
370,57.0218294389617
552,69.7747309314585
509,NA
112,NA
634,72.0091582203271
626,66.6124013575029
587,62.4203467603172
530,75.8665405643404
414,65.1840143635957
344,59.9285893066749
578,72.8706538277398
214,59.9663446913372
387,65.9270734618538
575,67.6354784027621
121,67.0703114440109
9,67.9268781174107
406,65.2293480361855
512,57.4898490391174
262,60.325703142494
378,62.3758401723772
12,71.7953992809976
666,72.6413618937851
277,53.7307708973518
259,68.2782977851457
322,66.7823619476067
504,64.6833020022131
483,74.7376008410287
17,75.057681248221
145,60.2759474702355
110,69.0507193153805
453,66.4729429712721
376,NA
349,64.3150906106414
248,62.2375123460654
546,69.2316172829652
333,65.4566021728538
7,81.8961208894793
70,NA
461,77.7848338475466
219,57.1107754041024
52,68.2972664999619
567,58.1187847563706
299,69.4180190212494
131,77.0763788297607
201,51.3068041323014
74,62.2240299436672
187,NA
234,73.7402521662767
528,59.6176549020993
650,73.2711113883594
533,NA
389,65.9800922721933
366,69.3353467244344
499,NA
590,62.4930355017087
89,64.2522040024564
638,62.6442852965503
603,67.0277247856855
536,73.3705097458419
148,69.8744584507463
99,71.2950386766813
170,67.2902247532224
447,74.300473717032
43,61.6565201638334
306,75.4177297865587
35,60.6710247722186
416,70.5567838934495
167,NA
380,NA
138,59.597595016669
60,NA
639,71.5793655333943
247,55.152493895713
22,79.7242810772828
127,63.770780389591
489,63.6317121797596
278,73.051268730963
397,NA
584,65.7864159022595
88,NA
210,65.2226026967729
531,56.7747737040788
146,65.6898310715698
304,59.8090097780473
225,61.6559099915875
285,68.2571108625588
385,68.8079860618996
180,67.1508089720009
364,82.2538027307818
24,72.9728918995597
379,NA
506,64.4437705840132
415,70.1501717255602
580,67.2326662012643
551,66.6987828856081
151,74.3310876595051
610,67.0294554866577
189,NA
162,NA
176,70.6357977125042
470,68.5212186642052
625,60.7909229494647
648,67.0617589097069
315,NA
96,NA
123,71.2038243128015
383,63.65868490774
669,63.3113092386535
381,68.0188955677315
102,72.2023041057384
297,70.6501736354243
141,64.2306514432159
31,NA
405,NA
264,66.2791420318199
388,61.6661099845599
644,68.8092227090738
606,69.0931286272992
462,66.3718386069595
445,NA
508,65.3672550043327
386,62.5906767250306
467,71.9983094752939
555,69.8338224333226
21,53.4581075596793
241,62.6223739916989
497,67.0708464697989
71,71.0370264725167
331,71.3751822475696
421,NA
477,62.2484946769522
113,NA
25,72.8893924951033
437,71.7888364135
392,82.3192111072554
400,65.0062361115284
256,59.1500206648678
515,62.3081467619618
10,67.4410389861194
435,75.1590017152834
534,65.0455587022064
439,75.1523748796989
81,67.9982745407593
279,72.0797587115189
635,69.5959963785026
16,80.8771064337036
206,70.6876707524472
320,68.664384588609
53,72.3162884543863
133,60.6732410511598
687,71.9117115246197
624,64.3011219176296
316,69.4738650290982
26,66.0942257461546
591,72.3678846701781
232,NA
329,71.93113469399
487,65.344912661839
310,NA
44,56.1117154934713
281,71.8873010129868
535,68.912956853563
111,71.8050158848735
76,66.7931554514486
572,52.0971918639798
30,64.6002027138623
636,70.2685492334129
361,73.9599757654339
143,67.6366010230845
233,68.5920184516997
29,66.3880068118088
229,63.6454101273175
288,63.0898089968713
494,71.314191082213
298,67.4315927606474
169,69.6902132295649
464,70.8691634743918
556,67.7658082323542
3,71.5691407990099
268,83.4456069373051
109,71.9233430680872
375,57.0122551418393
152,61.7576842964042
582,77.4256280940821
410,66.7484031333244
290,65.008550631822
600,NA
480,67.7677830878817
434,59.4882031046786
117,72.303042426858
468,71.8101824259193
562,66.3376229713068
97,71.3217578054147
402,69.8933655766427
661,66.3567447102613
266,58.8783168725559
276,NA
75,66.4716697879888
195,61.3257542068931
418,66.9251325650771
540,71.3895421765626
142,69.0087549874605
478,77.2294050460521
47,67.0924769909855
95,61.0358181449801
346,66.3056955627685
409,69.6110409952843
595,70.5929480894152
61,66.7730959941295
309,65.4982517614117
490,63.270948758594
647,60.3279340235394
511,61.6793258143781
249,71.5686403763471
183,67.0813002042563
676,71.4747118236633
231,68.9236200167752
184,73.8633186542897
431,56.7943449673986
537,70.0012171467271
27,72.3230306355113
425,NA
510,75.6835449681735
427,66.7932265887173
208,65.9097720105879
481,68.6889988717599
39,55.65549025288
570,77.2495554742849
577,70.6215245995398
251,68.9325886950826
432,60.9648397140849
670,NA
