ID,IV
446,5.42479386830376
570,5.60675513018881
462,NA
332,4.82588144228437
318,5.20091041485313
325,5.2541815148254
423,4.46253659153954
442,5.91864478089196
149,4.54802592080615
490,6.11426219849651
242,6.14663895059822
450,4.01149982703016
610,5.04112574429882
518,5.30045641862692
209,4.3527971420625
440,5.64063129528793
123,4.8424533023654
348,4.97778765733578
425,6.23407478892807
37,6.11007770569642
387,5.88328285768165
386,5.53715208168017
619,4.99675672523552
275,5.15977961632532
66,4.20338452194992
70,NA
286,3.37544323462749
474,4.97406693437981
317,4.54081406659308
299,6.00221437017321
596,5.01801991356868
512,4.9704770091933
329,4.13422824574488
186,5.87549165212287
605,5.4570752812246
552,5.89214625187234
121,4.63249754804588
594,NA
333,NA
266,4.67935450475722
469,NA
426,5.73749380757376
26,4.84090937791161
240,4.74985075568372
549,5.96543509827385
418,3.04662461972248
414,3.96207725301608
24,4.73885027434478
128,4.06286993336446
315,4.11570300570769
156,5.37900653053075
590,5.4672870300637
362,5.87503641634829
525,6.31734736098664
157,4.50026606280401
485,5.73450432157512
35,3.62383801081207
21,5.44682099541409
203,5.88253206525238
547,5.59172075689419
607,5.84315478817271
472,5.17016627078257
445,NA
30,3.64472745062699
75,6.26589205423822
13,NA
509,5.00690327141359
567,3.5567930286362
127,5.05174153992925
165,5.80481642002739
473,4.71661379061457
182,3.95608201677326
140,4.28094644008056
444,4.93692922875308
101,4.38896224825262
514,4.70864222237177
239,5.5509370491238
153,5.36076106346151
383,5.41841142956924
71,NA
521,6.69852839217034
243,5.8766725521159
253,4.4541134784742
27,5.12485477599446
601,4.82213673217375
161,NA
278,4.49486113096941
230,3.30579413614377
252,4.30974228483458
576,NA
295,3.49945670562789
356,6.01176687004703
583,NA
137,3.8003022901849
592,6.26973916517925
519,5.39702454011062
183,5.7832156332325
415,3.8303486392092
4,5.41053657630705
334,4.55206766453513
226,5.5368035995413
28,5.19693399903681
380,5.77318955581424
23,NA
285,5.70714878029546
177,7.15445875823243
269,4.40905739972958
258,5.93030881050006
20,5.57194150167806
587,4.18644230342928
447,4.31824478563783
535,5.54547739098893
477,6.34623213306492
550,NA
563,NA
621,7.09456649678993
564,5.71928892021437
122,3.56836827946207
3,3.2144031068787
562,4.10583724451065
378,5.18200233936986
545,5.66493695879515
515,4.55612172434626
341,3.83927805222393
398,3.41143743504919
436,4.40686695272177
316,NA
500,5.3057432780873
8,3.83495058181892
109,4.3082942722396
11,5.44276635024053
41,4.88114040992548
369,3.5895586630218
614,NA
294,4.93476065698487
538,6.20505980173641
300,3.55380930300241
577,4.70116514550006
228,4.51313353672793
221,NA
410,6.06144089126681
555,NA
455,3.33103162227466
260,4.61915724034289
548,5.23249991046603
155,4.6056964483151
406,3.85732090665196
503,4.04471418427235
374,5.83169790619193
19,5.66397570050596
453,5.18523424594083
14,6.31642176800254
360,4.19813300410333
65,3.94454856696301
458,6.3259841167522
251,5.91922410092562
623,3.04861674484941
401,5.5514786543301
272,5.84769440622585
609,4.74776990987956
82,5.33495970131804
276,4.02186061802392
513,4.7800861725753
187,NA
407,4.21140634225981
172,5.6466423809326
176,5.86633552559743
77,6.53396093960666
420,5.12748654148214
540,3.35041203865715
626,NA
319,6.02159691533282
371,5.49342175162231
384,5.75107580401461
560,NA
263,5.16049156680227
49,4.86362849794019
478,4.63952133274673
393,NA
308,5.5947276732709
419,NA
508,5.40488338935609
102,4.66748175163148
171,6.33340243421703
581,7.08042479228212
452,4.95418907491285
372,7.27969423299239
62,5.05605739550875
346,5.12105138851815
236,3.96510952146381
190,5.90472254381211
571,5.69803379751138
216,5.09407766527223
529,4.2375649708
574,4.81054731615084
117,NA
217,4.58751462331755
55,5.01172406637129
32,4.8143117255681
194,5.52564501492086
114,4.91312733124342
118,4.71767710427581
330,4.53328933191674
256,4.84289533901483
429,5.75879404476375
12,5.27203702802615
528,NA
339,3.64843443858784
18,6.27527714290002
593,4.37402857857235
625,5.84232909024965
566,NA
559,6.78664343285262
274,5.87372485528324
282,4.70546570103414
166,5.0586725733934
480,5.7092445820031
110,6.01386168922006
238,6.53410067733209
46,8.02940922203506
495,NA
618,5.35816107163588
376,NA
604,6.02268214526559
198,5.30097653525628
107,NA
229,5.88893312231322
220,5.84137328131216
145,5.52046860005992
336,NA
193,6.24542858906913
350,4.27666861352041
412,5.08716780277189
159,5.31839817658926
47,5.32678479004181
561,NA
76,4.77573129859943
191,NA
430,5.50436246056635
554,6.00862907617942
557,3.07197499733762
328,6.23689078479967
205,4.22448114580292
91,NA
36,3.09406734580275
98,4.89888456203917
292,2.81405304928533
97,5.2064084902497
301,5.98887556629192
531,3.33818194983148
597,5.31431701203298
38,5.39758881411711
281,4.7539031805729
349,4.27126208503041
33,4.56718995140812
232,NA
73,3.99038982556675
143,6.63944191102748
267,3.58614811807345
199,4.82633818068642
60,5.89436607642815
520,3.87509037871562
50,5.28301845813746
517,4.79009433104375
290,5.53929519360751
136,6.21583113377178
259,6.48587457683949
615,NA
305,5.41085125541272
59,NA
124,5.19194570606015
264,4.65094852553831
539,4.47161975231815
58,4.49912901274949
201,4.48596517358748
162,NA
522,5.76022669365291
438,5.86957869295941
223,5.27259204682406
44,5.60352044471375
231,6.02041607680989
283,3.45384651305471
357,6.71658675793628
428,4.22000124343657
279,3.89397373777167
