ID,IV
80,4.0796083808903
369,NA
184,5.21368112718912
297,6.20861674085626
231,5.27059861645281
449,4.06373600183912
299,6.124391980864
463,6.34611331009595
190,5.22516402441293
330,3.85848293167401
427,3.86509309333813
288,6.71586544328308
103,5.83198250346474
210,6.04772331506323
122,4.42731996287457
151,5.41052584875604
536,5.25797654282852
219,5.0942613939946
223,4.91085985194564
352,5.84109563337269
135,3.4942045011399
538,NA
392,4.55679468047866
4,NA
478,5.60564352169191
355,5.8688565899745
537,NA
93,5.35525262682901
317,5.65795762406155
513,4.88309299646817
302,5.0054669448544
55,5.46781832006719
137,3.43759660139876
401,4.57172633149135
545,5.95216436797035
489,4.44327575019369
402,5.55143460413241
10,4.61328437751265
390,3.99301910247768
204,4.28274545034385
264,4.47722799113493
361,6.38092945870797
149,3.97799542693148
207,4.41214319517996
19,4.48522244902027
413,3.75770428458929
290,6.93351966604613
32,6.59776587381335
309,NA
333,4.93402862477771
448,NA
21,5.27685310668392
366,5.03509702425389
306,4.06398813549827
548,6.42211114521956
503,NA
75,4.89039360421792
24,5.0038165403184
90,5.85778315088586
450,5.45933859998589
431,5.8655634194867
227,5.61867326039646
194,4.5140812132095
133,4.75275710386383
240,4.95600378698078
372,5.79837425955306
136,6.55164647093449
406,2.44950849461014
246,5.45940781509531
265,5.75426423398292
119,4.14998763651585
76,2.46348644843007
275,NA
280,5.44154901944897
164,3.47151970710145
261,5.4534427505761
9,4.42332037610483
500,5.4037779421948
59,4.30622126378459
281,3.5799100255959
353,5.81140714760674
254,5.08535828770439
36,3.67115264085143
35,3.37525107984004
370,6.36703010959287
53,5.69598718808833
510,3.56233521797246
73,4.56966413236403
354,6.38295608883157
472,NA
249,3.63627017434145
331,5.93873370769092
443,4.12247699723805
337,3.73749718756698
433,4.44222766572077
172,NA
380,5.3595425991744
525,6.11845963398339
418,5.2389313091803
267,4.06086773991512
301,3.38427508287078
244,5.02387929043628
92,3.93330934178492
45,5.5625143323878
253,4.72797576650752
27,4.45922843482868
100,5.64821935834758
242,6.43205128567986
329,5.39779306722568
379,5.77478885387061
481,NA
455,4.78005969504039
176,3.42817377967894
516,4.36521457043721
411,4.8445745093175
412,4.50225011386449
18,NA
134,4.69595659898904
84,4.18887999417771
239,5.70825352848386
414,4.97424575241777
405,5.10097137557864
393,2.99854707904398
105,6.80571484401731
20,4.92225713908548
57,3.06106369394241
436,3.63126328301371
187,4.55539574498021
11,4.27864335176955
298,4.48897177405917
386,5.07012271640833
326,5.11807269258238
529,5.24218802709462
395,3.8606657104937
322,4.92062350111099
419,4.13456981383746
175,2.61556051914925
16,5.29623713810815
365,NA
359,6.61942998464064
46,4.80374556453709
165,5.69284372283176
486,3.16791121410908
375,4.64090018060743
499,4.12172067893069
180,2.97509661739678
313,3.76371901726235
14,6.32981687147988
83,4.83404490446144
490,4.06836803788038
63,3.79643291619366
86,3.44844068381597
535,4.72296575104183
142,4.9278584500336
195,5.00501136728482
61,4.93709971027827
367,3.6827001819272
124,5.39976955975234
208,5.32835800695725
170,4.52687721382676
155,4.69626809164419
381,NA
383,4.85529773272994
7,NA
15,3.30973405813791
183,5.7091391274011
534,4.58782666376704
323,4.42955821357118
400,3.01224847053866
340,5.65929538352576
177,5.71927577572355
462,3.94112232754688
430,5.90919257118603
468,5.27834571826503
550,NA
51,5.79232939123701
524,5.89282859842503
514,5.00639916089005
160,7.08116129863917
485,6.83005341160386
121,5.53666564395277
202,3.87642156931478
416,6.35077474056348
502,4.05794676821619
282,3.48067087165544
482,5.49362831238439
475,6.61400642393482
143,4.47307311725007
531,4.43627999330158
258,5.12004678134577
278,3.63774346582835
339,6.06844831173342
56,NA
198,5.03436181491029
88,4.49596166631603
533,4.61873892981142
197,NA
203,5.39833442699625
205,NA
492,6.31733273641459
467,5.07633401278303
144,5.33324280891854
420,6.19566508431961
497,5.06639229719262
98,3.64600521329225
342,3.29460055807675
346,3.55622784502143
351,5.46978060836054
30,4.58705300849897
311,4.61943669553084
64,5.99597661589392
504,5.7900111839892
23,6.09247321283223
266,5.26252983421553
483,4.64889660395839
234,4.94910365977306
373,4.95659246574492
179,3.70731727940731
111,NA
232,4.05911864918878
435,4.09681762323461
106,3.3700725177596
493,5.10298576519808
523,4.73365900134187
67,7.39110024466613
507,3.82548817924151
527,3.07367379471753
399,5.36237734773067
263,4.31943085019891
114,NA
129,6.75882281170973
41,NA
193,5.50789651827014
356,5.15447403136309
