ID,DV
320,NA
39,28.5584721276302
397,30.7584346872776
51,24.950413538494
274,NA
233,26.1512404249361
498,25.701366565774
248,25.0505061871304
203,20.9136381882488
174,26.6649312825173
54,23.814208362249
264,25.3803767847507
372,31.8711085336609
14,19.8123179268048
468,NA
170,24.5716594860504
133,NA
401,24.0239751479504
398,26.1978429421241
316,25.9064367577464
425,NA
434,NA
59,26.793763137704
375,NA
490,22.1883798804387
154,27.8454616173665
210,26.1923693575527
76,23.0860743273398
52,27.0449526149106
95,24.3107037804563
145,24.8604304996819
129,26.6572943474321
231,27.427901124698
80,25.2473071993117
79,27.4209099888424
86,22.6523647626992
337,24.9180708149105
255,26.571012296677
445,31.4514602492914
212,31.4323993900811
389,25.0006556266832
492,NA
183,26.0600851558348
193,NA
402,31.1542367147013
196,25.7837593273441
92,33.5681636217071
32,33.372852730096
192,21.3900332895114
413,NA
161,26.2325633317138
148,20.959997911263
275,24.4356027502201
381,29.965374830651
436,29.4281985200582
205,25.3113536320312
111,21.8156805633889
158,26.5075375497551
26,27.965793241388
217,37.6604316669458
451,24.1996158446058
125,23.1064131374394
20,20.874821868405
273,22.8620820964417
394,NA
99,25.7806898629479
424,28.5009517192853
75,24.5592660712557
187,25.173413759433
373,31.8896466646485
200,35.511072838715
167,23.2167949106441
272,24.8849474772862
244,28.4855125123275
313,29.2402103380777
292,24.7136129748834
127,NA
19,24.3173421052703
319,23.1404176613524
408,24.0599735709804
67,26.0821198340818
461,28.7577448651024
33,27.1046969531202
185,25.4623001164708
78,23.9654399583926
260,29.3478979673971
293,27.4268485774537
356,32.5394825915276
333,23.3926866103195
120,20.9288319262255
483,21.1585670225585
431,23.6849278924047
83,26.9953377647219
28,26.5556497029094
46,34.8522648695473
159,29.3337642325043
472,30.6130705643118
456,24.9589000960474
283,27.7428751124818
386,33.710071446321
368,22.2982482577627
114,27.6828273149972
457,22.0438433532637
359,24.7175800239316
166,NA
507,21.1869448335947
16,23.5879703858264
108,27.9912262501548
49,22.3856510478208
315,31.274799221387
357,22.7925316632923
477,24.1336214690108
474,22.9586977875974
216,24.0435313171321
494,30.5405546038701
384,23.6232787413393
263,29.4680672592274
7,NA
395,21.122496487072
73,29.7546623080146
354,24.3619276064954
453,20.9670689836208
74,21.3739273572664
6,25.665007832576
423,26.7902360918856
2,26.7023767337414
112,NA
222,25.2241895156829
45,36.0742643182547
38,28.100736631278
253,NA
140,29.2128989380602
360,23.3210220822818
344,29.3997918276645
369,29.0948070367784
455,32.9428711863005
97,NA
156,25.9116481457735
301,23.0895120863634
232,29.4561051541307
278,NA
191,27.8897450426872
214,23.6087461871499
392,24.1596186094376
251,28.011465541694
258,35.987351743836
173,NA
47,27.7521693499444
441,23.9937858541114
310,24.0182181088382
277,NA
257,28.5048989202226
94,26.3723017440143
517,18.2201821784013
91,15.0218793354059
475,NA
186,17.5193287233055
207,25.4313148729396
194,21.96181318079
442,29.9107466960142
119,29.6151279719903
489,30.040220773444
152,23.2091240318328
371,25.6255609456149
329,16.8163306699939
418,26.4214742897243
221,31.0316555414164
446,21.8059824536909
218,NA
460,25.9553054170599
488,NA
181,28.9130680053838
280,24.8281161518857
399,24.3050184121095
101,22.0246123852168
65,23.3697754143483
246,NA
341,29.9290162020207
265,24.3744516186753
387,25.169688190237
407,29.6859962565383
499,30.5899564025286
479,29.0300053246894
18,26.0225461001608
486,17.0852312675915
406,14.8655637484966
55,NA
147,28.9049986693517
324,24.1468528293299
118,20.8192923668198
29,28.3130505238768
90,38.3929882470394
23,29.1061644388089
363,28.4709882952599
230,26.5325121215748
345,27.4776486082009
12,25.9101308854298
377,22.5184057982374
367,23.9705111022255
362,NA
149,NA
177,35.0088113413612
211,22.4208492220813
467,28.3356901721867
462,21.9197242102473
57,31.2750430359075
219,24.2603268050668
132,27.5798316252868
514,23.9540241375697
391,23.6397449493084
102,26.6575523576756
299,27.4090630406171
296,19.9469509395765
465,25.7478805899148
485,24.3196805238125
267,26.0364847695279
495,26.6803388911307
135,18.955529796013
311,NA
358,24.5049306411623
136,27.0470526296657
349,25.291465584167
24,22.8898895904064
309,NA
433,23.4156491474017
335,24.905987984992
209,18.0825192412256
378,28.3145892221106
454,NA
282,23.1736411429554
69,30.2891300749936
109,26.997949984077
116,32.5865316593496
422,29.7226417259508
306,NA
164,NA
84,NA
202,35.1898779712078
162,31.2648128866405
13,NA
168,24.3721990693419
409,23.8014758987136
128,22.4750645619032
481,34.1529607547225
279,21.9070100361383
96,NA
471,23.5832003266396
224,29.2106206322805
336,21.7875680490064
276,22.1379604837737
416,28.065879190165
182,17.2367665809998
252,NA
450,23.8254395478869
89,19.2978248009727
1,21.121603338025
370,NA
254,NA
250,NA
165,NA
262,26.6088478674021
103,26.5508763257389
511,27.9739802676416
342,25.8278048122347
452,21.2637901752458
466,23.3657894412279
188,27.5857784501106
151,NA
325,22.0980604405487
142,25.308020811272
501,31.7379236223068
295,22.1345537163295
8,23.9792734818423
138,34.5446294681414
123,22.806213981072
321,26.8220653601899
331,18.8390084586957
48,NA
426,NA
153,27.8908971557295
458,NA
332,23.1313664843623
208,31.2479226555381
314,21.172832935587
428,NA
236,19.2495700805616
122,NA
500,22.104315735138
237,24.4439355030186
410,21.0529378083664
459,19.9024976728205
238,29.138438997189
312,23.7305535140273
34,24.762392779945
338,23.2488446379117
62,28.2423478682887
213,33.8958695892057
419,26.2241411247843
157,25.6792700305344
515,22.4253269041219
510,NA
294,17.8640510013858
27,29.922081713502
412,24.3731245624246
476,20.7343531768467
241,24.7911113970097
478,23.2774721907495
68,28.9159362773369
37,29.1667300784815
411,25.2516352285373
385,32.9015002929952
155,24.1304432270191
403,29.639680482863
17,22.4486477641818
110,25.4459768198989
448,25.9822203418632
124,30.5199833725203
249,19.1791077146231
256,24.0687247201588
81,16.8079374277404
130,22.6878132657252
364,22.6861632451174
343,29.0014803670575
141,25.1495871834376
482,27.8768449436208
327,24.6404458354436
41,30.5956189254031
496,23.3395289173119
35,28.1342868252818
261,19.1417891222545
288,22.8956175804426
50,24.2661417928969
146,23.5745206423211
21,28.2927664847728
305,25.9601283612379
396,23.082180607203
284,24.5954477229654
266,24.8605916386623
215,NA
178,NA
56,20.21356647797
36,17.3598046329419
271,21.0635898705022
82,17.0515263794657
415,21.8184683402185
429,25.2185006043595
493,23.7443826261479
480,28.7780055133889
508,25.8220829404135
513,28.7491474551157
85,30.9519235012897
286,27.9320879561118
449,NA
290,23.1148370812785
100,20.7303574337046
420,23.9104377469517
70,21.5855269914541
504,26.3431532472409
195,22.4080164170411
285,28.7330195356397
318,22.6051826171533
328,19.4551516646975
317,29.8309517774265
497,20.1444153269309
487,22.0361553216599
307,24.9832627818485
199,33.1176164932921
438,25.3475535927028
139,24.5464341287769
169,30.280115947895
226,17.2266885362031
469,30.1611873544314
197,NA
247,NA
444,13.3763737096205
239,NA
175,NA
383,15.9388082356868
512,22.0744906257533
160,24.0248063833669
414,29.1272294131078
53,18.3752482132903
235,23.4937701481621
201,20.0189642232942
225,25.8799253746067
291,31.9636980593903
98,22.9556069542632
506,NA
505,30.3289184382789
300,NA
40,NA
351,19.1274011519919
143,19.660593666757
376,NA
228,24.4845184052508
380,30.0552216043846
430,26.1862330127181
198,28.1962706664896
259,29.6791241183593
220,27.2633061891277
421,24.9367057741008
400,15.5304653024137
379,22.4037279405812
463,27.9829944114696
281,21.9818445403551
303,NA
63,NA
144,21.1406913611024
447,24.6186326634248
435,31.2007731549071
105,27.9609498220657
176,30.7280973158979
405,NA
339,25.8971131838834
190,25.4857377163813
243,25.1303193145397
289,23.241217756612
134,26.6709945376627
106,NA
61,NA
509,28.4278639854528
464,25.0357790582319
9,28.8139151821145
204,30.5743705196056
374,29.2585469588859
365,30.8988562846279
5,34.2175072035288
297,22.1641790320961
31,27.5469302651406
491,26.3947659579095
269,23.8495904295226
502,NA
223,23.7676944465709
206,31.5634370347248
304,25.2613411869924
443,27.7525891898343
229,19.9120952839827
234,30.6007507619974
473,29.128086037239
180,14.9589400167844
348,28.8550781627389
71,17.1991510399797
417,28.6535451424894
353,26.0459724029055
287,18.5661012359067
470,21.7057401070768
516,33.5956387629564
115,29.3255989183951
350,27.0998248175496
355,32.3327694171978
22,NA
427,26.8555666019745
87,NA
107,28.3063726602467
382,24.8115285318838
242,23.487951802177
