ID,IV
409,5.96871232343427
469,3.87094868222961
598,2.88425423811664
475,2.51416809945309
616,3.54811538461396
8,6.44408039638511
283,NA
502,3.50701486310616
570,4.87534947241876
143,4.51357920775174
614,5.51736023955932
507,5.39450075541995
642,4.30954347880016
99,4.92900970768238
549,4.29359602030178
46,5.12502424060919
493,5.51486254998139
246,4.34777502957445
558,4.43553291385013
356,4.37580077692406
430,4.11508997916108
391,3.93499686216528
32,5.85881541820975
393,5.5179787870173
322,6.04091115672019
15,NA
263,3.95766583093956
330,NA
250,4.16536197018738
494,5.44438330018539
559,NA
543,4.7805029954877
286,3.07704255453093
136,5.8898314087071
139,NA
512,3.27991632882253
274,5.86463931180188
38,4.89598980309078
519,7.00164843332931
44,5.28233643855478
625,3.62217998029592
193,5.747026716623
112,NA
385,5.19247239818424
119,5.75598680152608
132,4.64651212881516
485,5.36064026179186
300,5.3096460304597
484,3.86525674108698
347,5.07326738098414
242,4.70056114892199
116,4.29011714372661
428,6.7357091821507
491,4.52275751495116
581,5.36615678664167
75,NA
78,6.08602984896271
225,5.90082762973134
254,5.23555470642761
138,5.21791900052608
47,5.66689917916611
352,3.39749715144339
367,5.47227229939119
517,4.87598214574429
167,5.44028332387406
369,5.1435591780614
412,5.58714452470957
158,4.05734123653376
418,7.45915269459555
101,4.79970906857433
6,NA
129,4.0982184046264
49,4.937945798248
1,3.42569779237828
640,5.18806803712315
295,5.5678148353173
576,5.40103492411808
133,5.24539220239097
354,6.04374202132083
169,6.11140846165342
380,6.79209486908958
527,NA
135,4.60268602198727
565,3.08628243851309
568,NA
586,NA
436,5.11768401573811
420,4.3560966378774
124,5.33147406242728
219,5.67844085904823
241,5.77690473822711
432,3.080054388109
537,3.63879857164414
538,5.62068529496443
234,3.63819457149853
648,6.76647249669162
564,4.97208818930824
145,6.55158764373257
336,5.35481351826824
224,4.85283552599139
355,4.96849643544155
165,3.97570367529094
509,NA
596,5.37187611771481
551,4.28677094312706
638,3.66516836051826
497,5.00040018499194
464,3.76139754930753
58,NA
187,6.36552340987649
514,4.24256237542309
261,3.6381664203339
164,4.62863336341328
646,4.85390813729073
448,3.09419894488088
48,6.18511460442148
405,5.56446419480831
608,7.01240577333377
151,5.70307363328507
389,5.43974179404435
526,NA
328,4.30837232628595
488,NA
156,3.97792293662058
259,7.36657501589355
308,6.31585784379287
445,5.37771096341141
64,6.12356864025126
435,5.58899393705416
198,5.04940230695685
223,4.81221667619045
288,6.02962829679052
277,5.30227430152372
68,5.60238897696768
13,5.88521214424824
622,NA
447,5.58120601286474
276,4.28129615279399
105,5.09295143836777
632,6.38509425528065
162,4.82100445612851
314,4.70605903101027
560,6.48302175012619
206,6.00602206854138
118,5.74375566728905
408,5.38991302252866
395,4.99408565256442
482,4.6673202130261
477,NA
383,4.39173155779275
550,5.60395630706202
539,3.84600799871399
262,5.17729323458432
62,4.81652473004514
313,NA
444,5.55655843618435
52,4.23864270437221
619,6.33477692089732
69,4.66650157377719
31,7.82419479745718
148,4.50588291085105
146,5.79101616491709
251,NA
73,4.91921762111888
331,5.28058076024794
609,5.1725751443722
316,6.66378510047211
19,4.61649428063491
496,6.07136357057385
553,4.3869937315779
535,5.76145997399791
351,5.39250972885017
244,6.40306831578877
326,5.76961995074817
590,5.46831444555803
536,2.93824907051054
443,NA
289,4.93181652908164
518,4.69231823346635
134,5.73092132235112
591,4.91416273059545
228,4.79429731404884
618,3.8064420296067
382,4.47827899332253
243,4.3022059722546
401,NA
604,4.55461646137986
323,5.25752850982576
399,6.48350942257191
255,NA
370,6.30439823783344
233,4.22472687554981
429,3.05650943010434
567,6.52233921199844
573,4.20432413988587
633,NA
384,5.16924752427914
188,5.18050738552579
202,4.81138482398847
258,4.02759608342315
175,5.83599566496603
249,4.13832488164471
278,4.08042110043897
437,5.5275319221448
86,5.75331101110456
643,4.82396791178558
91,5.45600358921231
333,4.75426478224618
645,5.79632765154949
427,6.04920634429563
453,5.95238580945976
56,5.03376471675004
454,5.83831216390861
306,4.63806718297992
489,5.35222197114829
651,5.70173809933958
106,3.21365799178474
204,4.33114337960461
23,4.16118587092618
639,5.39539507433428
240,5.15740517522373
88,3.91026209604727
473,6.23977412243396
533,3.83005429945965
531,4.51267811807909
338,NA
592,5.21799808416752
617,NA
221,6.98617019559742
174,5.30891116300433
490,2.67812881297097
232,3.96639568868216
61,5.40879979796513
184,4.473132927568
25,5.95263042447144
335,3.91893494526454
578,NA
16,5.39479698321153
636,3.8251916054639
611,4.2811994123997
415,NA
583,4.98008163926595
530,6.01877509444004
349,5.14621211347557
472,4.86450858037132
302,4.38660175929158
215,6.53034082167454
498,5.51893682413304
569,3.81370579146473
140,6.15778543892786
183,6.97354982009638
239,4.14072438207532
85,5.41730292785543
575,4.24008006159967
197,5.47065937232198
121,4.27409937640568
599,4.79484687545262
525,4.18941735311005
153,4.50686031974684
547,5.2543805429148
127,5.74487848468916
35,4.81283163467477
237,5.84377531224021
109,6.52569831326684
381,5.87495485381111
205,5.27345099364359
513,6.86756064432715
417,4.77433333793299
128,6.8859468270957
545,3.91589640489654
14,4.02659908905742
582,4.02310006354146
297,3.73729177398107
516,6.20546616661707
334,5.66399894569394
624,NA
98,6.28104843820622
36,5.07608587621894
