ID,IV
262,NA
505,3.17963683659104
192,4.03260582501759
249,4.12293741570476
456,4.97490597337858
516,5.08146042122333
2,4.58209850138015
214,6.74403474192315
15,5.25398475703924
107,5.38468287198784
295,NA
199,6.09556566401497
220,3.91457432632265
440,5.29653158911061
172,4.32240392813878
221,4.00899315217131
278,NA
316,5.22134728285894
464,4.7696615564225
263,4.68115853991619
228,5.5480037024589
69,5.1266375794439
31,4.18065066758687
186,5.6769843707589
277,3.9068331062055
348,3.98370639660251
496,4.08774379889931
329,3.41068611757976
80,NA
391,5.48831222279887
10,5.99503212252691
25,3.16104174601609
524,5.44904508771902
356,4.95504041037342
518,7.30752499497017
274,4.00681732308875
36,3.09609755721706
480,NA
189,5.48244577669032
312,4.25941490405268
491,4.28636912331754
175,4.99219923817976
156,5.38004758865233
134,4.09211190906823
411,3.13389901735991
196,4.50592945940494
392,5.57199056089262
84,5.27554247478108
497,NA
389,NA
88,3.95444854693723
547,5.52225915201061
442,5.65331319901246
39,3.74174975848924
279,NA
121,NA
260,5.83909906021342
148,4.54683941367715
139,5.55455105412353
9,4.19432173369577
111,5.33726532710058
512,3.81776647883332
194,7.06274974151276
421,6.23463229245525
136,4.73188789392044
311,5.01143875006978
131,5.82988360721048
567,4.31443456644292
494,4.06424269561927
453,7.10252779035286
181,4.3814562982812
306,5.18455272219462
532,NA
446,4.83100467965254
55,NA
574,5.28893521206509
75,6.37569704504718
374,4.78285168979431
426,4.68905254103158
287,5.1995093258441
486,4.35645642795033
7,3.71644615292077
211,4.13188020393336
122,NA
201,5.13839294902163
424,5.35981429189679
387,6.0070919126906
93,6.61225355953388
109,4.59149691324328
363,5.35317023176094
409,4.69564464914325
321,5.61335195809049
457,5.27926343442636
345,NA
215,7.62483169218114
407,5.14630550021273
468,4.58145338477403
575,4.84451586179757
98,4.65483401306908
466,3.89152637861159
6,4.44509975060011
484,NA
114,NA
247,NA
79,3.99599891471789
115,NA
438,4.77748737404447
290,5.28171559446438
132,4.39416275290651
434,5.84522315435972
336,3.82509579642324
344,NA
313,5.96337053551038
161,5.37341525434628
565,NA
517,3.51472480603097
92,5.83187276744022
26,NA
465,5.26338188545787
509,4.67194418262949
482,NA
362,6.420696191683
441,4.84029656663623
572,NA
331,4.92371922133186
503,6.24933858137599
566,NA
364,5.32315426920168
298,3.96389062891879
513,3.17276947070196
582,5.07014305564444
177,4.42421398580264
544,5.01916858823903
360,3.8857661647738
415,4.37337004085905
305,5.46547072531449
291,4.28925746364645
162,6.27612735246035
388,NA
168,4.71605986507267
43,5.67164691385054
288,3.70885309699978
455,5.24119017748874
451,NA
396,5.72910295261206
529,5.36519900482905
150,5.5189749515425
71,5.22201965037043
64,6.20710197666458
142,3.54551251420955
153,NA
472,NA
349,4.04793688798105
413,5.39235222401657
281,5.27937722094612
46,4.90722006604928
242,5.30363145138206
320,NA
560,4.97943109337057
24,4.43005315086904
52,6.75524901624368
149,4.49438152163407
190,5.41323170803363
554,6.35238897866731
382,5.65480774665586
170,4.0598274370673
119,4.2009282692846
195,5.89410497692928
471,6.22880439597284
103,4.31858228281886
179,3.82227055951018
74,3.60485309207243
200,5.61750754929875
296,NA
254,5.19945814115776
341,3.81977014227478
56,5.31055282134102
112,3.45790424039736
450,4.74984712018022
576,NA
246,4.46003366878703
395,4.69919449595999
527,3.94754255679958
479,3.55562954761694
135,4.69417879617544
271,6.34261844060098
28,4.79615356212192
538,5.72284272163668
21,3.85370138613091
118,3.68784596798117
124,5.59514021999059
429,4.79725627610012
280,3.69921671805988
535,4.91829456219552
59,5.75548798489944
528,5.84388200201464
206,6.06645127717129
473,5.30148554425979
154,6.13584536715738
101,5.15321089907279
269,4.80482845591035
182,5.91388516681785
323,4.1969427780013
286,4.61293364804957
147,NA
99,4.72264597237392
460,3.6618741158982
17,NA
63,7.60653571248899
463,4.90422794952101
167,4.9502873301307
258,4.96145008380266
550,4.55272592425527
273,4.10033482218305
138,4.44445503637854
498,6.53852673974263
563,4.46502354830015
217,3.63036433173608
174,NA
160,4.1103225863267
293,6.06197784278579
29,5.63052687811001
338,4.19692293867472
89,5.52511873803062
