ID,DV
415,NA
11,91.4366180042932
21,78.1457559092288
550,77.8245981564898
176,88.1647593030925
140,88.3061850541919
538,90.8414771269723
543,89.2449513837362
237,85.8551412986733
383,89.9172378536428
454,85.726441563918
475,NA
446,86.2227972099773
399,NA
214,87.1838908521177
542,80.3633189654339
510,89.5749269975145
403,92.9100467911638
482,72.5363800092336
280,85.6086732221825
89,80.2862609812099
293,85.2109025629741
191,76.058533820366
110,75.4611111628504
467,75.5785194514676
398,90.6957957603273
391,90.7523072474107
250,90.2270271774193
223,75.5071464492927
458,NA
555,81.4136017450397
508,83.2869711411867
190,82.5535881654107
364,68.6619534919868
108,87.0215283031092
53,81.5957927424576
422,83.0941858983205
334,73.3207353327252
514,70.412372095019
428,76.7653153360152
59,80.1061629705575
325,105.394936484491
302,80.7900943949099
350,92.4473577441691
545,98.4292679830472
37,85.3314633712037
405,96.5290524612291
179,97.1818904276839
559,80.7047237730124
490,73.1018652925065
233,92.4114156606218
127,63.8584199820317
387,85.1023786936364
41,79.3271464959802
79,86.6110395000674
47,90.6718568373458
244,76.2191382595892
205,68.0491112293801
9,78.2820716536591
38,85.4215966815952
341,86.4602095418194
365,NA
276,75.6393129220041
91,88.0597814597455
516,89.834336862834
329,77.7727824164146
30,89.2564580779433
361,82.4839764595541
536,79.7398120305814
119,70.9092211764029
251,NA
235,68.666169770669
283,NA
509,81.8982334668496
93,95.7643570578862
318,79.8364765210141
154,74.5514804874482
227,92.58207571088
183,99.7241675760899
305,82.7427156339557
274,86.857856713282
19,84.9867502983043
560,92.3405101992154
173,91.6872574204302
97,NA
231,91.6624580315308
444,69.2592416731274
82,87.1518942420251
453,88.1773119503986
94,89.0137904907961
67,82.4933827879339
435,NA
46,NA
356,80.7940685573802
5,88.5333091022668
123,82.0744239621058
554,73.2097452089496
184,74.4912464472836
354,87.6637579202191
455,79.0182909913925
144,75.3291736639189
168,85.7752684376929
468,77.9818283908649
35,68.1015046053265
213,87.9939170818254
80,84.6128888376317
535,68.5617154404052
456,79.9445085704124
463,81.7398854648488
291,75.352293183685
208,79.1250059039372
471,94.8217058902731
146,85.0713769560342
243,86.8803181443784
327,77.013220305414
28,83.0133707762776
275,85.2754050896635
492,91.1854903139814
114,79.8976302814907
346,84.3216562224962
217,83.1806604997697
406,NA
436,79.6428044603511
196,85.3276478048973
395,86.2996885613022
58,82.345898486224
376,79.5699505480943
481,69.4196700222373
520,85.8309383197615
297,80.5041835415606
84,82.7009739254287
39,71.8144404632483
197,79.1197431615375
335,72.5692229356276
340,82.3641073881501
503,79.7584066427859
232,88.9283159417104
62,NA
16,82.3104706251944
504,96.9703885285529
96,86.2490102500842
