ID,DV
183,56.0122159727443
398,67.553358432581
513,NA
509,64.3812434548455
173,64.3415273229557
176,NA
493,60.0300738917961
400,54.2654688451894
324,60.7899614261951
218,60.1281283857749
258,52.1571951524948
571,54.0012731266347
156,54.1295625227179
118,58.6978044064221
77,63.2766717669151
8,72.5646945632136
255,67.4085661878391
164,61.2413559468276
65,62.3669169417174
358,63.4678841443098
22,58.9529909980768
376,NA
202,61.6099204738568
182,57.7562019900652
388,57.0611068962314
55,57.6812783817663
222,57.3151758715949
484,53.2430138857951
316,62.3486673984803
450,63.3526607181797
214,56.1696148492828
204,NA
15,NA
322,67.8111775028054
517,55.8340104420248
43,55.564409296527
443,61.8123330155789
480,63.0953162959171
522,68.1934839090207
111,NA
105,65.9123827154662
362,60.120890946679
195,70.7916739679447
511,64.4825209426324
551,47.8769346823347
558,63.7863344056748
407,56.2015010350502
333,62.2175112949835
498,63.0815857774346
578,57.1004494131255
456,64.7929926211459
292,48.1832035512995
149,61.9573793393607
304,63.1703165792373
560,57.492113953324
514,58.275115267356
529,NA
288,59.8669045177448
336,64.4466206871944
427,61.1935448309742
244,57.8498702611036
418,71.7393733910896
87,NA
254,50.5766337984326
155,60.8514703377726
528,78.0312019017365
444,NA
568,53.0949269663856
236,73.6816187000955
171,60.7976779628618
478,57.778977168129
533,NA
308,63.2361623207536
25,58.4046441669405
59,65.6506039249151
58,65.3256335461112
197,NA
20,NA
485,61.3775770720831
67,56.6008863150863
350,55.6112868000098
240,NA
269,59.8632956382726
5,75.5112460386522
468,62.7852176487629
198,62.773704348216
510,56.8143010754626
159,54.8803875015241
337,NA
490,61.8300042326362
401,NA
278,64.721718261956
495,57.2192017695259
152,NA
384,53.7948905433221
487,60.3460717685146
19,72.5614536059417
168,60.4929056883989
72,61.8225066122367
239,52.6873052103924
37,67.1262454421357
275,59.7458468082651
573,NA
470,64.0615536111495
144,59.5628509189724
426,NA
312,NA
359,60.1150441081334
174,61.9294427246592
472,53.3803929572239
515,66.558218460585
184,NA
245,70.3239906910307
396,51.573672553292
491,57.200778599759
45,57.3751964107369
4,60.0595880275707
78,64.0965586299043
572,60.2371145144263
550,56.6723186108289
408,72.5876293604999
192,NA
403,NA
575,50.3260332871079
310,58.2671313296257
496,52.4905124968424
425,49.6760578284008
75,62.7866738719376
62,49.5224283977689
352,59.0780019751182
264,60.4752002856615
127,56.4623730121178
523,62.871935379041
544,54.8518343202677
326,66.0633002544392
348,58.6739922629518
554,NA
518,52.8850060770993
566,NA
356,61.5801754734356
180,61.6571217426818
38,67.7747367994335
387,61.4235060076177
108,NA
399,NA
576,65.918344461552
27,58.4201103387737
142,62.5844880940274
504,53.4259343966185
126,56.1801601307535
261,67.3770480884099
532,63.1248428602599
66,58.3577480111753
327,56.7236841123033
80,52.8526936995904
201,55.8040550061424
223,48.3701667261691
405,55.203027079207
122,66.3634428852863
342,53.3603942631986
260,61.5096984188114
146,56.6934006352308
296,68.519236209478
339,60.2679570925351
208,55.9870427079015
475,56.723057738467
157,NA
372,64.5789807970278
314,56.5905424729402
123,46.200041254254
433,64.8751469999977
434,51.8230257484423
520,54.3486772579079
265,64.2670998398754
161,47.5479196177925
148,73.4096329192172
428,59.1894596349468
188,56.0128978397178
306,60.910585818348
546,52.784321906201
227,67.4656409974139
9,60.5801697358552
219,61.5874723246402
454,51.9596615886077
464,59.3319009114476
329,NA
89,65.6336224825674
29,63.9977738433051
289,62.0782006986455
521,66.5906465447214
141,46.7083553842336
101,65.7185192471915
320,57.6022440055201
438,53.8271701201594
373,59.8124413717537
386,57.8657017842691
143,51.7666245047293
28,68.9187770752069
63,58.9484949008781
209,49.7364019212044
12,54.7419371220442
309,66.5195989033347
50,53.5707459798894
447,NA
251,69.5672653037472
231,57.4082543339944
