ID,IV
453,6.26335629063044
232,6.23085953520773
292,5.17518374155299
249,5.76450917339577
93,2.70296326508311
637,5.95285363096446
165,5.5741391977485
577,6.34896958420964
209,3.81818341468333
508,6.11228259261715
428,6.69690372518521
559,5.75023843037413
282,5.70698934772928
463,4.99873468723169
220,4.7102435782021
634,5.68339597164714
435,3.73311485484528
459,4.27501524421865
475,4.69210218336082
35,4.30441700015574
313,5.66649010457734
588,4.83767861109765
328,NA
102,NA
396,5.36200291068085
134,NA
589,NA
194,4.86106622335405
503,5.11171352683541
381,4.76851027114617
240,4.68348648822793
545,NA
555,4.44243261693273
162,3.01845041380336
146,4.64183487463514
204,NA
238,2.62477592770482
132,6.89741941390666
141,4.94078050166522
613,4.9604923897224
235,4.20115907308258
216,3.34876133540472
160,5.94441718769327
507,6.10901014876641
354,4.4084520191993
406,5.21596566512066
120,3.95105479176621
184,4.99254284989038
22,4.56427024599566
170,3.35084793774961
484,6.23961599270714
296,4.41535814535347
615,3.08431512691345
455,NA
528,5.20067644191573
113,7.00083900504594
264,3.78468118918936
520,4.92689665244324
89,5.13669688120043
452,4.06548409026794
571,NA
444,5.60726872847545
434,6.80555017744521
21,4.74978891417613
540,4.42237977568027
164,6.75371638341945
276,5.61851862765902
628,NA
423,3.8150877493314
250,3.29913823632784
390,5.38334824021661
553,NA
8,6.67732631903981
171,4.77634342819853
76,4.42453108867532
614,3.51772195521772
413,4.30632220830604
626,6.31119767735267
374,2.63911308664709
342,NA
441,6.11435532460378
152,4.95640059433446
519,NA
279,5.47067972659723
278,NA
618,NA
85,3.67065125246945
65,3.67739245266662
181,5.40251687699819
262,NA
437,5.98023167686266
450,6.50126041328778
412,3.21258191373229
78,3.16314055463181
587,6.47511051243323
513,5.43473906560005
280,4.8742919183107
187,4.31286198788044
448,3.49171772548165
268,5.08912915618461
466,4.14865903801672
72,5.2715036004456
629,6.09569501169866
169,5.7927105339926
429,4.40599318374831
541,4.93441475951293
32,5.51404190688351
641,NA
217,5.15784059068568
2,5.0228689996327
77,5.01354924088813
394,5.94572312911177
523,4.67451597595664
470,6.12306793675718
539,4.84874395077977
578,NA
189,2.87570852973077
218,5.86909838522606
644,7.57899456663881
185,5.84677331837701
498,3.2295814366128
305,4.63259045752584
135,6.25557160846919
391,6.35669516445474
592,NA
372,5.8450857670929
337,5.64633446085974
190,NA
193,5.92080288180482
103,3.14825481006502
460,5.34905117852612
61,NA
363,4.37705444868409
407,5.06752003798888
422,3.70220889440638
531,4.62642715580319
345,5.07806962655483
438,7.65638472863982
608,4.15610867748431
483,6.18403915911064
84,6.12868638050245
621,3.80232642730942
491,5.08655813629786
219,NA
431,5.36508904936434
307,3.85466919750839
373,5.89086407870312
96,5.92493041198511
384,2.70645273728738
510,6.25026100232095
425,NA
287,5.18326616765591
597,4.63282855010677
241,NA
574,4.39133608238552
147,5.95966832609377
482,3.50335163040065
303,5.59941365251653
385,4.14362146429088
186,4.32270740066864
500,4.56222978957537
140,3.91505869888296
464,4.5451967038969
179,NA
142,4.41320838351311
29,7.28253438294104
108,4.78896163849571
529,4.84083173096787
349,3.01543308573817
573,4.46756820564939
362,NA
126,5.53448067370872
97,6.37356544956744
367,4.75489032312149
458,4.9298524536918
579,3.67210259169775
525,4.01364185795055
570,5.16170229356065
112,4.04013208670552
318,4.65400206008873
642,5.21177392398831
91,4.15960923598151
596,5.6860269464308
95,4.44581465231942
522,4.52222643609156
59,4.69781877788984
208,5.53811783980229
167,5.53129261284325
4,3.72521012841898
12,5.80881481374851
192,6.34615629193598
538,5.62309210016223
256,5.50909985514625
388,5.02045103884767
71,4.98301972397633
74,5.04161308928189
566,5.09879912657416
622,3.84010143474505
143,4.97653281831237
289,4.67687497551273
188,NA
645,NA
370,NA
314,3.95542770019032
454,5.00313034878147
210,4.57586246433597
409,3.90974264101845
254,4.43285764926902
304,5.84770989034809
99,5.27950919773531
107,4.00863258352424
442,NA
421,NA
569,6.41227246872181
436,NA
533,5.19220611723657
123,4.5390366776163
426,4.28260314739298
16,4.17705858120879
564,6.11075447198212
83,5.26740240445148
408,NA
38,NA
30,4.79973761337923
593,3.7705742898219
357,4.19682904335331
631,5.10456989609302
552,7.45755821015328
251,3.23953337418985
340,6.9270485128137
432,4.91546693980663
379,5.34144318501412
206,4.8991294448151
322,4.98191476004208
308,5.64030158999876
439,3.36027394994671
326,5.89719304261284
198,4.09867431554721
196,4.98673202304675
544,NA
449,4.60110780530999
37,4.68502444561461
226,5.54696846092139
536,4.31890675716043
527,NA
392,5.24966809307273
630,5.88434094856822
537,4.78423962806891
168,4.2159478943179
157,6.18786732321858
509,4.65955860046379
136,4.84248247880861
269,4.03184332418326
51,3.83985013816742
88,NA
312,6.46682704639985
122,4.69796195960063
375,3.4056517161817
138,4.36963188266035
80,NA
283,NA
365,5.59118740196612
505,4.43482104981651
620,5.90813527739642
31,6.15375515557043
53,3.28276317364363
404,4.10002622919159
602,5.98161386433412
302,3.78451416323915
116,4.77605991956852
417,NA
465,6.73420124888647
582,3.47890768360307
430,4.35010732568432
550,5.41917018408897
481,4.86085664383874
499,NA
399,6.18007392217487
215,4.68202341777548
419,5.37572075993789
332,5.88337038915776
364,2.44894084781998
474,4.242067941768
41,NA
418,NA
205,4.87296625950125
79,6.19166367733961
163,4.56830883111568
17,5.18134520066006
487,5.96896537410475
457,NA
199,4.05711494195193
231,5.06681922067644
317,3.94038393066428
542,5.16299558298601
451,5.17364449875295
625,5.49457152859663
456,NA
26,4.30255529902774
223,4.98003518517848
75,7.28101687759685
445,5.06529649550518
584,NA
118,4.70764774399314
358,NA
50,5.60783991994831
139,4.18967990205137
56,6.07147653025615
183,5.85214868011349
174,5.47878548187754
366,NA
121,5.35212076856292
401,5.10632285477355
563,3.48450741418255
515,6.10383748363026
114,3.15586928514408
70,4.02591872987531
371,5.58795445111909
534,4.56115215084697
299,5.1122678912515
222,6.72216724676253
636,5.31257608577901
502,NA
11,4.15281387248407
377,5.02272868219873
599,6.73196224070483
14,3.91478155508028
338,4.53478447609537
110,3.46229901825526
46,4.86490942565645
607,4.83041487835155
100,4.91715381556978
440,NA
585,5.03600714715553
130,4.27504326159855
501,3.22146260699521
44,4.93773898884202
90,4.46689192452815
133,4.36026695690128
572,5.51111183962028
25,4.70653071689159
530,3.10551461219885
341,3.80960349777537
310,6.81703161781924
149,NA
127,4.98272931112809
272,4.55852657866312
575,5.07496033784097
590,6.1216825905122
603,5.47046014953593
543,5.70403088553822
234,5.51951944305799
468,6.94677920759809
472,3.35096182940178
556,NA
309,6.17755414693695
518,NA
236,6.15079395413639
633,3.89676865561605
69,4.53686931281258
387,4.29737454418408
361,NA
512,NA
576,4.05288241927768
494,4.51404806458133
334,5.42713800623154
321,5.14326496925407
221,5.2864104685515
7,4.33202217405644
473,6.05714174808445
293,6.85394682315474
554,4.63607381988423
330,5.25384638441302
535,4.68478533906874
546,3.80030177244792
635,NA
383,5.35568631362824
360,6.16979286159413
42,2.57906820164663
405,3.47573922064019
336,4.66339175894483
34,5.14785456865403
24,6.99357916215637
300,5.6496284267443
447,4.37812830448032
20,4.36628130991983
496,5.51566906019861
224,NA
610,4.60031115935011
414,5.22870676588434
225,4.81558604329517
257,4.90931681543848
227,4.42891896263636
201,7.55317437673237
104,NA
172,7.82703466267945
581,NA
105,4.03093957533325
290,2.96435473198823
504,5.12165585084121
211,5.3566965191302
627,4.29072181507349
410,4.45257104211568
480,5.88003711296138
617,4.39214228723895
506,4.48862491070029
233,3.17735848909412
246,5.35118475141645
98,5.41443885487534
148,4.67052391384204
207,5.01469173203429
416,5.31027360287124
144,4.62514865953534
495,5.89099825284144
109,5.2107026136859
420,5.00292453304215
568,4.37574362009752
467,5.28773766558317
125,6.53164195421074
81,6.11648724009872
259,6.28570478895138
493,4.57140640417919
344,3.55646987012517
580,4.79105904916419
583,NA
202,3.32421970300942
106,5.16599426357764
586,4.19260317594321
376,NA
415,5.58738942694781
382,4.91218600114674
261,4.68635111956958
230,4.8264526155291
52,6.34693099111276
158,4.114743273902
151,5.93110530265811
182,3.46114666125881
213,NA
13,4.28906374674611
60,NA
9,NA
87,NA
281,NA
57,4.06344708958884
284,4.33444106064988
5,5.5114779296105
479,5.96439473296492
58,6.74029132906224
548,4.03720244283206
19,3.8865889108235
245,5.48085325027163
6,5.51161795635015
331,4.96865567954649
497,4.80485584657207
623,4.62749578282044
298,5.19351588133283
605,5.13190747836641
197,3.91562153999142
316,4.63237034219275
156,5.32522403552949
461,5.75245223606214
557,6.69599572282055
159,NA
40,5.14146950361336
3,6.99616232426281
173,4.53534821795978
398,3.70137342461151
486,NA
393,4.93381815859959
288,3.74325762468061
598,7.36997012291469
63,5.13292680618708
111,6.1760682243983
115,5.31639351307483
94,4.28157297211824
325,NA
295,6.43214488290711
643,3.87719761864143
301,4.33060455842881
244,NA
277,NA
549,5.73596782482524
45,4.43127987493376
397,4.88978730625191
606,5.14929613403366
619,5.35305113493727
150,5.62573721319054
47,4.70523838003657
547,7.24608811280699
270,4.75946403381571
347,7.48277756732655
611,5.01912349499382
324,5.69242201374756
64,5.57436684838119
311,NA
191,4.57321121324844
124,4.72029808109297
177,4.70836802633227
27,5.33482622297423
516,5.22114624499009
1,5.5126398677971
352,5.74493696004168
351,4.58128823498554
82,6.45197697369705
228,4.95966133427187
490,6.06185975630709
402,4.91065601046472
273,6.26489155622879
319,4.31554658453914
117,6.39922991093338
55,6.99088296416949
346,3.87345672514162
195,5.5080749347034
514,4.4818456049822
526,4.91796210287895
638,5.10149709265786
128,5.1818874983163
462,4.29186198012776
18,5.37833566082736
166,5.48371226862497
395,NA
247,6.17492141849321
356,5.84807976124493
350,4.98246881695598
511,3.92426556890443
54,6.22617302445877
355,5.088976150538
492,4.99884626253645
567,6.05079859151866
10,4.51850024093254
400,4.30506376286636
297,5.84585231704814
43,5.43228388168368
175,3.84776323763889
343,5.83532414456856
639,4.57175318280816
306,2.93942224079189
137,6.02120924722732
214,6.66945413495851
242,5.92123040249203
62,5.64302192532213
286,2.50301792002219
446,4.64855202345961
258,3.36621250032913
380,4.33290563234393
477,4.71498351080069
478,5.30045553973133
339,5.90735763704729
28,6.11935088030678
433,5.88025329409399
335,5.7499262672428
145,4.90648049385551
265,NA
266,4.98728124129046
260,6.39476603603174
368,6.54233003157619
386,3.76692240768923
595,NA
67,5.18182994094539
601,3.86866776511706
285,5.15712598755052
411,4.61928203414818
485,5.31393686153055
66,3.39116489152813
153,6.49082938541936
131,3.27743638478091
403,NA
39,4.76498794010827
212,3.9946948864999
604,2.81738424181276
243,4.87257006182988
73,NA
560,3.76098809675972
86,4.4948303792067
271,5.60684756610325
600,5.00216497309805
469,5.85606302187252
15,6.1643551971282
561,6.58092948957915
427,NA
248,5.51758381862913
594,NA
315,5.91226042166806
36,5.09416245255674
294,5.2961302948264
489,4.44666801358466
291,5.59501369795159
524,6.70960530151775
200,4.36167766425131
101,6.12692780279993
239,5.43820473939479
517,3.67715422105779
443,5.70017090970546
359,5.76062471075411
274,4.60661420035001
154,4.24362095293998
253,7.57808717997036
229,4.74001862457264
565,6.18180352051839
323,7.42343777444822
92,2.81113974872694
551,NA
180,4.26157058373172
329,5.07412214434983
237,NA
389,NA
640,6.82361084614088
476,5.22397510784805
23,5.08578232069537
632,5.02095696401216
488,4.51434470284214
521,3.66967029485503
129,NA
320,4.41554935396549
369,5.40104605909617
471,4.46880497867397
203,4.65128940029369
624,5.36487497690738
616,4.47238284076319
562,4.26903433427394
591,4.93727032208908
612,5.63601451905106
49,3.99036720886282
353,6.34312308080148
252,4.89395115227339
255,4.61676658261379
558,3.63790350906204
609,5.34505218236433
378,5.26391514244309
267,6.9665382316831
275,6.99939849753389
348,4.64789394397419
119,3.98648772815322
532,5.29459458234324
176,6.05334033387688
327,NA
155,5.22296837623848
48,5.72052556125442
33,4.19902543520778
333,3.51365578610766
178,5.2255874636591
263,4.57673594465593
161,5.06807856546218
68,NA
424,3.26836887811839
