ID,DV
147,NA
407,66.7319317134218
113,64.6569336192705
479,62.1949020593513
345,90.2029987746296
294,69.0211313081379
445,59.4175058939746
76,41.410787338202
322,56.8764130402115
243,50.7533663615365
497,56.7439679291905
141,NA
136,56.3862109225406
464,68.2880335944518
9,62.2500454530148
548,78.2380098981691
138,60.4383746140784
600,60.4188288805698
550,62.2346384911833
327,69.6924869520814
163,81.3681808927738
215,64.3389603370632
580,63.0246532257543
277,51.6730122232034
253,63.4443302099546
484,58.8005441406227
169,55.4655417577557
191,NA
308,73.6414223999099
200,50.7118362649253
425,56.719878820274
190,57.2808186328778
376,NA
182,56.1079326222173
23,69.2145435235175
117,76.4663971284339
343,58.5866238451429
361,42.6508605037888
188,63.4722779373952
70,60.8603891065081
128,62.6639581263239
244,60.2924937838467
566,NA
509,60.7394963844915
103,58.7668229230837
14,53.2207215429731
58,55.0720146231042
621,39.9993390699587
62,60.9778440551591
576,73.638259139939
323,54.7379979353062
281,63.9801473842014
42,64.6981040336606
518,NA
594,50.6249206455081
229,69.4587678363148
115,NA
123,55.7042158822934
490,51.015411261618
522,51.9818570324898
451,NA
187,55.5541060577242
472,57.5942395715588
137,45.9780058665514
578,NA
276,57.1397380604855
547,62.6776477710719
471,51.4403981904884
515,48.4058733954447
139,51.3183077042753
235,73.4538263104523
620,59.3831842609404
326,61.4694649525666
586,65.4393238621427
98,62.223711232388
271,45.0272736870463
438,59.3233984432151
245,52.6091112365331
18,40.1364032973468
410,66.3566977690973
467,52.6822442968359
411,46.3565527233683
28,57.4363876618848
174,62.986094058109
423,48.1208533570357
346,53.0882864531092
487,59.2968844868208
457,51.5366097608179
231,50.1820574716679
11,60.3506509714763
172,57.5193874006471
195,69.6528302954133
378,59.6077769050092
77,55.7765103856724
533,56.2617998281094
25,61.9909690231063
501,NA
640,56.839078155068
80,57.9472111053096
637,68.6823401399525
531,51.959773490771
170,65.1205687435002
296,59.2834587450485
96,72.2318504086064
124,73.220101015264
293,58.8409367896959
88,58.7223984750248
278,63.3422241731248
429,59.3439578649601
599,79.8701654445601
667,66.9786068572525
10,52.7750916072739
496,50.4678456089139
106,57.7716111428429
375,NA
246,58.2890723008972
171,47.5075139386538
473,62.9663295164421
494,66.524180423302
127,66.2744654175003
210,50.8785908212207
461,63.7580473705194
552,NA
510,57.1739266809176
319,61.6378516188744
240,64.375331730529
607,70.8661842526598
257,56.5697212792872
483,59.1029160084191
415,NA
560,NA
554,64.2297915001386
193,65.6893527332009
204,58.8090409825534
455,70.1129126116859
606,58.893558482954
266,51.9922113438112
39,63.2165784689122
144,65.2754218582204
179,58.5964212995603
51,58.6506961590533
252,59.4090688086565
619,54.3075399709868
57,58.3724290935763
590,68.1450131162629
539,60.4019330562162
575,56.0429583979307
237,NA
353,NA
535,43.0491202737736
109,56.3089243794969
404,53.6195345704662
92,59.1353636443209
83,NA
64,65.1235853450864
298,75.4868965143967
35,45.2643185677049
433,57.5171737618003
287,NA
284,57.5307453169859
651,78.4677679946869
475,60.4062614472175
55,56.4205840397496
530,41.2353634505318
513,60.9457911196556
151,NA
373,NA
145,65.0390176258012
435,66.3269978678837
655,44.2498244236344
363,44.9465108483091
226,53.4357169597855
389,55.9034273350393
402,NA
525,70.805746450996
653,53.9842811488892
428,NA
422,67.3848848875826
218,65.4405360474468
196,61.5198268735768
454,64.3147119195313
148,58.4701730608137
348,53.7208173929531
321,NA
60,67.5293697188534
301,51.2122510684566
202,68.961082952929
338,69.7250711128713
478,NA
166,60.220871708135
656,54.7817633336846
356,62.6567475939595
133,NA
198,50.2104518021564
386,58.2838672951598
638,70.975935270997
559,62.1800996445747
336,61.9239781826989
112,57.1611339026596
120,55.5615056194034
272,58.4398257636854
453,NA
669,66.3211671733721
565,58.1960698794714
571,57.3447077349614
4,67.0747273728888
371,65.5285016539592
206,52.8982408206582
417,59.2765351413938
48,NA
648,NA
603,61.7465786844911
516,48.9177167150424
592,NA
52,55.972000528156
372,41.240600196614
561,59.5586785951389
29,NA
377,65.0109671504597
634,63.9584726941902
626,58.2950254458865
79,54.5371269878761
304,64.8529909733604
126,62.9817588818655
387,48.4624810124914
153,NA
383,56.0939386158761
318,51.4342705223613
337,74.3371322681087
432,60.0026255941639
602,68.0347177470545
41,70.3899235375476
480,51.6268554081594
355,62.2323274780305
114,62.4123592121183
310,42.8951028509516
413,71.1906706858024
591,NA
89,74.4037391686088
604,67.7818909858845
481,67.3625080314845
642,51.992548594235
135,53.9023221871491
463,56.4195590753756
335,NA
466,54.7970070260694
203,NA
506,57.653765469675
274,57.2935628160337
474,47.5184142904702
543,60.9112350456775
221,NA
189,37.4706694943376
247,58.506629992856
212,54.1395592410322
129,67.6796572612708
282,67.5131515382677
27,NA
470,78.1029060520234
392,69.7628665576695
420,60.8975292902352
369,77.7039613705199
49,69.6733247818575
585,38.5787627879659
519,58.3092687468649
409,NA
93,52.2246101234392
305,50.1279970429321
616,59.5527709865387
374,61.1768348863621
365,65.7004323166422
569,NA
622,NA
493,NA
162,62.9141307532724
477,68.0488509766937
379,75.3042019226443
503,57.0041274790901
645,51.8440723923695
405,76.5429668934296
122,58.7306233274199
307,64.5311898921884
228,59.8241608904823
390,56.6754238107477
211,54.6811344479328
465,68.6678339579664
646,NA
118,71.0546347488097
549,52.0925648282925
82,58.7183814385665
403,NA
241,58.5132459568065
183,NA
33,69.5310967359491
236,69.193699873736
43,47.5614984297473
557,57.9561124728842
342,63.9692362934317
222,71.6518625257657
180,52.318617128303
468,62.660053543744
359,51.4344839580389
556,65.775719056203
254,72.0152277341777
391,67.0275407932311
234,46.4904741286389
505,56.6555193732083
329,NA
534,75.5358746301687
635,48.4206999036939
508,81.7233788048847
59,56.2421437222581
456,65.9369252562807
381,61.742618124904
85,54.4483307638971
650,51.6157222309066
601,59.3216959439588
512,44.4264366424919
230,62.0167790577245
209,NA
156,56.6759275574977
663,NA
8,NA
641,60.8136734781394
574,60.8691878413292
330,67.3624865675977
38,49.8017877828831
297,49.1951756955559
265,NA
