ID,DV
41,22.7768007422364
589,21.0714767645692
109,25.2712807517858
595,17.7775234156641
308,25.7097070341837
125,34.717354982203
597,NA
331,NA
322,19.881927873774
618,19.5399107524847
269,24.533303634562
166,24.1241212926442
72,20.8735474081108
384,30.2778182553457
27,22.5764658772154
312,22.5808248344946
585,26.9805782664689
575,17.0222883009019
152,21.4273182228854
390,30.161323907553
143,28.8163566547761
106,24.0154799933938
174,NA
176,30.2454239460802
438,17.7920097591709
212,24.6405195236195
44,20.3512205115408
296,29.9278248332805
78,27.2846257962129
485,NA
447,20.4330502753084
510,26.5279490786324
525,29.4831435326236
13,16.0966528106367
580,NA
140,24.8771602285788
213,23.316700670135
411,23.1976463942048
428,25.1146323837985
219,26.352572411248
85,17.1537635212594
32,NA
121,23.4026713977229
578,30.2579015151837
404,24.5939765901481
550,17.4022865257998
442,24.0634487711338
386,NA
218,19.4947593332611
544,19.7258698364144
572,22.0145807765951
232,20.9596005156727
415,24.7237511313604
119,27.0060680186018
107,22.9106799237585
33,23.5652209361384
511,24.1402633268727
12,20.0226568578713
616,32.9400282699024
622,37.0197765499541
410,18.5782730452692
600,NA
87,20.657606497479
311,24.9129352484712
568,25.5793783717023
427,20.4698846755759
38,29.7724212551211
240,22.4992054091626
100,31.5299251827419
529,24.4360207110015
84,NA
571,16.9413742925963
407,NA
126,25.3890994061276
316,22.5613655191156
6,20.7488926385546
265,21.6981531148848
422,26.6734194542342
111,25.6690666392573
65,24.5747582564054
538,22.1967996682646
52,18.330581920408
179,25.876855816146
227,23.540879833414
150,21.2781474229855
11,24.898321430352
451,23.6555215842879
102,15.8543338890075
508,23.0399116139791
135,20.8771540111108
521,25.7092791528231
621,NA
552,20.6682141451194
477,26.9544726165501
610,NA
24,28.2896738958339
612,24.0058946706608
479,25.3668080414625
154,24.5757018139358
354,NA
108,22.545106314594
409,NA
624,33.5736161421395
318,24.1475352239266
66,18.0880097888795
592,NA
297,26.7442778107996
542,27.3546643944239
512,NA
229,21.4826746631322
268,NA
593,23.4821858758873
281,20.5941455809148
209,28.1397541290518
294,20.9180894967067
486,16.8366251910102
186,24.6019628734815
5,28.18396589488
97,27.5257142829078
455,24.602203735144
530,26.1331574301643
453,25.9925802101623
604,20.4203637510227
92,30.2638459097882
546,23.0492059346804
42,25.5407870095066
220,25.8615444117108
348,24.8231485161092
145,NA
221,24.2251101232443
253,21.7737375378222
241,28.0140880697496
199,21.7262121735532
193,28.3349839606109
627,30.1244294239665
472,29.9946967743358
127,19.9005577823743
266,25.4147348641642
90,24.109564078226
526,28.6974455771492
397,23.4036236174883
183,NA
522,20.9736447402718
601,30.6691929680565
557,29.0176924208316
393,17.9032279375518
190,22.1069399702762
317,NA
61,27.9717331499186
380,21.8447102390395
95,27.413811686798
637,20.7966904678888
364,25.8910527382632
351,24.6705936828097
211,21.9610992830653
