ID,IV
196,4.92787420011477
405,4.18251051719131
154,NA
575,4.58493684527539
143,5.16153323247951
559,6.35818626563234
426,1.9065431513202
598,NA
435,3.98108595054835
309,4.81622908283419
151,5.41950570999635
583,5.45739187084257
406,4.50117100471713
337,5.12299084642398
48,4.56860584524102
34,4.60689128592823
288,3.94134577868004
70,5.28719194620589
416,5.76400751801127
8,NA
445,6.19288907898357
602,4.91094381754936
56,5.70205503170232
418,4.98484447335993
16,4.24462005488342
82,3.39206817576807
153,5.58595914531014
336,6.00438536396755
259,NA
381,NA
462,5.73254880826996
90,3.57016098960527
160,4.57540996718823
345,6.60525495425547
310,NA
380,NA
448,6.36084710599263
369,5.79616130489756
225,5.67899005375474
608,6.07097360417192
279,NA
243,3.48289393297286
100,3.84227327943517
347,5.3134113831081
299,5.232336171617
328,3.79701849424932
515,5.67989598694747
379,3.77909140137419
287,4.02706462446607
465,5.21809282272082
549,4.86479705251914
235,4.96462376741744
156,2.64749864586638
617,3.76472920970241
78,NA
307,4.09380062794909
597,5.52765138916462
469,5.32078880391429
543,4.37966531306904
63,4.67494903375501
324,5.63124248074634
457,3.99551739488745
461,4.48962832198529
585,6.50693242572998
561,5.99112507336821
74,5.99626610941155
234,5.48779916491645
516,3.95332212526136
526,NA
237,4.71504349462822
509,4.58062038165901
214,4.97971901624893
118,3.46254408937003
606,4.39060870934992
247,3.87931245540248
591,NA
420,6.47257202026297
537,4.06833806739255
540,5.72986133337942
291,4.80862641755321
568,5.23423678784443
178,4.95350869945583
428,4.92023429229426
610,5.30515081542215
319,6.83564948225923
417,3.54914965768253
103,NA
539,5.26973923476217
195,5.79498967991021
475,3.77125587854436
311,5.57616086043451
94,3.80995590108996
263,4.51146143202795
198,4.90351880762501
385,6.70921474095059
382,4.20777878304755
467,4.77781978460691
215,6.29960997261626
131,3.48324106640873
141,4.84723884102347
389,4.94433830858545
60,2.74022616973411
419,5.48554435256418
611,4.31903092723334
44,5.25995847017461
447,NA
508,4.5052297180546
366,5.45189436726234
609,5.08986624463855
430,NA
72,4.65074063562984
567,4.51026080539661
323,5.34427986488718
411,5.39964345369995
479,6.53396135439576
300,NA
50,5.13999515123838
172,5.40993692908727
551,NA
409,4.25240221348832
185,4.88736408473786
134,4.61077213434129
276,5.67123850502158
332,3.17688382544163
570,4.15459263725829
15,2.56502711700995
238,5.3095733103195
228,5.29676745198342
271,NA
73,3.34982850008599
503,4.21616428350701
317,NA
89,NA
87,6.57839178521423
55,4.46467931672064
531,6.64409670057436
97,5.82775438592876
275,NA
51,6.92388303616497
262,5.78022002095735
454,4.88337606794158
601,4.4696920815293
353,3.49749129433657
219,3.41089823282585
138,NA
165,4.85482187422973
538,6.5095868819238
139,NA
180,4.30630940994034
113,5.80537255545678
566,2.57775093356953
98,4.96070490389149
556,4.49679525562368
487,5.1500989967687
590,5.05006042814432
397,4.17966391360471
362,5.43621598679671
295,5.26070831702014
403,4.73535848109942
296,NA
68,5.78481348181343
292,4.87693754184967
468,4.70639131735367
122,NA
32,5.69549356488894
490,5.67491773639063
330,6.06818302762817
18,6.64144177370836
544,4.19078295469739
59,5.12070410794571
312,NA
605,NA
491,5.83175590657091
161,3.17164002528587
548,NA
120,5.58492576901015
453,4.48708805956104
182,3.95813881865737
438,6.30591924910966
17,3.85839364246048
619,6.89390087913388
614,3.90352258412831
621,3.8220051977957
415,5.84702606807816
248,4.7454930165084
483,5.602129192114
202,4.05117649106567
524,NA
229,4.66210022254662
197,NA
505,5.64429964781963
481,5.45826337978499
210,4.52350063338355
193,NA
308,5.75829226233327
62,4.67569469971067
579,5.20598775233783
518,6.96757074273474
455,4.93529465396218
480,4.47938500160165
101,3.82971851299986
245,5.38289263349222
257,5.20168925397293
306,7.8846555807997
359,3.96301430042021
28,4.87042834865813
201,4.90052964191998
236,5.21789171625764
76,4.10402077762793
392,NA
484,3.49642124834559
450,7.53098916105381
217,5.61240928501251
127,NA
29,3.17539730549821
192,7.48411490584019
394,6.84906315965913
434,5.20185609109676
231,3.64660434168663
378,5.68346545314825
175,3.92820993866996
576,6.92702216707962
489,5.04667469603149
123,6.48611100916239
501,6.17408728564585
425,NA
45,5.61564019239853
218,4.82646231351992
612,3.4602752608179
444,NA
387,4.70331761892231
367,3.21570276088704
146,5.1696944284471
145,4.05117089682257
496,5.55763694456911
274,5.6405978145157
220,3.99515936820732
488,2.51109413038304
289,4.34650570198256
596,5.66947787920424
327,4.79526599929368
80,7.39857751596657
553,4.23131154207117
603,5.70535204015886
314,5.00122424400911
429,NA
93,4.5231095455854
542,NA
6,5.04292706898684
92,3.31245362479005
14,5.3634358492094
205,4.61643009883784
260,NA
240,4.16982967071579
580,3.27507597853868
627,5.19402788623444
404,4.96717630865578
615,NA
572,5.84079834032181
374,6.25394941122
485,5.38964061640682
147,4.93690170328829
463,5.56571784969838
278,NA
283,5.7818713410512
584,4.73750901539303
35,4.34013940802863
530,4.13544602957857
42,NA
136,4.86680815396266
588,4.97650367533153
595,4.47467275762595
391,NA
81,7.05263991918144
624,5.09407077845634
412,5.77519665423262
349,4.42796142010534
443,3.64489350527647
582,5.06842569002496
282,NA
315,4.67198788575685
104,5.49870630579509
459,NA
293,4.54683676001305
625,4.82224184025189
110,5.52816869624568
294,4.74651726609465
329,NA
384,5.46948006561789
115,NA
358,4.27899694761993
125,4.83166020612685
95,5.76369826455437
451,4.26943450652835
199,6.13414065956989
532,5.84491935198176
594,4.90717645249462
574,3.98423514866747
150,7.0648999537731
313,3.93062726466647
344,4.90656918023871
261,5.58459705500276
77,4.98436942578931
552,3.5378087044838
88,4.82187343091275
368,5.92284769471979
520,4.60239512677113
298,5.62915966808824
281,4.32164899193554
513,4.98961695367824
458,5.82378162653719
352,6.13268954259801
600,NA
492,4.7256430896393
586,4.6373892596298
547,6.44318276743616
341,4.63860553411307
84,5.82698607685597
157,NA
216,NA
390,5.42671168510703
472,5.21143549977981
46,2.74335244933876
227,6.2851717009198
163,3.38740975111599
286,3.970995706816
571,5.31805147135879
305,4.84087791401256
354,5.68352234592773
470,NA
371,4.79318865342062
356,5.03986691054851
431,5.29024722842976
546,4.82472076943178
422,6.0224699529934
140,2.26004068835517
66,NA
396,NA
351,3.37003651971176
189,5.08236832836966
209,4.28530982717155
364,NA
256,5.1425484881876
613,5.96993824294058
533,6.75004255856607
124,4.58773773303765
249,NA
266,5.48658277077329
301,5.58850559682776
232,5.72297178028785
37,3.83624520865733
440,5.72682667925804
593,4.92731078690889
280,NA
522,NA
39,5.02444276306424
111,4.89837490339064
361,NA
221,6.98355752903179
326,4.57867799177867
592,4.93711760436422
164,5.59182106305658
562,5.10351977847615
376,3.67706137860563
297,NA
554,NA
486,3.63575936247001
401,4.00926984551493
200,5.17118700536158
65,6.21595311223217
7,NA
268,NA
436,5.10265161387482
239,4.45995689779947
400,5.96330253842251
19,6.40953971772864
194,4.18755315995799
30,6.52965232172843
