ID,DV
356,81.3016510787547
169,90.9895806075615
112,NA
51,74.275574130587
436,76.9062293262232
213,69.2191596460728
23,78.3959723719543
53,72.0903426985252
341,72.9683035606408
280,75.2427377260981
16,NA
465,90.97658575264
244,80.1238255076539
55,70.5669814817106
99,88.9473243858836
296,80.8763333782735
352,67.3750534828679
114,80.2348352367922
50,86.8228141121614
6,75.8031441562014
391,70.4277921289112
271,70.4184461132822
361,80.4654115677581
323,81.1330514623445
422,68.4231786118394
58,67.8086119534729
327,68.2815836598758
59,85.8792370703266
346,67.7259089430683
171,74.3908171489813
331,66.8191738173364
351,NA
322,80.269447981691
7,62.1292336876135
256,76.7943795242479
421,69.3003782189605
201,70.6461013920279
54,81.5987013411113
429,89.9781093657759
113,81.7884428681803
212,78.841881130053
264,81.995963037997
484,74.6042230363308
257,79.9519688550996
156,73.1311521430312
437,NA
219,62.340543540472
131,78.929772995259
390,92.7344907383337
478,72.6202156866777
443,80.800821779424
243,74.9691922692211
405,66.3755961459311
456,98.7971960360345
207,89.6844256086988
170,90.1482640677553
446,80.3627100790279
139,NA
32,79.8037829647511
9,NA
136,73.8212577329426
294,73.4391811898685
236,76.2817142121884
495,72.477883718998
27,75.840421140062
182,74.5806504023034
83,65.7652434938292
511,NA
17,84.5867508693197
216,NA
67,NA
209,73.0600611070581
430,83.8038049546558
344,77.042132579949
127,65.9588834355465
366,80.8102203672272
402,77.7167905183892
433,71.2954265335999
242,76.8503369251454
8,78.3067333192133
514,75.4427922194397
187,91.0089394365898
110,69.7194087715777
292,80.5125975554561
145,77.5847587541616
408,68.7981868410317
229,61.8187342733376
440,82.5548788764353
423,69.1305231849987
96,64.4174979564939
14,68.8028680002504
241,79.5075887618609
463,97.4839803508223
501,NA
492,80.9530322724554
30,72.473176223745
487,81.6547419887819
31,NA
512,NA
46,77.0278687310048
354,64.2566150700333
426,68.0646338034023
106,88.4465253388264
301,83.3940150381258
234,78.2442688457101
263,77.4887909410973
28,NA
211,84.7421288811837
142,NA
314,84.0720137064172
193,77.000143324827
157,70.3705979420319
499,69.1528531280345
460,64.0990925654718
121,64.6887332726429
173,71.4247782174628
253,64.5881777291418
350,78.2007381947897
89,72.0399492262137
49,85.7122305635392
309,NA
316,83.5285644530042
92,76.3345407903013
365,85.1694492629555
122,86.7374634317413
239,86.4646600654707
289,76.0345984705465
508,79.7296096315324
468,NA
319,81.6017790877945
43,68.9987277421008
160,75.9497921889806
232,100.94790266136
418,66.7653691683397
274,88.2467567892927
343,94.5624889671955
387,81.8917055898513
184,89.3699339657821
364,NA
118,84.3071794239584
101,72.2563983472495
348,97.9678455191916
324,92.5539499996342
97,67.7243154669885
283,82.4590308896004
486,92.7391474683497
235,74.7470116083284
5,81.2469027369154
245,69.7561907517163
503,79.7237899427839
10,94.6191365720621
507,74.5287463897755
362,81.1603754309202
38,77.7161524550783
151,68.398835259878
378,72.0764831674264
428,80.356303189509
376,59.1823545847647
304,64.5416617171151
231,84.7526617836349
337,91.5712678239841
448,76.5645612340295
102,82.0262705611477
85,67.0222559639943
474,NA
272,87.6771747202757
259,68.5753510281999
302,73.6706810103016
238,80.6578855686934
166,78.7819844376501
82,81.0538468770328
80,85.3235035583429
393,92.3991267695687
513,82.3387681010993
217,NA
458,NA
417,89.2015688367493
462,71.8395395989456
285,NA
489,NA
1,63.6274381876588
413,65.0117504216725
159,65.7714160525408
380,71.4952671991181
135,74.6531662198869
164,92.4802707286524
196,NA
117,66.6476797182449
69,56.5852859818325
128,72.1994868275866
373,85.447116877959
250,61.6296465042345
407,NA
490,66.4284761202992
123,66.8553005430222
72,81.5656827653002
277,72.2791973545482
11,80.5324982250118
353,90.7567818940806
265,98.9071782905021
491,65.3912733718907
162,73.1953421894587
225,65.9550721861374
318,NA
129,85.5150719844674
435,77.2334991934555
369,95.506125077159
258,93.9784751888686
419,84.8119325220422
287,NA
70,72.5420312758767
306,89.4916841139619
150,65.8551431543816
415,69.2878611374506
461,80.6106907217866
64,77.3679726465821
397,77.5975670279036
20,78.1586172870754
342,80.7053097889313
104,89.8490991255022
438,86.0490171031032
149,77.5328402351218
63,80.757712752884
347,NA
42,68.9431355025184
445,78.8195257350071
143,68.3490939412553
52,83.569521098544
371,NA
13,NA
457,73.5737593025774
349,76.7672792801152
396,70.1591976247969
205,NA
305,75.3659132585392
315,68.7953642708279
254,NA
3,85.3835207699371
345,72.9336342888063
230,84.8683475079849
400,89.6590806141367
247,74.9603404204364
300,72.0413975533244
279,83.0545487083661
249,NA
360,84.2410216722621
218,NA
15,71.6306519620327
406,76.2467550223714
286,82.0143957906136
464,74.6578314275625
339,65.0798921802253
185,77.1970143736268
33,85.5364521774553
198,100.17712209604
39,NA
260,75.3341495746906
375,68.4448805424621
165,78.5022948401753
76,74.5781632856677
44,84.5541791954857
278,NA
441,65.5416004765059
412,84.6650048355087
313,89.7941745821036
455,91.3493139755126
4,68.7762825032858
357,86.4385989827188
498,70.0830526672174
261,60.2567431320238
75,76.4626714578666
237,NA
488,92.2520383919612
29,66.0045985431856
372,85.5260982931369
388,82.9553161220983
497,65.5687045761263
392,89.5167731689499
214,81.6521201843769
477,71.4071602625532
266,71.7564221654791
299,NA
210,75.0138443949779
382,81.1381119204689
57,83.7702183366572
115,83.5803157688181
228,70.8952637809479
146,NA
93,86.563554554299
227,76.9489980683281
303,81.8981319479458
282,87.0428111169808
191,76.4787310295683
267,68.6267669633996
18,NA
68,NA
473,NA
37,86.4443008743062
74,84.4150272097414
108,58.7949485113839
381,78.8507981479338
100,72.2425536876423
246,75.9102404528701
224,56.9720946862186
293,95.7230649673124
355,77.3332169947916
155,71.9078086396028
326,68.5931984681988
389,76.872616011061
281,76.0244877788019
94,NA
439,74.9702193504013
65,90.2860133607143
450,65.4417553511881
338,92.165835788913
414,83.733578251585
183,70.7594396044205
476,70.145558994197
190,80.4041579874548
252,82.1341392927549
87,78.1449722031832
334,83.1010812609024
120,87.0410287393677
325,72.0975612635744
333,79.7781716104062
481,85.9476304702814
148,66.185373446563
482,65.9982569631594
328,74.049021602174
223,79.1842183607796
469,64.4236944605812
176,NA
189,NA
510,NA
73,78.687839357675
