ID,IV
277,2.87428164263219
317,5.42837433793695
335,5.76773077328526
201,NA
508,4.63090134010675
365,6.93141149572835
301,4.39420846851942
685,5.13405581375572
501,4.96305597812488
129,6.21111692237085
84,5.43305726261292
549,4.25978627137266
382,NA
184,6.21854021063321
562,4.58862055825648
385,5.52478781195998
199,3.27659928491896
240,6.71101910391387
206,5.06077616651277
623,NA
536,NA
194,3.93699781763218
354,4.14702958138281
488,3.40783133598472
555,5.52551257703487
405,6.04429911261099
398,5.5560461366861
339,4.48964747511163
452,NA
323,5.23014814679669
439,7.20871399917023
131,6.31788854960382
355,6.32207042883683
180,NA
19,4.39489231736322
391,NA
170,4.22769879458699
244,4.62739380272406
576,4.80923267870542
542,4.35114700840283
622,4.35481679265934
430,4.63490971717988
266,3.43701052669472
676,6.15927708923358
598,3.93175499311516
70,NA
641,NA
582,6.8029260661097
107,5.62709886796553
619,3.28264565752234
366,NA
624,4.51214202851013
487,4.79222820019476
546,5.50906107529847
435,6.58512061658884
135,5.486544119411
613,6.23900063172211
424,6.15289946002926
478,6.01321352542584
152,3.98379962948075
627,6.17262783770712
142,5.03821654568728
388,3.26789496469139
578,6.35162717668426
493,5.17562331377585
415,5.96394390698243
469,4.39105811673544
467,5.70955444802949
466,5.56471312004979
328,5.17330746435865
155,4.18153478112544
248,5.59794904103173
642,3.93502246194615
517,5.35222427040456
547,3.21262249991298
611,NA
300,4.21070126289033
218,3.68857756828816
185,4.58058835577527
377,6.69006508141052
481,5.25148407499821
101,4.42324023403062
57,NA
86,5.40141706625097
156,4.02161159681945
378,3.53398956186934
332,4.65390406790129
561,6.76474550763909
96,5.98579173024544
110,4.33103263054119
145,4.00714019380391
397,5.75316868274683
253,5.48407318102309
60,4.50665885391462
217,4.88650463983359
387,6.23051387652243
302,5.40552654241073
477,NA
563,NA
50,5.05803113994002
241,3.90661431689582
263,6.40649835798081
130,3.44060200510493
304,NA
252,3.84479950375014
375,2.96652690580987
495,NA
115,5.98162077380561
296,4.77240762958542
510,6.79459854753615
521,4.51260352038849
472,5.98567880372421
518,3.91079278345688
212,5.1262094849184
69,3.39909283743316
656,6.45133488370088
560,6.84793056771167
677,4.16481547152077
337,NA
373,4.36010232422324
243,5.59170435147397
421,4.27499681024858
669,3.86267214913835
631,6.00821369284305
352,5.90369649308411
76,5.75141463136389
496,5.91100357689948
303,4.15937084397931
267,5.1034783529204
275,5.11425028999653
567,3.44046581018229
108,5.42340861680699
55,5.50024763204736
143,NA
111,5.63373215488273
434,4.51457252661291
172,NA
30,4.22295161003209
426,6.3115503704285
586,NA
250,4.22172076812426
650,5.66704697700007
207,6.08269863485648
236,4.88750184434261
451,3.55611877984776
636,5.99270176813912
590,5.0790227555969
