ID,IV
16,NA
397,3.49786663537937
183,5.292949607574
28,5.74156494831746
347,5.25462570596833
440,3.95451037989716
485,4.50398941402498
519,2.83324789116591
211,5.24316069113397
229,5.74380982202678
373,3.8315483834739
5,6.52884159945761
207,NA
349,4.9556671247823
463,3.26670239649863
507,NA
7,4.75753564981193
406,3.66475260493932
278,4.93374591155487
508,6.37240788922556
393,5.12481857130124
422,5.73567868558099
481,4.78561767848008
254,4.89890131350581
123,3.68048535111047
323,6.1635313551728
155,4.97076241372262
412,4.67313785838091
372,6.76239317159509
184,5.24172421544669
93,1.39922020093343
335,5.53875556857716
227,4.99861827365428
365,2.75748752343243
325,5.09994653471595
291,5.34076981540047
35,5.98214840968379
99,3.37608481439514
459,6.75309007420409
324,5.3647430760973
187,5.4720449780595
23,5.53649622116967
26,3.09091739567545
259,3.60214676374806
364,NA
407,5.38748414118814
282,3.79386257025496
33,5.39507518160149
497,5.61762136679964
380,5.8300007956044
518,6.5439861666009
181,5.24939037288818
455,6.7834596176663
358,NA
137,4.63443380147038
321,6.5394962766388
202,4.86195929416021
250,4.51929211661677
404,5.20967016302289
483,4.51656122313171
59,5.51782693513933
18,5.77606093500485
192,3.87770405650089
435,3.94423241114299
188,5.31183314170576
240,5.10428488924152
246,5.48932086732121
256,NA
149,6.43487611967163
369,3.96374943504135
221,5.96303454177347
464,5.1202490935912
128,5.05080946916247
319,3.90861007828302
159,4.90715225291234
85,NA
193,5.14749569398832
304,4.06559042666019
450,NA
148,4.6475999820141
126,4.53311367506212
456,NA
252,4.50628403540171
15,4.19158003503757
330,4.41513130028842
216,3.58621064611784
307,6.23570715766312
25,3.64790424002177
65,4.86458630880541
280,5.71495984823155
320,5.25960115731065
338,4.43297397892469
237,6.34787956472114
98,NA
377,6.81764884107144
122,5.2692377635151
322,5.38833286638539
488,6.38352928557808
102,5.75358833059981
186,4.66200973312334
274,5.01124529430188
269,4.62078591640688
141,4.33608372766146
89,5.18776838720374
133,NA
164,3.71470370673352
70,4.60071513016356
30,5.87998995075182
249,5.37557215184326
194,5.40656067622415
22,3.73283990322425
482,5.84150514189032
32,5.27070694199748
296,4.19765717588315
58,5.58811116868109
247,4.74902604144173
276,3.01851445252445
263,7.37027471274115
490,2.99619513113869
169,5.43564960930734
19,6.05634177288533
331,3.91432070662711
400,NA
394,5.09298510503205
68,6.14199491396068
12,NA
198,NA
411,3.94711462121396
266,4.40153038815688
57,NA
441,4.1377622658334
336,5.23176825684611
80,5.61087431266941
388,6.11579117353973
383,4.85719081732923
95,NA
332,NA
52,5.18787867188096
423,5.13093997725878
264,3.89186222370427
309,7.03840107685165
425,3.68105143971101
446,4.84303609488037
390,5.67360020036188
329,4.4005198857324
434,4.54237559203165
496,6.55645017481635
286,4.95625742376901
301,6.10651408987617
53,3.5600032931444
370,3.65460860946558
305,NA
10,5.18278595974321
258,4.25196662176398
143,5.55463899581683
76,5.12163159524933
81,4.5854810744709
289,5.92646624002059
348,6.95245499395581
451,5.41709572757752
6,4.47067360575107
340,5.41541642247013
45,5.29963109842151
138,4.02500762590497
442,6.63182071178899
36,5.68568468559421
328,NA
1,6.0056208182203
231,NA
90,3.94475536858211
489,5.99725576821672
238,5.0586636223716
88,5.8922787293131
222,6.14563985365136
242,3.71539343614856
311,3.4366460240656
165,4.40116296235885
299,5.03074068612066
290,4.27729029514992
492,5.2698331016332
113,3.52430043620192
24,5.68543783549757
433,5.95439211807518
513,5.20505235497293
430,4.49032604645579
139,2.61089638640089
342,5.02850733573108
115,6.08625226919412
3,3.0750173975395
60,5.3352885294759
516,5.36111679973587
46,6.42698095848031
360,5.79847239858893
374,5.70478235418225
493,5.14206268166352
248,4.3279278779662
392,4.08325928123627
100,3.963443726707
300,6.11557453286789
79,5.38832670643738
312,3.70034680474651
405,5.64354700810409
478,4.89293217715428
67,NA
72,3.52685284148216
124,3.02700746002644
432,6.4471731353052
431,NA
208,4.61258737134194
444,NA
225,3.92363415721949
127,6.35291790015125
37,3.61113754043788
470,4.33887848350076
170,4.14816665266201
314,5.88449467501134
54,5.31803506736412
279,5.28273630817649
255,5.66849607493622
339,4.93699033298526
494,6.63294096482755
121,6.07891617362354
303,4.41190536131603
205,NA
91,5.19550108082656
265,4.82059034749384
206,4.63194932705108
499,4.94087957093409
176,4.72838122260888
215,3.28799469687542
403,7.2384131775689
71,6.65121178390689
64,4.27699334050892
476,4.49688274635087
375,5.46646554480896
101,3.67472165683423
293,NA
484,5.03505323114734
505,5.08894076427438
110,5.65943184095865
346,3.4472617586616
520,6.23377069069283
344,4.20124581198709
245,3.25217910202324
345,5.24940604268286
288,7.29200439065521
439,4.90725176379286
361,5.59840202619856
234,NA
457,4.81383661220435
521,6.38267176775385
107,6.2200842334923
502,6.23900641338629
129,5.28609076189022
131,6.11784940629332
96,4.69540084319714
232,5.43743298965361
174,3.16075848746172
326,4.36395564826162
13,4.51230218255253
509,6.3473321815957
185,5.83572248575109
284,4.52472669809199
357,4.5864158275678
108,5.296732169574
219,4.13194489220903
182,6.12440621829168
50,5.07068005790336
292,5.71027261015666
55,6.72039440790054
38,4.45005696424685
142,6.82205764666564
402,4.91999556876269
146,4.22124429857862
40,5.95482102482893
220,4.25136071987984
190,6.74049762537556
272,3.65727970622898
201,5.36003402790152
443,5.73570879266077
27,4.21047561982017
253,4.25822162782337
151,5.33626236163094
243,4.7628870875919
223,5.65285107014114
157,4.45616807083906
135,5.10496865198267
350,5.16914145783918
387,3.20656867092053
94,6.60334231514273
196,3.50575698803822
399,3.69561636621799
268,5.06483022340255
29,3.2997055413746
69,4.47386695272022
427,3.19015214975978
511,4.5198558212096
158,6.02403584102991
327,3.82148188597911
510,NA
147,4.79058506119869
31,5.38364888359598
153,4.69354204309591
306,NA
132,4.86509688604492
302,5.80468722078717
421,6.67651185021646
384,4.35578269513398
316,4.87631654914839
391,7.16351971789319
281,4.16395467926095
315,3.26255696130508
514,4.14849439559131
471,3.86283582188522
130,4.40699774141441
63,6.09784987153782
228,7.55696105345697
341,5.63979481070914
398,4.90592698538749
385,4.44286033861346
429,4.77285579188944
283,4.76339985653693
145,NA
491,5.43207134481232
118,6.1088677363827
61,5.66206027941869
251,4.95169604287341
294,NA
218,5.59478613283631
351,5.610585200633
310,4.21721842649951
92,3.89733593995442
468,3.86464294554247
271,5.34210219055424
260,5.80987548863635
217,7.57193598350601
454,5.56133953019722
352,4.62808579168023
34,3.73189734483729
104,4.15589914492293
160,NA
506,5.15213199907946
469,5.82622924044901
378,3.667012000313
117,4.54497998196083
503,4.05204549979093
200,2.59825766356993
172,5.75248164462155
452,2.12650782965058
103,5.60890444267947
212,2.56780769508017
363,4.90103510133401
414,3.84015693780677
56,2.73634461975132
119,5.49325973910652
461,7.18169672727519
175,6.41098216141419
161,6.66416121045342
199,5.13638413277351
109,4.51946284501077
226,4.9973162597246
163,5.55222698208704
173,NA
233,4.36727675263088
367,4.30168404553055
473,NA
152,4.94062725974721
8,5.4957685261938
48,NA
362,6.21830744979865
500,6.77455988715021
224,5.77417992182192
381,4.65756157605232
9,4.2345794627344
209,2.6653612642677
62,3.06195529897059
371,4.68823531534578
415,4.85332488822066
105,4.63861189816134
504,4.39098418204727
203,6.34418105095607
177,2.87385858372976
428,3.55144731493787
21,NA
230,4.28127449955307
154,4.91473003059576
453,4.05241718802273
44,6.04319883363876
472,4.40709411806431
343,5.22530110000421
74,4.32049736710618
210,5.00619223334945
179,5.52714682113439
116,7.21143010077557
479,6.0924084888013
308,4.6440255270582
239,5.48002678977306
480,6.3825338393701
114,4.47922222645577
41,4.51989413666652
178,5.87523693079706
359,5.37871073275747
462,5.73788643290299
73,7.16852589063865
386,2.69289333501131
261,NA
334,6.91651790835242
389,2.70646801026095
167,6.56107469110047
51,4.76872455857184
191,3.69674906149247
368,4.14110235628008
436,6.11548036937491
204,3.93940711030346
395,4.98937871054415
2,4.73373693600326
86,5.00699480863164
43,4.83053450337001
78,4.22546436042776
166,5.13350052785124
474,6.71826901793367
214,NA
11,3.82631108618677
354,3.93034152539043
77,2.92521588863323
379,5.58855979008814
244,NA
410,4.88173302725967
83,6.45305463874665
447,4.43228501364172
180,5.05595108654914
106,6.07090494313484
337,4.49919779914055
466,3.90476474485617
298,5.0669859391478
448,NA
168,4.88268142998094
355,4.81974636229923
333,4.95153945227965
134,4.83395826907871
156,4.10505356326349
267,4.49349331067681
409,4.13034581404765
401,4.55143315352034
418,3.45521911716902
270,4.33632702192654
366,6.62033309489839
235,6.10973134603815
285,4.18849985724993
382,4.32672644927933
413,5.93761943557947
162,6.47409319218423
112,5.57533192471647
277,3.66485517459425
419,6.86962730968214
408,3.98072931495919
20,6.01338160611255
449,6.81125436795377
120,6.16753786553172
420,NA
42,4.82581355799881
437,3.54335000382406
501,5.27899035981857
189,6.02405404488206
445,3.38298002202555
317,3.89954085129609
515,NA
465,4.39718231508931
66,3.48344279590673
236,5.26446364328395
396,4.46229827753394
125,5.57690181530399
84,4.65603244638587
467,4.61344641973427
424,5.25060630881127
486,5.9685002428667
257,5.45160903547503
318,4.67835060436366
475,5.7413172136557
171,5.7941016159198
517,3.84024267211143
136,3.72296460946893
313,2.50267899122205
438,4.93700596479663
