"ID","x","y"
1,0.593497152789496,0.691144817830395
2,0.491166311479174,0.505375742979519
3,0.683070864062756,0.815697906135247
4,0.967682809429243,0.895590206647786
5,0.91445940292906,0.992334853871845
6,0.529728690790944,0.659095961396564
7,0.726283113937825,0.798449433186494
8,0.528169192513451,0.682822143707475
9,0.635633511422202,0.732390821721096
10,0.64112972591538,0.610535905506141
11,0.460319881653413,0.55038391359207
12,0.533399442629889,0.652737649052941
13,0.92426985995844,0.982219613040306
14,0.893116022832692,0.89386832702935
15,0.58517514585983,0.717302267272186
16,0.630332733201794,0.795583129521118
17,0.842798381485045,0.844453157299415
18,0.30569856883958,0.443663137056485
19,0.970350410114042,0.875117238782343
20,0.588018660247326,0.551524380823617
21,0.630228447401896,0.657398661686094
22,0.582845409144647,0.634998553448127
23,0.463241693959571,0.694125057548066
24,0.745155183970928,0.595933835051055
25,0.912159634428099,0.946811258707383
26,0.609356480883434,0.747414381472003
27,0.375329706189223,0.810192409030254
28,0.750045045046136,0.738405301511922
29,0.905262230755761,0.821131746909816
30,0.541139172087423,0.671702378547215
31,0.310360165755264,0.623045822033014
32,0.665617546415888,0.530182439274234
33,0.432172065763734,0.558319256464339
34,0.541038097185083,0.621540740071359
35,0.771071504452266,0.812209768452005
36,0.817079995619133,0.883372510481111
37,0.785563489398919,0.79784994109683
38,0.695138319674879,0.724628628424909
39,0.8927391825011,0.728531895279313
40,0.438411215227097,0.514419421974805
41,0.950342753622681,1.06635454662647
42,0.880497492058202,0.879994759932272
43,0.508140895888209,0.625262229423026
44,0.873872244101949,0.915401753473099
45,0.414357803855091,0.653450114836972
46,0.397746008820832,0.631556947314949
47,0.665601959847845,0.709955250511254
48,0.990941662108526,1.13109078426872
49,0.594939122535288,0.640011190334973
50,0.501283686212264,0.645790733027572
51,0.641937386523932,0.727467561117898
52,0.438593903090805,0.718826258547396
53,0.518795043509453,0.747438476108338
54,0.442561720241792,0.672030770833046
55,0.518913794565015,0.659819261901966
56,0.559816373512149,0.657616885497402
57,0.998086019023322,0.960705917144848
58,0.545566707919352,0.664225968911427
59,0.89567066791933,0.754325828514865
60,0.891890797880478,1.12760387101665
61,0.52122703967616,0.43385111327443
62,0.716785956313834,0.648639513056892
63,0.944152889424004,0.95078943837304
64,0.696118864649907,0.717991437790419
65,0.415153412963264,0.741713712212897
66,0.959213750204071,0.994807416257383
67,0.787052814872004,0.812629647790895
68,0.325683241523802,0.46507872683435
69,0.535686420020647,0.651533196828185
70,0.965158305154182,0.864148351395634
71,0.762500546942465,0.843532995496164
72,0.858920944016427,0.901174115639281
73,0.86408848115243,0.946011473650702
74,0.935879509965889,0.763480924008166
75,0.815588867734186,0.698523823995384
76,0.71921241437085,0.736604817906517
77,0.33632704471238,0.594620824401721
78,0.821844138018787,0.835369485548216
79,0.395712914154865,0.525722320179192
80,0.352358204149641,0.532611508649752
81,0.781324602640234,0.952805897635805
82,0.44557617821265,0.690578311960514
83,0.48523117848672,0.66352472837833
84,0.789427973213606,0.826877845273598
85,0.843754479731433,0.946313429433797
86,0.390797152067535,0.467155235265131
87,0.879474217258394,0.867873978828915
88,0.924128201371059,0.730298410829815
89,0.814959438261576,0.855991457354154
90,0.87507341185119,0.771145182300942
91,0.517252567014657,0.566309311180414
92,0.691978548583575,0.732653160503088
93,0.593276964034885,0.670079417232378
94,0.726292509492487,0.754117841681397
95,0.424270184105262,0.736503000395334
96,0.919690767512657,0.850438048211697
97,0.349732295097783,0.739637626480261
98,0.420989418029785,0.614874180348746
99,0.64794447158929,0.586868894228456
100,0.59959945504088,0.795312992313564
101,0.350772438314743,0.651750204433502
102,0.355700924852863,0.683108066065891
103,0.685416569374502,0.806222389625437
104,0.378133756411262,0.581536276565147
105,0.759709917590953,0.894541831038802
106,0.496914117014967,0.548068262017203
107,0.419193818629719,0.52966725748002
108,0.636424267431721,0.635131056796846
109,0.540508287842385,0.654872525387699
110,0.425288913841359,0.657251821730616
111,0.804111039079726,0.889286481791961
112,0.8926938731689,1.15135498222334
113,0.842922853189521,0.832954609144442
114,0.976723297103308,1.02869101948517
115,0.656912061572075,0.81061136661304
116,0.994614939508028,0.984520430049047
117,0.893085916899145,1.00309593488876
118,0.988732743542641,1.01180765754269
119,0.404004656570032,0.675059119200711
120,0.559831941500306,0.586304708751053
121,0.878536532004364,0.878692129673109
122,0.817968773073517,0.694420226712454
123,0.628144055791199,0.707175433561583
124,0.559190803440288,0.686971737768404
125,0.365065353643149,0.718000100033472
126,0.858385858964175,1.10960862023449
127,0.361787703447044,0.597193949829869
128,0.916898155002855,1.04673784720161
129,0.551745761069469,0.577587518815452
130,0.855461663054302,0.886250943545024
131,0.916762616205961,0.922601123454334
132,0.523075732565485,0.518072602482012
133,0.352373752417043,0.661937973638553
134,0.61477377275005,0.769997595638679
135,0.352608397626318,0.692325765429202
136,0.887434083153494,0.87300544090819
137,0.424852504930459,0.389881174617677
138,0.385090446542017,0.469512059577389
139,0.705394962057471,0.721429638732359
140,0.531539830635302,0.648182389032273
141,0.882955121784471,1.02701822625952
142,0.840724555635825,0.718192277976587
143,0.49387509659864,0.488227074790839
144,0.950745673431084,0.910601966910679
145,0.653050035680644,0.621808582586031
146,0.451494724419899,0.604764824309628
147,0.810361909191124,0.693512864596771
148,0.625400063581765,0.685450155830372
149,0.902523826202378,1.00977866190655
150,0.687630270142108,0.713764937409828
151,0.327785499976017,0.514732826222759
152,0.9486035291804,1.25207463900387
153,0.732610998325981,0.573703490630109
154,0.326180300232954,0.601040616110142
155,0.506475670891814,0.676251015642904
156,0.526126263546757,0.67896112512604
157,0.897201227536425,0.719568399686674
158,0.634330738591962,0.671352987638744
159,0.337780952034518,0.635970952459683
160,0.433242762298323,0.565737132729458
161,0.312990990816616,0.788210416646462
162,0.92237235265784,0.914733325866349
163,0.32127252635546,0.571478906765015
164,0.367263880511746,0.646544819551186
165,0.988018980622291,1.19892501728202
166,0.533953603031114,0.756572206299574
167,0.994337251223624,0.861031494113923
168,0.332181955245323,0.62913442498194
169,0.979708537715487,1.14162098222066
170,0.568982266285457,0.660183548919868
171,0.999815851985477,1.08757008943883
172,0.632868303754367,0.799061964475865
173,0.550028926855884,0.619606408747616
174,0.68211127393879,0.829804756702472
175,0.554966510855593,0.659078113975235
176,0.581354391598143,0.59271880712907
177,0.314337050705217,0.59840134393746
178,0.496942363819107,0.52577084864988
179,0.794053087872453,0.633487442956249
180,0.954338715062477,0.821246120353376
181,0.311809480260126,0.530828625889649
182,0.950072684395127,0.847076421328546
183,0.659727929742076,0.697914084586715
184,0.402938108402304,0.537528624599762
185,0.974717353028245,1.0006968543541
186,0.473660359461792,0.623365005926345
187,0.610174009855837,0.629768738102625
188,0.53209977785591,0.582820525483841
189,0.603470499999821,0.786494746337543
190,0.916915698652156,0.924645396678832
191,0.761006987700239,0.702003653881061
192,0.561265810253099,0.68932847180785
193,0.47056320682168,0.490553357329073
194,0.796544989175163,0.777551962881299
195,0.64638831964694,0.824372663808736
196,0.759090352081694,0.7520384033576
197,0.659702052362263,0.730009487587017
198,0.674832413322292,0.602799862151945
199,0.406241753650829,0.723436625401131
