"ID","x","y"
1,5.41061028267723,9.03161943666432
2,4.16041490342468,9.09053221516791
3,6.09959909471218,9.16548326857618
4,1.58513398619834,9.25350706322221
5,2.07714955799747,9.21206959365006
6,0.831739318207838,9.26622422086773
7,1.82183507259469,9.22106219812325
8,6.87307307799347,9.09669006674474
9,7.45581272128038,9.00439965601828
10,1.7623255996732,9.16245152837405
11,2.52533514704555,9.17508645611563
12,3.33872871950734,9.13378779182747
13,7.9531483463943,9.00200853836014
14,6.84111357969232,9.03341055837859
15,5.78414208441973,9.03269145124695
16,2.25741627346724,9.32699432872461
17,5.76607704348862,9.06398980166419
18,7.04512780369259,9.00040553443226
19,3.01869792467915,9.26761628030625
20,6.10303263482638,9.21208116700988
21,1.47139092104044,9.29517076076413
22,2.18975974956993,9.24712787289411
23,3.24772094155196,9.18067743895515
24,4.47132440470159,9.25539046004944
25,5.29006053414196,9.05120159767435
26,6.74444778310135,9.08575133797004
27,1.63586911873426,9.20327127288522
28,1.07308123563416,9.35425637675661
29,1.96337093436159,9.19176487701606
30,2.77573158219457,9.22159671214487
31,2.69253719609696,9.15961054850959
32,6.03250875789672,9.06775902488968
33,3.46347906230949,8.98189274412831
34,4.38258189719636,9.1296785375416
35,4.02739948546514,9.03028775753232
36,5.37434172304347,9.15850322854743
37,5.31587684131227,9.06452126569672
38,4.38112933083903,9.06504072149406
39,3.29712848365307,9.18599973162948
40,4.27984285296407,9.15317570649323
41,3.56901132687926,9.18978815133738
42,3.29970784846228,9.19910922935962
43,3.40238450863399,9.18405060067333
44,3.02066806307994,9.13905346222183
45,0.527666304958984,9.40915802163998
46,7.29184334876481,9.13260232772176
47,7.13463983277325,9.05744186093207
48,1.66730291105341,9.25880822476318
49,3.60766440175939,9.13735055457184
50,2.70373589545488,9.23125368193585
51,0.528183606336825,9.49472619844949
52,2.68835245934315,9.18342835109743
53,5.51588557555806,9.14211783498983
54,3.54621149727609,9.19398273812036
55,1.27985247189645,9.32013552230385
56,7.34470746375155,9.05777137091579
57,4.88515857269522,9.17289420693555
58,5.84499220084399,9.19158909785189
59,1.61155169317499,9.24645728631362
60,6.50699557340704,9.08448615476561
61,1.08633462758735,9.37035600064
62,7.49014861136675,9.14248700899133
63,5.11631975020282,9.18557614308651
64,2.57395109697245,9.16169968513458
65,0.902146791457199,9.33058568052823
66,6.88205069873948,9.15612927851133
67,3.89238647662569,9.15878547914305
68,1.09672697389033,9.37171282603945
69,5.106614971417,9.1842537397327
70,3.65802940865979,9.13867565607178
71,3.55213343934156,9.09179459832054
72,3.72542162844911,9.25869084519393
73,4.63106752908789,9.20882329927577
74,4.12598480598535,9.13198677782199
75,4.7120788275497,9.09033516377858
76,3.9152021096088,9.19797879791018
77,1.23337519774213,9.30906523044401
78,2.25210019457154,9.17173562389219
79,3.10674410383217,9.16983700463365
80,6.96045643545222,9.13419619238326
81,7.00946781912353,9.03794673991121
82,3.73476006218698,9.22817269875831
83,1.63442717993166,9.16300050741933
84,0.669330952921882,9.41540062410993
85,7.70876552339178,9.1396982502167
86,4.95225894160103,9.03489160681906
87,4.11609072366264,9.07888332910139
88,5.16462055104785,9.01144643181019
89,5.27937629155349,9.08809924732132
90,2.33562339050695,9.20064115525012
91,3.7562599144876,9.11875057572515
92,6.67276206263341,9.13109941887494
93,3.70747346093412,9.16988907510423
94,1.22960238787346,9.31634961022096
95,2.77434087253641,9.15776587654275
96,2.79880807397421,9.19355304897102
97,7.90480771753937,9.02639629646764
98,4.92777573945932,9.06860047411564
99,3.53827675816137,9.12400118841119
100,6.98506778816227,9.06019347768997
101,5.17998949519824,9.13049238561097
102,7.64063778461423,8.98548508177003
103,5.28895564912818,9.03484944321906
104,6.76162206695881,9.13591659141145
105,6.04520898265764,9.12319824381083
106,7.72122450300958,9.10307775098627
107,1.04030949075241,9.35879537730198
108,7.14945294673089,9.02322117101808
109,1.35903775354382,9.29097101033359
110,1.8521273911465,9.22571018975298
111,3.40645256580319,9.16108399119873
112,4.73749481502455,9.03760042857757
113,7.95515025919303,9.07477395788435
114,7.04156299598981,9.14844835155954
115,7.20705926662777,9.18073549823807
116,1.99952397565357,9.29369702999898
117,5.12722184194718,9.10012369957339
118,4.00921838136856,9.05913348574324
119,7.49570852855686,9.19251614035532
120,7.22301676007919,9.0603448371645
121,2.57770972745493,9.15223781029422
122,6.36520596873015,9.00784256460666
123,6.6347416206263,9.12706173743239
124,6.63978912238963,9.12034213903705
125,7.94176755542867,9.00819580742809
126,5.14877324120607,9.02993058251362
127,6.0289964628173,9.05267889021411
128,6.64154824637808,9.1288993997643
129,2.53637281258125,9.12630790409293
130,2.49599572515581,9.27543793206754
131,1.63707406970207,9.18503646705783
132,6.4233864559792,9.09827821908141
133,6.38673051795922,9.08084078663509
134,1.71578775229864,9.23022150933952
135,2.44631945050787,9.24004323434084
136,3.53881827101577,9.04098114260376
137,7.22894045535941,9.00780990801316
138,1.98976668948308,9.2805949273736
139,1.8916517177131,9.19283144725921
140,7.81676724331919,9.0504543391653
141,4.50111948605627,9.08942444021054
142,2.91823614749592,9.13714911260956
143,1.65396126639098,9.23039918050622
144,6.94299575069454,9.17751486955565
145,3.42671257921029,9.11045940948986
146,3.40862963593099,9.154311115128
147,3.33807365805842,9.12742956420006
148,1.56614951335359,9.18879411026896
149,6.26118260563817,9.12251288344268
150,1.86231807933655,9.28936013738272
151,1.19749931979459,9.28262664200712
152,3.62179491622373,9.11269027341714
153,2.31841350276954,9.20369329650235
154,2.6573814022122,9.1058753076842
155,5.04779110150412,9.09741874264653
156,2.64138536073733,9.23028244637522
157,6.97352120839059,9.15403838515123
158,4.96569759806152,9.10002099027494
159,0.562349315849133,9.39641252208401
160,5.25056841154583,9.11740451008367
161,3.10588307632133,9.18103256323877
162,4.16513065993786,9.12775120429511
163,3.9190578077687,9.14336610772509
164,7.13914492935874,9.25018015096959
165,1.20656949072145,9.2584739603271
166,7.37435326341074,9.13989898804951
167,6.76374370127451,9.05567517167304
168,3.54946530668531,9.18870084902512
169,6.4865532850381,9.05081665657246
170,0.831424764590338,9.46626251766389
171,7.29750418756157,9.07061442353968
172,2.55189392145257,9.20864634646267
173,7.47120268305298,9.06201266673345
174,1.37758329755161,9.27941069163023
175,4.09096572792623,8.90411632521251
176,6.80512027652003,9.12614311139296
177,3.98387907608412,8.99936397391989
178,7.13139499549288,9.12623607058694
179,1.80123717070092,9.22403552037613
180,3.52078013948631,8.98459768515544
181,0.582515984540805,9.38474684914278
182,5.76224450906739,9.05896775202423
183,0.690648292773403,9.33985704165894
184,3.39851115609054,9.16695037863674
185,1.15941140870564,9.25759096063063
186,2.06246878555976,9.19717872872079
187,3.41423246148042,9.07562208082997
188,1.25650853978004,9.21243101421204
189,1.25640058959834,9.31586394152943
190,3.28482831141446,9.19631071060353
191,7.76230639498681,8.98947860703557
192,7.13468793267384,9.11702258128651
193,3.88820385979488,9.06975923589081
194,3.84122322965413,9.11542756826695
195,6.40760028513614,9.1231745774548
196,1.39041684521362,9.30527328786917
197,7.12279174197465,9.1789863197672
198,3.14844337711111,9.20239443073715
199,4.41483002807945,9.12686092855215
200,3.69821540440898,9.07200261608338
201,6.59765762230381,9.16653645956784
