"ID","x","y"
1,0.678380414796993,13.4912370674676
2,1.15594858787954,8.26162959614257
3,1.73873136965558,7.65793180007242
4,0.796735297003761,10.2801686216361
5,0.473989878222346,16.3462853312311
6,0.536731921182945,18.8931327704927
7,0.595475230878219,11.6075981454937
8,0.709871089924127,12.7569808686711
9,0.638350085029379,17.7013908697449
10,0.789991693384945,15.2775380341025
11,1.11370765627362,7.4985766268027
12,1.35463148928247,6.15982336517158
13,1.33906383947469,9.78110459199925
14,1.73886704454198,10.6101216931258
15,0.80713794794865,12.4003539258737
16,0.552879405859858,16.8086361268033
17,1.42953587793745,6.49201548224268
18,0.417223280901089,21.9115833209629
19,1.54180056871846,6.35479105284764
20,0.694673054013401,16.7380505252183
21,1.73619153713807,5.04440455588911
22,0.684510523639619,11.206858255428
23,1.49242812460288,6.76593036700563
24,0.948104343330488,14.084999699346
25,1.15744580035098,7.80302611975683
26,0.846844376530498,5.85051930970623
27,0.641712900204584,15.0716066650393
28,1.08450464615598,10.0546145316469
29,1.43359108753502,12.6928435248942
30,0.4023612100631,22.3193950981488
31,1.54067385154776,9.617595754014
32,1.34629790447652,6.91683785427411
33,0.758093067537993,11.5022235225808
34,1.2073705279734,10.9890590898861
35,1.72228876370937,9.45244997639627
36,1.17602163725533,17.1204743106457
37,0.701557127432898,15.0075630274454
38,1.15998780215159,9.84100964589736
39,0.716983967786655,15.2081068805876
40,0.686013129819184,13.5608131447676
41,0.781021428061649,12.7447505311714
42,1.51990547212772,11.2575209417027
43,0.831756088417023,17.2793783750085
44,1.79170098323375,8.82273383100323
45,1.1431330953259,11.75309620479
46,0.758620677608997,10.6008125377338
47,0.544962929701433,18.2256877063726
48,0.48181677358225,19.8616085530905
49,0.502973965136334,21.6678868384479
50,0.598767400765791,12.2219466500593
51,1.41120568993501,6.44187171705305
52,1.77427325840108,10.2935843406602
53,0.806459111301228,15.0411534547206
54,0.587899399641901,12.9603687996676
55,1.13700274103321,13.6900274899415
56,1.62670392445289,8.77037845330481
57,0.648432184383273,15.7440534467322
58,1.36819024407305,5.37221994942937
59,1.60457148123533,11.5478859481181
60,0.422147448919714,18.5570577927081
61,1.38427076260559,8.95928195835577
62,1.32649697479792,6.6894663065238
63,0.953647263580933,16.4701754563255
64,0.422974294889718,21.7762943609962
65,1.60897749960422,9.29162539676238
66,1.76949735037051,5.59762366973322
67,1.23051830031909,7.78166622479273
68,0.554317820491269,14.0748314165469
69,0.872723016841337,11.4360283189924
70,1.73169478080235,7.07458515655482
71,1.71048760479316,6.62490094468412
72,0.757150583621115,9.07723256898427
73,1.41476099663414,16.1109549565134
74,1.67204559869133,10.6882857731092
75,0.724558355007321,18.3332116864855
76,0.989707162464038,12.8242785527325
77,0.894114689156413,9.83295470465034
78,0.983236098056659,9.27932350061441
79,0.905934427306056,10.8046726177911
80,1.02344868574291,7.65930026337506
81,0.732548216171563,14.9109540631863
82,1.30355674172752,11.2309157028589
83,0.836096909642219,11.1489598951603
84,0.87681765621528,13.4939000334723
85,0.632156312046573,12.7662478025781
86,1.00774336094037,12.9928773935541
87,1.10897329188883,12.2563832262534
88,1.5257698899135,8.10410239589819
89,0.504355675261468,19.0121371323701
90,1.35693958434276,9.28269497596068
91,1.4952609107364,6.70306204171332
92,1.03478929917328,12.4138383465976
93,0.449743011780083,16.848698692191
94,0.526477145915851,21.9616104529978
95,1.10722962538712,7.4434424001083
96,0.712509142560884,16.508515524791
97,1.07829994396307,13.7405659458902
98,0.615485238702968,17.0501248911788
99,1.55414449367672,10.2599862690415
100,0.63866472626105,16.4017587394952
101,1.71751849353313,7.65698096263727
102,1.64499236834235,8.53466026363406
103,0.617341373162344,17.734326086289
104,0.912934915116057,10.7963543059783
105,1.14561942331493,9.0616418721822
106,1.62650307654403,7.81889188531154
107,1.29524745028466,6.62145109788259
108,1.73587633394636,3.96059789121198
109,1.54911372861825,9.79549460796442
110,0.763013693317771,13.4282367535167
111,0.985240468056872,12.5449895902399
112,0.677397293085232,14.4552629996863
113,0.912554929731414,11.1972024786236
114,1.32801383109763,9.80809229663834
115,1.77390101072378,8.45043888093507
116,1.16516832858324,14.6246915366778
117,0.548553424421698,17.0741950671968
118,1.20008768523112,7.58593171833349
119,0.453880466707051,18.5077161739976
120,1.15739216641523,9.41305041583182
121,1.66577293584123,6.3503957691452
122,1.52795494049787,5.85429000494738
123,1.25221984437667,8.26245748742075
124,0.429622291959822,23.2261924822439
125,0.718319229828194,11.4886379620198
126,0.650887563498691,16.7561439933729
127,0.977731260051951,12.5254163057304
128,0.745539095019922,15.5243024057031
129,0.920974493119866,9.63139121816063
130,0.675727940583602,14.0468514235041
131,1.43885755147785,10.4569361831686
132,1.28639952340163,6.4224537318739
133,0.820879929419607,10.2723292315112
134,1.0738857830409,11.4804908677254
