"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
29667.9342909982,9.26263679983094,6.30438153282739,5.72659034165554,7.24012557300739,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
30212.2664107814,7.9136773000937,6.20520536904223,6.33285949588753,8.16690995357931,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
25973.9321937391,6.86635645804927,9.90205523790792,7.69578665145673,6.77734601427801,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1
29420.2045751823,9.94451473932713,8.95816670614295,7.44926199316978,8.6379855289124,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
38433.4391594885,8.34742253879085,9.92392757791094,9.10087508964352,9.80044923839159,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
30631.061539467,9.94188500684686,6.65969554916956,5.37174104945734,8.60976999625564,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
16689.6076460044,6.97855016798712,8.93601945368573,9.59223191719502,6.06452843174338,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
25315.7862745484,9.20501014101319,9.31143742869608,6.09149568830617,5.05825008149259,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1
31671.749928551,6.16321396431886,9.47268707328476,7.76285144151188,9.34563196031377,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0
32313.6010165155,9.87586483010091,9.12275335635059,8.82024731254205,7.24738913471811,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
26383.3763449188,5.48429186805151,6.34793203906156,9.56822569482028,6.51843600324355,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1
33801.6554016397,9.58784472197294,9.79099834454246,7.40964193828404,9.66334210592322,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1
25233.1658687522,9.91382475709543,6.21809737524018,8.5221287922468,8.73935013194568,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
35671.3484649748,5.24751651566476,9.66637143981643,7.05294718849473,8.82175031700172,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1
30922.1355045184,8.79836982581764,8.3092917164322,5.43086294201203,6.59901075530797,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
23998.0356225978,9.62041335995309,6.7362032213714,8.09364484273829,6.9098746648524,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0
18141.5850557051,9.47825253475457,8.1012848217506,6.20451066060923,5.14077454339713,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1
14291.8070689335,6.26684398972429,8.65303439670242,9.01620984892361,6.94928973214701,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0
33044.5540769879,6.92704538698308,9.23101427732036,6.95961435092613,9.61499025579542,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
21678.62578426,9.15851413039491,5.5061563057825,5.05635792971589,6.72690887819044,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1
24884.0496989861,5.28125995420851,6.46447179606184,9.94501222274266,9.47257862892002,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
12201.5468302538,5.43531555915251,6.38902909937315,8.03967436426319,6.23385167215019,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0
22485.8845106834,8.29274253919721,9.52694964478724,9.66660391772166,6.05621842201799,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
31763.8136199576,9.82175988378003,9.33006925275549,8.08323145029135,8.1561209470965,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
33617.4521318658,9.19610781827942,6.66440792148933,7.49917095061392,9.47531663347036,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0
19037.4592958662,6.96647080825642,5.15473056584597,8.52246685186401,6.18038420798257,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1
