"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
273.936584523422,9.42855378147215,5.71002058917657,6.12116694101132,9.99303211108781,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
283.249403572018,6.91079145413823,6.83616387424991,5.76771385851316,7.99997757421806,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1
220.871253242438,6.86307975207455,9.59163067862391,6.65460144053213,9.66045049834065,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
146.694241360887,8.88456049258821,8.91387124429457,5.01933859428391,5.3158277226612,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0
262.915473295559,5.40424280567095,7.47993170632981,5.78111917595379,6.62058163550682,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
199.470485430893,5.93369814218022,6.76214741892181,5.90004609199241,5.85600557387806,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1
345.736063196095,6.31695029442199,8.55861681164242,7.35696652554907,9.50060828705318,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0
183.959949725978,8.84656728478149,9.0146450093016,9.779221318895,7.22203462501056,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1
186.105924329041,6.81173980236053,5.54435109836049,6.90589268459007,5.74583538109437,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0
178.793998629667,7.66869954648428,8.38776905089617,6.33393443305977,5.13007253641263,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
284.840136196572,7.57066765450872,6.4174120745156,8.15814841305837,8.36248097242787,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1
211.349456416981,5.00037260353565,7.16991819557734,8.46206186688505,7.41844315081835,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1
234.346141698543,8.78835026989691,8.03921911981888,6.02760443580337,7.85402539884672,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0
283.733084505963,8.49126236047596,9.5664194773417,9.36253433465026,5.91988639207557,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1
266.483803591135,9.10840829019435,5.64881732803769,5.14582539442927,6.31658397614956,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
177.215683635763,6.42061221646145,6.16343338391744,6.75190557376482,7.21962487092242,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
200.343347116713,5.46512822620571,9.76228705956601,5.04016723134555,8.29145070747472,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
304.127697415028,9.66666682856157,8.24276457424276,7.1775116387289,8.74326513730921,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1
318.313859034132,5.56934885098599,9.90534276352264,6.99443942517973,8.53828860446811,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1
308.162312534015,8.52802459150553,6.51514619239606,5.4994045314379,9.85962017439306,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1
194.707623264115,9.2908604175318,5.25512801599689,5.31501548946835,5.76645234017633,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1
224.595140440649,8.26733603607863,7.80003156745806,7.5412660848815,5.24298506439663,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0
330.943945634216,7.84152675187215,6.78083526086994,7.11909179924987,6.9945016130805,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1
244.914403428869,5.31910948571749,6.8144751037471,6.44779094145633,7.01166714075953,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1
192.018140198547,9.82476255274378,5.39465958252549,9.0166624833364,5.36192398285493,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
191.130166358378,9.33076533954591,6.68627492384985,9.67171623837203,7.16378375771455,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
157.682625230975,7.30270084226504,6.28983764909208,8.68512781104073,5.83551360177808,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1
275.851956918602,8.36577269947156,6.73312448547222,7.66489780275151,8.44813364441507,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
101.937009432575,7.53626933204941,5.11035714414902,6.11004453967325,5.78099048696458,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1
237.347605858823,9.54708968172781,6.15322581259534,8.330973215634,8.20766776567325,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1
214.892973358878,9.57242584088817,9.10312255378813,5.09868724038824,8.45036013051867,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0
279.153546863571,6.81965989875607,9.49298061896116,7.6286010723561,6.29120344528928,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0
