"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
34.873338601482,20.4256798443384,24.0187321277335,21.0981990245637,24.0774226351641,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1
35.0796984998132,21.1271830822807,23.3705058752093,24.2279467906337,21.375615602592,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1
34.6690295362667,21.3726526149549,22.0639792655129,21.2258761900011,21.9205708813388,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
34.312162765484,21.3615253311582,21.2241599534173,20.8645612513646,21.1638306011446,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1
35.3592616902748,23.0791465390939,22.6178625610191,24.7636067960411,21.1594747158233,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1
35.2389986695206,22.1483576274477,24.6002779621631,20.2667204197496,22.5563281495124,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
35.103090203258,23.258278334979,23.4549799258821,22.3087024234701,21.0086196707562,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
34.1817179570202,22.8386887628585,20.2221966348588,22.5799142837059,24.5621199824382,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
34.6953744743531,20.5675449105911,23.3614638994914,21.0650736594107,23.8417300966103,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
34.644114514601,22.9796265263576,22.8811254119501,23.9797849871684,23.4763001324609,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
33.6297014314727,21.7902498750482,23.45665188157,22.0554465218447,23.570756331319,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0
34.438891585081,22.144047091715,21.2052067543846,23.71192469378,23.5664649994578,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
34.6386401152934,20.2595166105311,20.3803094150499,20.5190176842734,20.3204018378165,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
34.3851198647926,21.3208883372135,21.0469266644213,23.9996661955956,22.2273792710621,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
33.4565942838838,21.9939536543097,21.6823374538217,20.3843805985525,21.1621021549217,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1
34.2540344033179,24.1806707170326,21.3083607750013,22.7622861019336,20.0776896963362,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
34.6593827688542,24.3236061290372,22.7452112489846,20.0199073320255,24.9446535599418,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1
35.417799890558,23.0767620843835,24.7941844630986,24.4933381176088,20.8892530342564,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
33.9040752901559,23.8755494821817,20.3125800471753,20.7474079588428,24.3718415987678,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
34.2060360908758,21.7778434569482,20.0594789802562,24.2143005738035,20.2996767661534,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1
34.701933350296,22.0292498602066,20.8801548008341,23.5949173022527,20.8998938219156,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
