"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
18254881.5675411,11.9126509651542,7.23882973496802,8.85041630547494,9.50369876530021,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
36490729.4804616,8.02002492500469,9.24377857847139,11.3240712285042,9.90209335950203,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
6711633.09070076,7.96658093924634,9.46616776357405,9.52985998545773,8.54856942407787,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1
19877127.6585018,5.24730357434601,7.55809577391483,7.85002731205896,10.3392311462667,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1
16698230.0755925,7.42944484041072,11.8337821469177,5.82540766196325,11.0313300506677,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0
19893515.3272963,7.6170329907909,5.49269029940479,10.345051715849,5.45435960800387,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
16932883.3258591,5.97999073378742,7.13633503601886,8.10628946172073,8.51219618064351,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
9191490.47286212,8.83714914275333,11.6881303151604,7.27515581483021,9.38581112679094,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
17829472.9215709,9.66318718600087,11.3165778124239,8.22707834444009,8.62560962303542,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
17741176.7648937,7.12094586947933,9.20907727209851,8.52095460821874,9.93087069597095,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
18573998.3483542,10.831869681133,9.88250047434121,6.83788756793365,9.7158840468619,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
18685931.3394251,5.13576858444139,6.13407937856391,6.02800859115086,10.9515456401277,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
22004980.9869864,11.2678011069074,7.06678009103052,10.9347489201464,10.7427093323786,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
18278679.862221,6.71409088536166,5.29616533173248,11.6169562391005,6.55162346363068,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
7781035.65968944,11.1355037356261,8.6456314525567,7.71435184706934,5.0616388511844,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
17066098.7215624,10.9749865075573,5.88195975776762,7.16082594892941,9.93208154058084,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1
14443386.3713572,9.84826965304092,6.26708647375926,7.10706191975623,8.28026392962784,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
31150162.7059754,10.4937011904549,8.42188679962419,8.90231756749563,11.1673219897784,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
7663596.62837567,9.60196398478001,11.0143311880529,8.37677665031515,6.90120127843693,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
19768321.6115948,6.26026274031028,5.29618216119707,10.2184114747215,7.9018011437729,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
21578113.5351165,8.48143948009238,11.6872170306742,9.18330754316412,11.4832664683927,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
18831461.2691859,5.97017178428359,8.39419891918078,6.93690040940419,10.255566515727,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
32018310.2161588,11.5737620068248,6.13816065737046,11.6535007630009,9.56341759068891,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
22033034.4558962,9.10172592638992,7.60977767920122,11.6521050827578,6.34769327403046,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
12376317.3130744,10.6502718422562,9.75358438142575,7.77271115127951,5.00708297174424,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
22022998.1146037,8.41253738338128,8.51223330129869,9.12543639121577,9.81951929815114,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
19191809.1556045,10.3971357778646,11.8434153220151,7.35880033345893,10.2524250270799,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
20639801.787639,5.42440482997335,11.4801739621907,11.9118218312506,6.17050963942893,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
6573581.9962332,8.32325530867092,10.8076596911997,5.86252966988832,6.32735534035601,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13483010.6289802,6.80596668762155,11.0810964186676,10.9696189709939,8.10479677491821,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
19664503.0600985,7.19514626334421,8.67042646929622,6.52249872568063,10.6788499779068,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
15971074.9663826,5.09533161693253,7.95409506885335,5.15746327186935,7.65407352428883,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1
16549678.7752798,10.724755771691,8.52600075514056,10.2135340869427,11.3315989717375,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
16665322.3580973,5.63982101506554,6.3858328028582,8.291516198311,10.1417412078008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
5793141.92594061,10.1810306000989,10.268973474158,10.580915783532,5.4522057576105,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
26849523.6942877,6.08016319479793,10.3282361258753,11.3445069803856,8.9209330577869,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
11558942.9908306,10.0598066824023,6.51699211541563,7.43061499833129,8.08519059536047,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
