"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
687.903789364886,23.8300276035443,23.258576762164,24.4286253757309,22.8938065958209,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
610.638245706267,22.9571122594643,23.2854070025496,20.1781396602746,21.232346346369,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1
697.168509249721,22.7594131336082,22.5740936072543,23.5525410145056,21.4184507227037,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
638.40932559184,22.2112091851886,23.4842837310862,21.6784241690766,22.813172491733,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0
714.065266988539,23.1013373180758,20.2056288684253,24.296157999197,24.1690032824408,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
636.24372668537,22.4876457394566,20.9326757572126,20.410814662464,20.0605156715028,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0
716.425098124957,20.9310134954285,23.5204973944928,24.3033094634302,23.2315945404116,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
691.304121943725,21.1571552918758,23.0858401558362,20.6012752687093,23.6076316633262,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1
688.401655157958,24.0793741901871,23.1019168521743,22.0030974724796,23.9930252439808,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
688.734016388737,24.3335968744941,24.1978150024079,22.4721079831943,24.0973073302303,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1
662.063603331843,21.9925158377737,24.9773293011822,21.0193238419015,23.2828754198272,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
651.30912495258,21.8434179422911,23.2389847259037,23.6267024138942,20.5199701921083,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
641.592279267125,20.0892604270484,21.842850841349,23.3127509884071,21.6486161772627,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1
684.697006511276,24.0918726474047,21.3521164399572,21.692174844211,20.4189923673403,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
673.91881807021,20.4709359165281,23.4719036752358,22.2612956818193,23.56274275342,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0
679.001286284829,21.7347899999004,22.699665989494,21.9677314872388,22.2229763155337,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
658.064431571194,22.1951750840526,20.2051022951491,22.219267814653,21.3901125907432,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0
716.83680802743,23.95093522151,23.4749629849102,24.4661541329697,20.6267805967946,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0
640.797262744939,23.9789887203369,21.0979333589785,23.2990149396937,23.1822320993524,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1
708.194081973403,20.9837603173219,24.4993107824121,24.9714162503369,24.2703177884687,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
676.326262823168,21.0898247850128,23.3701687050052,21.7076497874223,22.1795806020964,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0
696.361533424534,24.9410576629452,20.384479095228,22.7561867982149,20.717197539052,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
650.212003493758,20.041587682208,20.5314446042757,23.171332385391,21.2465109257028,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
656.629186401797,20.9221129515208,20.7355450105388,22.7828560094349,21.8536019406747,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
712.808072149967,21.5996895905118,23.1625638704281,22.9153383267112,24.0443139593117,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1
710.832303785774,22.0504385675304,24.9765433208086,24.8947588773444,21.3267554505728,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
685.389235828264,22.2286342736334,20.3593535220716,24.0494382113684,20.9240475145634,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
714.094091845363,24.2134245764464,24.5050174905919,24.1848892089911,23.9828304154798,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
705.475945644603,20.5889134493191,20.8677626622375,23.9033118449152,23.5988012957387,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0
693.612140269126,24.1270139859989,24.8728684708476,23.6225130606908,22.7573655126616,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
690.858671020676,23.2085023191758,21.0062677587848,22.5883521058131,23.8255547615699,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
663.471334596382,22.4629267700948,23.7534157908522,21.6278008325025,20.4703528422397,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1
673.956391088659,20.2399635571055,23.5321695939638,23.1600636185613,24.0587729180697,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0
650.89324509816,21.2947762070689,20.0587010162417,21.9728566578124,20.025248042075,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1
633.640241844026,21.3090209360234,20.7930099533405,23.628296693787,20.5417891475372,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0
654.34088008442,24.8971036402509,21.5761990554165,22.3900049703661,22.6310593448579,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
649.874744426904,24.4681134098209,22.118869300466,21.8957026489079,21.1208575277124,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1
705.991849381141,24.758433108218,22.7394659479614,22.4106062622741,24.5319823548198,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
702.282210902202,23.6155398422852,22.8549775877036,24.8232422710862,22.1463810221758,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1
632.74265509088,20.3040187468287,22.4500355869532,21.9806167215575,20.0457214342896,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
701.119587732646,23.4798020333983,20.2725033881143,22.9688129283022,22.6762252685148,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
671.237529600784,20.8587286237162,23.8029401167296,22.0031419070438,20.0556562340353,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
662.232767538635,24.1367795760743,21.4810609561391,21.2651534914039,21.657381443074,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
685.36960310083,21.952969902195,21.6323583351914,23.7053450522944,20.3150328889024,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
695.259673690102,24.3080341303721,24.8044106748421,24.0718379989266,21.1016244930215,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
714.649350428332,22.7984612470027,21.2280109373387,22.9566751071252,24.5339304360095,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0
637.47125875414,23.2361640187446,22.5628478999715,21.806619153358,20.3008910291828,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
726.178346081371,20.8946526702493,23.3972050785087,22.5880404340569,24.4177851593122,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
652.792098530731,23.2263685611542,22.3983246984426,22.9545465786941,22.276433048537,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
703.1010134237,24.189281987492,24.4792867114302,24.4029848242644,23.6135539540555,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
779.349928470583,22.9496516729705,24.1099008789752,24.066638618242,24.8889827204403,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
664.742847342447,22.4092431529425,24.4147300510667,22.6217767538037,21.283068167977,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0
689.232461918613,24.419419959886,23.7179249431938,20.0327387847938,22.887967468705,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0
644.753464605202,23.5769223363604,20.8589999529067,20.5901252257172,22.4977887130808,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
704.706463387834,23.9002277120017,24.7871329693589,24.6613343572244,21.8407211254817,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0
723.629195141978,22.9328007227741,22.0426953514107,21.259881532751,24.3343056424055,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1
634.161116568694,24.9009531014599,22.3371506668627,20.1160296471789,20.8167084527668,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
701.271006653822,21.2062408507336,24.2569372302387,24.3923712486867,23.144127674168,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1
621.783835364209,20.526040707482,23.3497928187717,21.1458184791263,20.9603983769193,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0
746.666944173584,24.1238213237375,20.3748881921638,24.4141534925438,24.6196496800985,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
672.341478804486,22.6729277032427,20.0559461908415,22.4609830102418,24.6023690700531,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
629.464845815749,20.8220023394097,21.2401825468987,21.3606682606041,20.6551034515724,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0
690.743966350867,22.4709272442851,22.7695940050762,23.922092380235,22.8460249584168,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0
695.204444620007,20.1058000151534,21.1406653036829,22.9405513592064,24.3522895046044,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1
658.863034819117,24.8286224913318,21.9660342286807,20.1175770128611,20.1291263848543,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1
686.446655717349,20.6044227851089,24.6512505575083,20.7260801701341,24.5230281597469,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
673.824030098403,23.3806735940743,20.1421273255255,20.5938482715283,24.8395938565955,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
