"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
17.229223936212,7.29491130565293,5.0295458571054,5.70120322867297,6.20438944199122,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
17.4933147984689,9.35637791990303,7.18262887792662,8.39904464082792,5.97177720861509,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1
15.7262470943291,7.1438602055423,6.79368450422771,5.11585757136345,5.82841212744825,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
18.6707992905411,5.59062888845801,6.06775012682192,8.09187356499024,8.09998680022545,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
15.7526871666324,6.48516208864748,5.02220481052063,6.12477050861344,9.98493655468337,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
12.228416846597,7.06368077080697,8.00635884515941,5.6898179394193,9.55972258932889,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
16.5202776165865,6.51026401319541,6.88106718007475,5.00897593912669,6.38773326994851,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
14.6141195912438,7.80098528484814,5.60457031941041,7.33051420771517,6.96252222289331,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
13.9891638832626,8.63644186640158,8.61745638307184,5.59815013664775,5.03318496979773,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
17.5492957179347,7.75352575466968,9.67925322940573,9.52402419992723,5.624847112922,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
15.3448349318006,5.94216904835775,8.83851411635987,9.42619546898641,7.80944984988309,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
16.6089644281946,9.94314219686203,6.59773538936861,5.48332681762986,6.80487031233497,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
20.2968928802496,5.20424229325727,5.4103570675943,8.82889235625044,7.86877721082419,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1
16.227778410048,7.54504445008934,6.19916928000748,9.94057516567409,5.26283479994163,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
17.2126216246975,7.59393759537488,8.73758527217433,8.55286983656697,6.72373363515362,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1
17.8846663590399,9.91376419086009,7.3785291868262,8.75191495753825,9.31525290478021,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
17.8488399983716,6.74028127337806,7.18887125491165,8.29944515018724,9.89979641279206,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1
18.1988573134273,9.59730930742808,9.35538030928001,9.43414297420532,5.17113318433985,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
17.1176451792263,6.87245734268799,9.26103759091347,6.25464502954856,7.68885343451984,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
14.2174225508138,9.50587457977235,8.04283942678012,7.70136953913607,9.02112964075059,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
18.8463745668333,7.95888321124949,8.27919706702232,6.63883679662831,9.69670492573641,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
18.1258065802468,5.9815271012485,5.63575871405192,7.64431961695664,8.57681984780356,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
13.8683849088819,9.08596843946725,5.6389552145265,6.74786796560511,8.86129173915833,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
18.6193605109228,8.2546065596398,7.92958799283952,8.31228104420006,6.67628615861759,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
18.5070367350383,8.74374487786554,6.29087138338946,8.30505705205724,6.76887650624849,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
13.8116780799164,7.2293802513741,6.35811619111337,6.69004995375872,8.23383224662393,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1
15.8498481278663,5.84326462238096,9.7225918690674,7.1622152661439,5.03642146242782,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
18.304282695312,8.40614447486587,8.41576158767566,9.54375350382179,5.89397460804321,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
18.054912035813,7.49694964266382,9.34128934750333,9.95096120866947,6.57313091680408,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
19.4281790907664,9.92954617948271,9.01863955659792,9.55462452955544,5.32972074579448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
18.0545249317468,8.54625217267312,8.99903559475206,6.94099917542189,6.95059589692391,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
18.5904247155571,9.58243799279444,7.6238986547105,9.56989140599035,9.28311359952204,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
15.0819899127699,6.01733643794432,5.43789327377453,7.23915823036805,5.70000635343604,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
17.0576085052988,7.91404296993278,5.04012726945803,9.54864443163387,9.71304302918725,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
17.0000509699204,7.02386481920257,8.47315075341612,9.38117046840489,5.51581426989287,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
17.0283037125642,8.79546751268208,6.76960283890367,9.47679699631408,8.09491912019439,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0
18.2614564376688,9.45253791520372,7.84849369199947,7.03027252224274,7.6798280456569,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
18.065276078563,5.76781093841419,8.60479793744162,6.87058571958914,7.1826403029263,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
15.3999419209207,5.72147272876464,7.85539487493224,7.9010688548442,7.32034539920278,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
19.9475556698638,7.65019833226688,8.88872933457606,7.28642764035612,7.92018575011753,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
