"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
79945.5988740601,13.0472149490379,11.873336143326,7.8233996569179,13.7645478267223,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
69354.566048603,14.061031639576,14.7189799090847,8.60478795133531,11.6299115912989,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
81106.8985027858,12.9877464193851,12.1966195921414,12.7794544072822,10.850614211522,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
86020.4550326598,11.7773586581461,10.7959169405513,12.8387587936595,12.5933298864402,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
39448.4733343457,7.47050951002166,9.99911099206656,7.39231130341068,9.46954359067604,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1
44633.8223206903,5.29675874626264,14.5352847175673,6.35020174318925,11.6153718181886,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
31289.0550106761,10.0427427981049,6.11529102316126,11.8408390833065,9.75146283162758,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1
94867.7572828743,14.0575752221048,14.8115880577825,9.88193728961051,10.4228334291838,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1
51136.8292202614,14.2365077114664,11.57188820187,13.8656492158771,6.17535680765286,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0
19912.822477014,13.4093244629912,13.8806992047466,12.0414402126335,6.21518306434155,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
79564.2050627185,8.09828617610037,7.75929066352546,14.8907113727182,7.91509476257488,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
89414.5862423219,13.5452186642215,6.09076015884057,12.0585507550277,12.0605102926493,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0
