"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
590.154820418417,24.8603125032969,20.6945488171186,22.7298175811302,21.8591880251188,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1
651.270182680355,20.8292774227448,23.9736087911297,20.5050674232189,20.9782593965065,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0
585.841760585613,22.2955183289014,20.8653719397262,20.0872488203458,22.7578537282534,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0
647.152900694627,20.858740383992,24.1433087305631,21.8634975492023,22.4421714839991,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1
574.711531277229,21.1573855089955,20.1695149287116,23.1065412075259,21.9976249174215,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1
668.833824166861,23.8640597288031,20.5262456287164,24.9198078957852,22.860539262183,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1
566.415123051241,20.4815077083185,23.8686331058852,20.862212831853,23.1413985358085,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
591.262307599951,22.2672388504725,20.2812959183939,22.6491616712883,23.3538260986097,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0
577.984591857315,20.4235035646707,22.6895071601029,21.2177181465086,20.098948192317,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0
640.468841044514,22.8033293352928,22.4569636222441,22.4998568114825,23.613413159037,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
615.85423752494,20.0435229996219,24.3660935678054,21.5020189224742,24.865696481429,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
690.791804699832,24.9286854534876,20.6076202227268,24.6962753147818,23.5449157946277,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1
643.796618588773,21.5829240204766,22.6112123590428,23.2357042864896,20.7179223641288,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1
641.440341061771,23.1972447095904,21.4585819409695,22.3637825110927,22.646504183067,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0
624.148989969532,21.4761161769275,21.6228940279689,21.4330633264035,22.8188849275466,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0
683.429374446717,24.9835184693802,20.7445486355573,23.0925035721157,23.4881316288374,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0
639.546106362326,24.5301066013053,21.0137134219985,22.4225898575969,20.0522197235841,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
