"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
6102.8635087321,10.088341163937,8.36274312343448,7.29158735834062,7.09931501653045,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
3087.85746418583,5.4721271363087,14.664324815385,8.04263328900561,5.75228156521916,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
764.146423238612,14.145051499363,6.54466342879459,9.31299921358004,5.43324046069756,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
3677.55006888246,8.17664792994037,13.0716109718196,14.5481463242322,9.70822694478557,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1282.00847358762,7.21594140166417,5.76897282386199,5.70064055267721,8.77761834533885,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0
6663.679541289,9.34279344510287,6.03100591339171,12.3053231462836,8.27317954972386,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
19084.3978771995,8.14913568552583,7.10324919549748,14.4506232230924,14.4457147084177,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
12857.193589214,13.9441419835202,10.035300552845,9.88811895949766,12.8018400142901,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6851.03193441807,6.31922743283212,8.54213653830811,6.69179539196193,9.09964839695022,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1
4111.15051352616,10.4677058709785,13.3168209483847,12.5778407882899,5.70475682383403,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
1770.37376768338,7.95913991285488,11.9352073734626,7.45643731206656,10.8957416447811,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1
6573.05175752264,13.9618213823996,8.49037070060149,8.02017545094714,13.3902442152612,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1
6601.83254328386,5.11568763293326,14.6819688845426,5.83894376875833,14.4588181050494,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
7078.46041729606,14.6508074272424,7.91190240066499,7.00128306169063,7.30088477488607,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0
5003.96892191795,10.3451302764006,13.478594373446,12.366317184642,7.30356388958171,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
5349.30209876609,8.08430332690477,7.1961824176833,12.4267378658988,7.8346951957792,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7717.36543765217,12.7013250207528,11.3829598086886,7.11822422454134,14.8154859640636,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
4575.463412702,13.5744272638112,11.2539973761886,8.41947111766785,9.25348413176835,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
6784.175219548,12.250407715328,5.11390308151022,13.9598815259524,9.09969721455127,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0
5460.59359760737,6.77702122600749,6.64099858375266,8.32871364662424,11.9754519849084,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
6974.76133201389,12.6119795814157,14.6800397639163,14.7772700618953,14.1751019237563,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
5566.68702864223,9.11348280962557,13.5773774213158,9.37237048987299,9.22719181748107,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
5620.10484694468,8.86270674876869,10.3753991238773,9.64847330935299,5.89484330732375,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
2836.67787359774,9.03799729654565,13.3527459413745,7.04737344989553,7.02365592354909,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0
4051.05755399212,5.44980932725593,10.2707133209333,12.2838815371506,9.0933789126575,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
913.932919941469,14.9352345312946,8.21956032887101,11.9830303010531,6.95051939226687,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
7215.64804454686,7.18999505508691,12.0395407243632,8.75129128340632,11.4515270502307,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
6467.06962240161,6.97407876141369,7.75541784241796,6.82933145202696,9.12723809247836,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
4062.59276070737,13.3357317443006,14.8186216456816,6.23932469170541,11.8058636714704,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
7011.11592027005,12.0912090386264,10.9559255815111,5.21530382568017,12.9616876482032,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3354.24446827787,13.9980526687577,10.2011346863583,10.0444756285287,8.10616109054536,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
811.59000639459,6.11854331102222,12.837382897269,11.6924823820591,7.07663112320006,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
5398.90852237978,11.7676763306372,9.46038633584976,6.02555922232568,5.96752658486366,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
