"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
21187.6319952706,14.9205101537518,7.44781143497676,6.0968911042437,6.94010084494948,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
30979.2016493068,12.3184050363488,9.68873375793919,10.8275925787166,11.7341785784811,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
41906.5112162388,12.967525832355,7.11418091086671,6.53281905455515,7.42037525866181,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0
48627.6954521991,7.63899212237448,12.448456119746,9.75302369100973,10.3069361345842,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1
44979.5005804309,13.9941348484717,8.22161817224696,6.27454717177898,8.81844363175333,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0
35250.8656718108,11.8254619231448,13.4705244028009,10.1043510460295,8.68431114591658,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1
55656.949734409,13.4496423671953,14.8695046408102,6.11563948681578,10.1327851763926,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
32810.7986699888,11.1746692075394,11.7505314946175,12.0794495730661,8.60200524330139,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1
6313.04097039309,5.88781459257007,6.7401212034747,7.9294075537473,5.56275866227224,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1
35679.6586634864,7.11821772158146,6.24044626718387,12.6270768302493,11.0489676403813,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0
42877.2851809973,10.749930490274,8.09293920872733,5.50479306839406,9.30504474556074,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
11103.7374446469,13.3429447701201,7.61517432518303,6.99825337156653,10.9856294305064,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
