"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
42715368.8825608,8.58031707629561,10.3480318577494,10.0112296291627,9.6502197412774,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32300098.5826449,11.5297635328025,5.15700125694275,8.56772489473224,11.061962792417,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
43538925.4666354,7.9989940316882,10.7218902204186,11.2514579414856,6.60480990773067,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
23481640.3900357,8.39909594785422,5.56138838082552,5.78903607930988,6.95648170332424,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
46193289.8159279,7.67156558344141,10.3075454612263,11.4209920449648,9.31728555960581,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1
50964128.9348559,11.2371065267362,10.9940646092873,11.9584508144762,6.76211279444396,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
40489302.0881889,6.14652976789512,5.83791815396398,11.4351211725734,11.1127914099488,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
29397441.3208862,8.31894124182872,8.59297848585993,6.8690600390546,8.77304744301364,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32837585.3509197,10.9584785613697,10.858861081535,7.02871448243968,10.5630794716999,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
24151276.8831152,11.0022462585475,7.48786280979402,10.1753451877739,6.4768273839727,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
42270362.1817839,10.1777930436656,10.6376439840533,6.79246163717471,9.75026725581847,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
67844785.6557317,7.47169787110761,11.8144476949237,11.999763279222,11.4740086901002,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
64070469.6469919,9.71361158182845,9.97310493001714,11.8466307977214,10.8489354557823,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
32526612.6808738,10.9609777221922,8.83086867211387,7.3848069771193,11.1286693268921,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1
26091680.7948236,9.1675062389113,8.61158267990686,9.6906554212328,8.24747836752795,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
18733984.5995728,7.45648141112179,9.88880206248723,6.99299663142301,8.930843250826,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
20449797.2411294,7.9373317535501,5.78207418485545,11.4235883378424,6.70916821807623,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
33829593.3619746,9.32383565045893,9.61916365358047,6.06172103038989,10.7082462201361,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
35119515.0986593,9.83188639092259,7.11194980028085,11.4072826874908,9.47272828686982,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
10380055.4472969,10.2494438404683,6.52876442694105,5.08001446048729,6.8974119075574,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
24398206.0149924,9.33268175227568,8.70381624274887,5.04182787565514,8.09977569780312,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24799348.059525,7.69381895009428,6.63479521870613,10.2744758534245,6.40263840206899,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
38479281.6996114,8.66334437276237,5.99706549034454,9.26397019391879,7.57255824585445,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
17029887.3556269,9.81070786737837,6.7070627764333,9.73015037225559,5.1341497451067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
21256355.5540627,5.54948585038073,7.64530072663911,9.13932392327115,6.43427201779559,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
27743613.4512416,10.679298281204,6.92107322369702,7.19217949081212,7.99895669752732,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29789367.9599319,5.96129693742841,8.87544476380572,6.66248419438489,8.42404920980334,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
