"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
21662.4502432412,7.22563406219706,12.4523132829927,6.43346328986809,14.6630706149153,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1
8310.56916948608,14.854901554063,10.532827465795,10.6488318229094,11.0433136578649,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
16461.900990299,7.67271525692195,5.2848632959649,6.89447316108271,13.4153064829297,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1
11548.6191548013,12.3368188505992,9.578476769384,8.79534942330793,14.0702526737005,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
13265.5477510841,8.56684059137478,8.89604499796405,5.75686178635806,13.0351035762578,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7341.31814971328,6.63180104224011,13.1947731878608,7.21519611077383,9.58956904476508,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
8125.94014750667,14.5888354838826,14.9899467150681,12.0570952282287,13.332970587071,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
18253.9294033368,14.3044927064329,11.3519986649044,6.84425522340462,13.2395653962158,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
9016.65470239171,8.75008628936484,9.7410535463132,6.66173733770847,11.1005999729969,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
2898.84994092726,6.75121597247198,5.38752907654271,11.5884145954624,7.36538989003748,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
9290.89896011079,13.6947783478536,14.0432482026517,13.0413291859441,13.3314924268052,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4331.76212769395,10.4286049189977,14.3725185561925,13.2470123236999,7.58425207342952,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
3541.74188833432,11.7312113521621,13.7660965300165,11.3303215289488,5.755866963882,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
4900.83646141966,8.54508529650047,10.3228177665733,12.8677242761478,7.62153822928667,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0
8879.86197302068,5.52741918247193,11.8532071239315,14.0016150684096,9.4242903473787,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0
6587.15793945391,12.4437087052502,10.9935486805625,9.770651999861,7.17191762058064,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3772.71347523257,12.2575384494849,13.6314062983729,14.8064771364443,7.22892294405028,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4207.35108216671,6.7105465522036,6.40204167924821,9.14815905271098,5.30210138997063,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
6522.97696526497,9.09292889060453,9.19818732189015,6.19470669189468,7.6320039248094,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1
8200.33354131905,11.3728472893126,5.07598944241181,8.22621854254976,10.7885459298268,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
9501.57172584942,11.0661361203529,11.7573911859654,13.5629510134459,10.8031594683416,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
5360.44811235792,10.3845079871826,8.50529958028346,12.1702307090163,7.44836608646438,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
8263.61563685767,11.3637268403545,8.42384450836107,11.7826276877895,11.5827830601484,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1
13301.1225066539,9.80504065519199,10.4734966903925,13.2656705821864,14.9609250272624,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1
11312.3672576313,14.0198716521263,12.1772794029675,13.1236104667187,9.27203041501343,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0
16859.1424601494,9.6275263465941,6.42061981838197,10.8239495987073,14.4445374468341,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
2298.74212465302,9.06517518684268,14.2392999189906,6.40297872712836,5.83712039748207,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1
6950.9293958663,5.51026948960498,6.01755164563656,9.47579785715789,6.69888068921864,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0
3295.91677096651,8.59272713307291,8.24963425984606,12.4927560728975,6.60562995821238,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12205.0974004303,10.9642830560915,11.9366080733016,13.1023897929117,13.6534198536538,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
12147.1561603621,10.4287300794385,7.49182813568041,13.0377423623577,12.5180571712554,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1
15076.1990680178,12.8366924915463,8.52645214879885,12.2169131645933,14.4804481812753,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
8111.28259109185,9.20987382531166,11.286914346274,13.4996705991216,13.4139448218048,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1
4372.78824639538,8.44952583545819,8.81257409229875,10.009500363376,5.58858716161922,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0
13888.0426158623,7.2034974466078,11.646928130649,9.49932697694749,10.8847698708996,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
11542.1781124003,10.2821141970344,11.96782479994,8.26454300200567,13.8103246223181,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2766.60319178759,9.04740179888904,13.8242662395351,14.4218805781566,5.42728316271678,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0
3289.34348680476,12.313300347887,5.68731663282961,9.64986661681905,8.38258461328223,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0
16344.1158759991,6.48691710084677,6.8540142243728,7.91538197547197,14.2939903982915,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2407.35793882684,12.7310391748324,9.74986530141905,10.4123141174205,6.44383950624615,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
5998.25132148144,7.64720567269251,9.46515196934342,6.95307621033862,6.76110141677782,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
13247.6377201119,10.0894469302148,11.1863802676089,12.2772163990885,11.8987546768039,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
14713.5834043619,14.8944450076669,8.763320192229,5.46024879673496,14.4132580817677,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1
8663.09814775825,13.5725740506314,7.34132146462798,6.19179345667362,9.91082969820127,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0
8272.06529224813,13.8391927420162,12.8333543986082,10.7820947258733,10.9755785064772,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2162.27218591226,10.0781506462954,12.2483735578135,10.8205645461567,6.45997986197472,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
8966.36055041366,13.3239198778756,10.5106745753437,9.24703174037859,11.3404293172061,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
7376.01959920084,10.1919053751044,12.3102763248608,11.8925303732976,8.24713268084452,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0
2517.73403091491,9.04900175286457,8.07569119846448,8.66530225379393,5.38841426139697,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0
7085.3114660866,8.19962988141924,11.1960758455098,10.3252785536461,7.97922694357112,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7135.99153944507,5.2429835498333,9.37985925469548,11.9782338966615,7.8356055682525,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0
19007.0908939084,6.21486004209146,9.00072291959077,12.5142835080624,12.9353607818484,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1
7970.85733348566,9.36275642365217,10.826124008745,5.60384621610865,10.2426159754395,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
10669.784779592,10.9572631120682,11.3327057985589,14.0421913308091,6.96130686439574,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
4947.23323265216,14.2719788639806,7.1369947004132,11.274625796359,8.40920878108591,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10183.4541747022,10.8554692286998,12.0387957803905,13.9688582904637,14.7406950592995,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
2228.6555250411,5.13866090914235,11.1546547268517,7.95352992136031,6.40929420012981,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
6624.39072928667,12.3619483783841,9.23554442124441,9.17167066130787,9.20283904997632,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
5154.0318060288,13.7478399602696,8.29013275681064,9.77204252500087,7.68480725586414,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0
2984.85883833547,14.0136765292846,10.4669609386474,7.49454856151715,5.87537346873432,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7836.42879508373,11.7814828571863,11.7779341875575,14.7297563985921,6.4319483237341,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
7381.04620537073,6.74262194195762,10.4227933497168,9.71901533892378,7.86715062335134,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
674.640271678153,6.89102951902896,13.722654604353,11.6227326286025,6.96479751029983,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1
2729.42262451617,12.8290389222093,14.1613096860237,9.12994309561327,8.13975213561207,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8094.07172168672,14.2789343488403,11.6369306319393,14.170461781323,14.5147839514539,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
1670.78643940451,13.9364855410531,7.0182172791101,7.22166751511395,7.86978014511988,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
3955.52774497165,6.77347657969221,5.02276718150824,12.9972800635733,12.1524357772432,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4431.97273996017,6.40934568131343,12.2947293729521,12.3969472805038,7.34420502791181,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
9781.58435637497,8.43783508287743,6.27523971023038,10.6316387094557,9.47582410182804,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
7250.28394411241,14.8496063239872,7.85126429516822,14.6242911391892,12.5900480197743,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0
13526.8699949071,7.92910903925076,11.2502025393769,5.80436041811481,14.1722100321203,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
5506.11407774911,8.44349305378273,8.6361006880179,10.2490408252925,7.5026165205054,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
13458.7287569732,6.58396337646991,13.7811604095623,8.70988724054769,11.2550693657249,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
14248.162566588,6.88858279725537,5.49017596291378,14.0435646893457,14.8112860624678,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
7887.90259957818,9.71748175565153,5.940982257016,13.3352348743938,9.50137104839087,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0
9501.34887396971,10.0121140573174,11.9022847292945,7.76070884428918,8.5638332599774,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11498.369654734,14.5190424029715,9.8274623719044,5.0516451173462,11.378886171151,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1
24405.2503048857,10.1488674641587,14.1130727017298,7.92650308459997,14.9538070242852,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0
8983.66078851015,13.2773188618012,9.62175129679963,6.80375882191584,12.0177691942081,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
9389.65023548101,11.2481836648658,9.68024508096278,6.64725371170789,11.2946399697103,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1
4802.86537673591,7.47446503024548,7.35780018847436,11.3047062931582,6.01389564573765,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0
4364.78886450612,9.52563424129039,6.11940196482465,14.6530388412066,8.4735958580859,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
4923.5065162178,7.6216526562348,8.98909056559205,12.6735225692391,8.02731503965333,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
5100.03435018201,12.1472916309722,9.36141622252762,8.75263435766101,6.54273893218488,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
2391.29362283083,8.69435116183013,10.5323690222576,9.71786122303456,7.13209788780659,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
6242.14558079678,14.2567319609225,8.65949940634891,8.85572385275736,7.20001187641174,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0
3019.68968998725,6.68430883437395,9.5726767834276,10.7805889588781,8.56355631956831,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3120.13371659889,14.7557516489178,7.2120279725641,8.8428480643779,5.40020799729973,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6940.35454923734,11.13873668015,5.72285095462576,9.00871108053252,7.56006257375702,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
3665.47353932344,5.5100454040803,13.8818671624176,6.94476372562349,9.91627855692059,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
14137.3804552694,11.2154201744124,7.74828838650137,5.87025614921004,12.6815627096221,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0
13808.8324221285,7.44590325979516,6.89279714832082,7.43158946512267,11.0025851754472,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1
