"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
17833697.6386349,8.83058033674024,6.46499384031631,6.9871452730149,5.16683393274434,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
12769425.0411237,5.0679261344485,5.75390079407953,8.65694737853482,6.93713935650885,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20525877.6217005,7.70943329506554,6.53476486448199,9.98982916399837,8.28500986797735,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
14251521.0673414,10.5910952202976,8.35521626612172,5.70079489052296,10.1836173618212,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18421636.783969,11.2990862063598,6.42102369735949,5.34039141098037,7.52336640376598,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20190232.1486423,8.52174845500849,6.96776219876483,7.92174628726207,8.5999134525191,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1
19889031.7941338,5.07277666777372,10.8153013812844,8.51908387127332,9.64555249363184,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
25595780.0022182,9.02163708931766,11.6561338424217,6.03578235162422,9.20201464695856,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1
33280999.8393435,6.01903357752599,9.11564023466781,10.5565979275852,7.81021369644441,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
12182203.8046479,11.5209278194234,7.34060726827011,7.4649205042515,5.81633017864078,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
57895385.1291646,10.3376521314494,11.3969996597152,11.2409893136937,9.61071362602524,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
27256781.9079205,8.14437564997934,8.47029649047181,9.90528741618618,6.90159937692806,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
23511779.084835,7.29643366415985,11.1665986748412,8.6416454820428,6.95963061088696,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
22053888.5012233,10.1206128711347,10.3306120352354,6.89289424917661,8.70522551075555,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1
29399014.1751318,8.90581642719917,7.61043785186484,9.65319352527149,10.3628308097832,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
24873982.3770115,6.68245948781259,6.40298944781534,10.6563154943287,9.43404376436956,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
38668258.9169907,10.5989779371303,6.77364295627922,11.7034535214771,9.16121149598621,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
47659393.987556,11.9591929586604,10.6449019326828,11.8594503172208,11.7111590171698,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
23334226.7411261,6.94322347035632,9.68322628014721,9.53879330679774,9.65208193636499,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
20804311.0841303,9.09931618371047,6.37725394987501,6.97914580930956,10.9764908801299,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
30652442.2875386,7.17101567145437,11.6546262672637,10.0916520550381,6.76874064537697,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
26605046.6004737,5.37715064664371,7.9761266943533,10.7000006251037,9.97965067252517,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
33249620.8732664,10.7899061755743,5.50798590644263,11.0959588454571,9.6107497215271,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
47704996.6788381,11.6085984769743,9.2832164533902,11.4951807335019,9.814593359828,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1
29055905.2010334,10.6462346042972,6.51543483743444,8.41697647003457,10.4064942689147,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1
45239746.6659338,9.7814674875699,10.8515836060978,11.0383361114655,11.6537538145203,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1
19854961.4630865,8.74945417488925,11.345599363558,6.51348033454269,10.57018119446,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
33785313.5150099,5.5718786851503,11.7679499378428,7.8848866338376,11.5930877034552,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
29367692.9364623,7.59836842352524,5.70742297288962,11.6326774803456,10.9242950796615,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
31494353.3715691,8.00761962449178,9.33339604455978,11.1210303928237,7.95776015007868,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
11724784.7562931,6.75916984979995,5.94680117815733,5.40526114124805,5.43240592186339,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0
30764023.6857255,8.08180990372784,9.87216060026549,6.12430377560668,11.5329090910964,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
46921875.4566083,10.7758235286456,10.0092888965737,9.2610912178643,8.9346286857035,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
17244536.1778837,6.70961497304961,8.76078803371638,7.65532008628361,6.31716082291678,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
23444562.7294863,5.41276077833027,10.5280736214481,6.80358911585063,7.29099311353639,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1
27101872.0026561,11.2389697991312,5.42489191959612,11.5811771526933,8.77117911167443,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
25268594.9531903,11.4641064440366,5.33509684610181,5.53738434403203,11.7912292124238,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
26750452.8055246,7.65128540387377,9.32703014393337,7.41766886017285,5.37155585200526,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
15020593.263562,8.55080789118074,9.43542691785842,11.4955355408601,5.17989993724041,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1
21865111.0724953,8.05600498383865,11.9504944332875,5.57858708640561,10.8388815310318,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
38599854.9750305,5.97523499373347,9.43373490311205,11.169000568334,10.1444650597405,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
16525816.4158333,6.75221828510985,5.94948608078994,6.98140397923999,7.56196302059107,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
41902674.9422738,10.8720451237168,9.02286280109547,8.67040700605139,7.93055184418336,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
34445664.9269738,8.70467323670164,11.4960191394202,7.62278722040355,10.8270128697623,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
27171826.2541669,7.84187279758044,5.98244932526723,8.91857180045918,11.1447441107593,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
21609527.0612957,10.6552190594375,5.80642262916081,5.20352080627345,11.3294070553966,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
27172078.8263322,6.15685954201035,11.6293085315265,5.17392507637851,10.7785270991735,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
