"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
15624.1161835138,7.49609050457366,5.88741693645716,7.29029398062266,5.79527041292749,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0
12837.2498207744,7.10739013040438,6.32859108736739,5.00739404466003,5.32735883956775,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0
19746.4122819562,5.8929431438446,8.12434665160254,7.72620542091317,5.24539022124372,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1
20088.414476635,8.61996446736157,9.02259930386208,6.70702737173997,8.33406893885694,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0
25457.6353866445,7.71159299183637,7.376973539358,7.20281568705104,7.80372870387509,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0
27981.6061970127,8.70844125049189,5.07614496047609,9.48018583236262,9.23079496948048,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
16506.2900001592,8.61114453873597,9.9377879477106,9.73351599299349,6.12970721907914,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1
25853.6159396939,5.85482218884863,7.38277622498572,9.6327628637664,7.76223806897178,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
17260.6445611341,6.81134707177989,5.24077040608972,6.59939483273774,6.14155650720932,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
26619.3561550001,6.16156123694964,7.04570434056222,8.23800750658847,9.71059583127499,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1
40013.2404323446,6.71323716291226,8.71077359421179,9.95325969299302,9.82593843713403,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1
8853.01005245913,5.7151157502085,9.29616690496914,7.57370407227427,5.44104217900895,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1
