"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
24297487.5040044,10.1688370532356,7.3221042775549,8.21409983979538,9.25997279514559,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
10128870.9014264,5.72255819803104,5.27424013148993,10.0184841225855,6.55171105638146,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
33469945.400444,7.25201687053777,10.4722636421211,8.10250274580903,11.0661870483309,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
9548851.38303648,9.38651347416453,5.33277426590212,5.96664212597534,5.46568305394612,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
34854900.6273251,7.37210261868313,8.30574796511792,10.8666786644608,8.48754453542642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
28485292.5231536,7.89649805333465,8.03228466678411,7.54754253756255,10.559969963273,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
31062139.891775,6.82839433196932,9.32806629035622,11.8284953366965,9.55980916181579,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
19043164.9961012,9.71750338491984,6.00260924082249,11.9381524836645,5.70736342435703,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
19963564.1188206,5.82315285108052,8.21926084789447,8.41226457199082,8.01474326662719,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
12017450.7008684,5.02955412236042,9.53790132887661,6.63803507969715,8.17453889269382,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
34867952.2691051,9.7255823998712,7.21284861094318,8.54828248708509,8.35164624708705,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
37257658.022875,9.74145882879384,9.27336145401932,11.2694420579355,7.50366116734222,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
21249364.374736,6.17065169080161,7.00330227939412,6.23354765377007,7.61363473464735,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1
24711681.5821719,7.47034146124497,8.98823519330472,6.28045083046891,9.93449089373462,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
36769350.760045,10.6607557577081,11.3183117883746,6.26479153847322,11.9742934606038,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
46239347.4681989,7.62547588627785,9.82418701355346,11.036886670161,9.92377932905219,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
26163201.7461795,11.017983970698,9.02715571131557,6.49187400587834,8.80076245497912,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
13605475.7558495,6.79652503854595,7.90264137345366,9.53548041707836,8.28910269401968,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
35317307.9651887,10.1038383508567,9.23357296036556,6.92428295430727,11.8466769002844,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0
35088373.2912629,10.3818656285293,10.1632646848448,8.46107028494589,9.41044942545705,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
11352933.5296964,5.76050137006678,5.04352838173509,5.05227519688196,10.7332010630053,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0
14762125.7389406,9.3591170925647,7.06439478578977,5.18595835706219,10.2508736539166,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0
21064449.0947614,6.6087990172673,5.55253966804594,10.9740124391392,5.51317408354953,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
29323005.9214765,11.2659382012207,7.87596633960493,11.7950779004022,6.09319313964806,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31791237.7011353,10.7288751816377,7.77368049812503,7.33807472232729,7.51925389608368,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
12718021.0935382,9.57767298980616,9.75674843322486,6.84455528412946,7.38074387726374,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
8841942.38073844,6.51503689866513,11.1321978475899,11.5075395761523,5.71398686338216,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8007786.28466829,6.27762171858922,5.64619712973945,6.23706192662939,5.61410095961764,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
15093503.5146145,9.92260170984082,7.07262676209211,5.30955074564554,6.58506918698549,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
17842458.8336404,5.95805130363442,7.16638898989186,5.20460364525206,11.2150575192645,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14243030.2041808,5.35570525890216,9.17149236099795,9.42874172516167,6.50534656271338,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
55197692.4911236,6.90375633374788,9.45945364492945,9.43392137833871,11.9609781091567,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
19699754.4630687,6.60046965791844,7.22562145092525,6.60747164906934,8.98512349440716,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
21905730.369491,8.40601732186042,6.96668911748566,11.3630398162641,10.8540736644063,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
22879354.8783452,8.0431244734209,10.4239732977003,9.81950227473862,7.66426793253049,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
7282469.3355234,7.10182475694455,6.06877627084032,6.08658925350755,7.20767798041925,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
31701533.0957114,10.4999951787759,7.91870189481415,9.90905503067188,10.9951952295378,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
45542004.1801429,5.42871926026419,9.06397219258361,11.1523037413135,11.4959445786662,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
15362314.0599348,5.49725490133278,10.0484200844076,10.7579962688033,6.80007998016663,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
13415047.1956232,6.84250333951786,7.7967705919873,6.05497478321195,5.72561320383102,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
20954292.4386107,8.17102973419242,11.5457507646643,6.31458048103377,7.28358469391242,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1
