"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
7817385.7992211,10.6217196949292,7.47516004461795,10.5015191670973,9.15511855925433,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
3014524.83693525,9.88608891121112,10.1768099437468,9.53266133600846,10.0811109584756,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3602230.42122179,6.01221437426284,8.0250091610942,6.81390249333344,12.20253265067,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1
2257357.48184806,8.71687140013091,9.75619258591905,8.32725803460926,8.95181246474385,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1
6789855.97330004,8.92990564880893,9.63739249738865,10.5004411621485,11.9470332933124,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0
2519004.55529693,6.38908790191635,7.67256632307544,7.58841016981751,9.84323704591952,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0
2631384.5295136,8.22598686185665,11.6711929398589,10.471272601746,9.75935395830311,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1376273.6023121,9.17919148504734,6.39141235966235,8.46464572730474,7.40901045198552,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
2222724.46732366,9.04061623616144,9.17121883179061,9.37383132940158,11.4012312670238,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1
7261677.41172642,10.8891313453205,8.37196929822676,8.91876132111065,12.3646663010586,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
2470450.21396618,10.563619210152,11.6317266719416,9.08605516632088,7.96878906502388,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4718940.17597578,6.10786209045909,9.02868175157346,11.0759972010273,8.9085391392,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2818868.25467337,12.6759835667908,6.46389352250844,8.87359317485243,8.3225362484809,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1
1941638.01919924,6.49545914889313,9.20251351618208,12.748992998153,7.6315917938482,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0
1887890.02468424,7.24505799869075,7.66747672040947,7.92922745132819,7.83307065442204,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2134111.71124223,9.82521374546923,7.23947260156274,11.7630170476623,9.85995649313554,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
6215754.05138664,12.008345317794,6.05506873968989,11.2303321221843,11.4855983802117,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
2878458.48057778,7.11397630604915,8.90253806766123,11.0683858320117,6.62776140798815,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1
2382222.3040078,8.26516027003527,12.3591923213098,6.55699429498054,10.6770628595259,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1033992.21011711,11.0090560922399,10.2855343299452,12.4737799586728,9.16503251553513,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5216652.4656287,12.5712537581567,9.82866983884014,8.69888464990072,11.6520451814868,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1
412829.749515891,9.30204556602985,9.73095016228035,6.59339670231566,6.48060409701429,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5398187.09318205,10.8849177842494,10.7558915435802,12.1013449977618,12.9360206096899,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
4543247.44552711,8.8686307775788,10.4261960934382,11.1957856221125,11.3279100374784,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
4507475.89119947,8.72105386760086,11.8853248034138,8.50475879362784,12.5340726955328,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
9249437.15822144,7.11952102626674,11.7306397752836,6.66126828361303,11.9363400884904,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2286650.64284982,12.3390862776432,11.4274854192045,10.7523791922722,12.2027921236586,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
8623782.12359737,9.86566166207194,10.8472069748677,10.6321111200377,11.8681560489349,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
5457258.95677415,12.7177417417988,6.59018258261494,7.7245525342878,10.696908313781,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
5954775.85401376,6.93508293083869,6.62314186990261,7.27972558909096,10.0332671930082,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
3764846.92208623,12.012832257431,7.41959528066218,8.85672361031175,7.05511731049046,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
1782079.61374767,10.6074555518571,8.89461432839744,6.92203691112809,7.6686765816994,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
2345106.20292416,9.98468943731859,12.690841216594,10.5118134568911,11.4958516655024,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4509465.07514676,7.61750439764,6.17527067405172,8.14267747383565,11.7721309231129,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
6660466.00928326,12.7684171502478,9.178878396051,12.1695347269997,12.8050884492695,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2950850.69714995,11.1731098319869,8.31799896224402,12.6450185205322,7.82108468562365,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
978370.650185098,9.49985361984,12.8025375874713,6.04771294351667,7.40703797549941,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4785799.10822351,7.1652029894758,6.75932475645095,9.01868205238134,11.0303424100857,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
3317607.26672109,7.0831836713478,11.4204785255715,6.73037267616019,6.37820496712811,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
7601361.87658946,8.04097916907631,6.39327614544891,9.71519794967026,12.4599179511424,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1592529.7207725,12.9995133585762,8.97556086676195,10.083880352322,6.72314821695909,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
720783.723472063,11.601228345884,10.0340677106287,7.42963472940028,7.18795958906412,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
2861288.57652981,11.1867284984328,11.9511867451947,8.56788535090163,9.39985791221261,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
2891804.70874189,6.83790601999499,12.5198161262088,8.71870641154237,9.27460712217726,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
6941851.0961339,7.99010640312918,9.07712961430661,10.273951300187,9.29540315759368,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
