"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
122.25355058862,4.51401193765923,4.53059086948633,4.61603496782482,4.21140435151756,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
151.57905522841,5.11438589915633,4.50042202789336,4.39559351187199,4.50833743577823,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
215.805633672165,4.93193239253014,4.46923620672897,5.60158765409142,5.16013376973569,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1
159.013250177504,5.67002246528864,5.80831728549674,4.71882762340829,4.05192578025162,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
134.178367400924,5.43387292837724,5.42317205155268,4.30451109772548,5.13131866557524,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
117.913501878187,5.96619533700868,4.62012932403013,4.10268709156662,5.40145546197891,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
177.179669460485,4.49234386626631,5.98117527971044,4.97473657131195,4.01051572756842,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
147.909507960084,4.45097907772288,4.55302773183212,4.00909001333639,5.09415506431833,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
104.419246829814,5.99637492420152,4.72984279459342,4.07289792271331,4.70515193510801,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
167.247583349287,5.21050171833485,4.00966668361798,5.33780913148075,5.40606772946194,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
220.774634711594,5.13493221299723,5.00630948273465,5.52407706854865,4.11666271323338,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
216.896520101547,5.64143786719069,5.04680809704587,5.32952270656824,5.27775261458009,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
180.910195483421,5.88746987190098,5.20183369563892,4.95687202690169,5.45675450796261,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
264.40883866338,5.29235170828179,5.66595956217498,5.93438731366768,4.7820059331134,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
241.517150272736,4.28181806067005,5.20596055360511,5.83888405514881,5.91563124628738,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1
178.512751599333,5.14219608670101,5.4487918461673,4.54158084047958,4.65377466194332,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
198.678953435991,5.85267762513831,5.79889363609254,5.30177657073364,5.37440341012552,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
222.612962263156,5.99635470751673,4.79072478180751,5.42586452513933,5.08565214695409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
201.095626078023,4.84310841886327,5.5840468374081,5.48828633502126,5.57053872663528,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
191.130945005846,4.40304106846452,4.23294444289058,5.22388662304729,5.57607321999967,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
214.389457109847,5.51838439144194,5.53333861147985,5.27058547735214,5.54838934307918,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
210.20213498485,5.70413567544892,5.83511586859822,5.42281378712505,4.72211424354464,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
183.908851038178,4.87927091913298,5.23133558128029,5.64317516423762,5.54794853692874,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
198.975577732373,5.09249932179227,5.77922702953219,5.37385698035359,4.63039720151573,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
126.831478413477,4.78383466554806,4.55790331959724,4.41186470119283,5.45475963316858,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
142.618463928536,5.29739974765107,5.4523405469954,4.5506987744011,4.162502579391,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
249.492489960373,5.92796843126416,4.48915535956621,5.88472290663049,5.48534551728517,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
160.471401877154,4.17252818215638,4.66691880021244,4.57820597337559,5.01840114733204,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
193.220076152278,4.90451446827501,5.045434422791,4.53841463988647,5.01363335177302,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
237.801251829835,4.73414207389578,5.10247275559232,5.79513819748536,4.42146370047703,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
160.929067319635,4.37904050806537,5.81263838615268,4.02356953918934,4.09661210468039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.723146829733,5.4015411506407,4.23776413872838,4.94324867287651,5.42215960333124,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0
223.066219695199,4.63970360951498,5.48986190697178,5.60412150155753,5.54961911961436,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
163.207323842625,4.70044191740453,5.7184306117706,4.87612117733806,5.52738083479926,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
152.338421357144,5.74511057790369,4.72789173293859,4.14792022714391,5.51294477749616,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
176.062967961234,4.42089988244697,5.88319774018601,4.48393678246066,5.73469840735197,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
261.491440866006,5.7124038701877,5.89348803833127,5.74285302916542,4.54722380498424,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1
247.855651704909,5.2907088524662,4.54222216224298,5.44128929730505,5.8796181185171,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
57.0949041423926,4.36629370460287,4.81339765293524,4.01580767380074,4.01880011707544,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
153.886097053428,5.73919777292758,5.11927245231345,4.37704824842513,5.08816658146679,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
235.548241590637,4.80057367822155,4.60488950135186,5.60988287208602,4.61458397470415,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
264.031739771454,4.11953923199326,4.37715444341302,5.90453566005453,5.27503336174414,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
165.608918821991,4.27902100747451,4.04613095615059,4.8162552206777,4.75577309308574,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0
183.703209988414,5.60000605555251,4.69316140795127,5.81529375445098,5.09875008650124,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0
122.808750943126,5.84596202429384,5.80505726765841,4.21854630624875,5.76962792221457,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
197.717407878279,4.05977669311687,5.91581827402115,5.67403837433085,5.83792449114844,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
164.005642787635,5.97802748903632,4.19625805458054,4.31814288487658,4.08579416433349,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
159.657720080315,5.16109969420359,4.89649403002113,4.81183716654778,5.50187766179442,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
175.482088188518,4.09194571804255,5.23956227721646,5.60800572391599,4.69113497436047,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
176.384971385631,5.50681144930422,5.03725867113099,5.19641938060522,5.67652196856216,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
165.10949269916,4.95248585613444,4.33765867073089,4.36029424471781,4.8876443374902,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
190.947499675319,4.25709343189374,4.96306020347401,4.95843670750037,4.22340326057747,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
140.009881730631,4.88975238846615,5.76635698415339,4.59651113627478,5.72335310466588,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
202.32805983756,5.7442793501541,5.41196642024443,5.11626886948943,5.96624708594754,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
169.406294315756,4.10394319565967,4.89588883053511,5.65038772346452,4.1512179817073,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
160.241054994392,4.12799432920292,5.6366425040178,4.86474407883361,5.63795900531113,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
126.38037900716,4.54458757629618,5.12463064724579,4.36272821528837,5.24662277242169,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
189.074533797661,5.88822147762403,4.76077479589731,4.07459181407467,4.25368545949459,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
152.520665208436,5.98750272067264,5.62833061954007,4.14645793056116,4.92072867508978,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
253.599485240771,4.22747544292361,5.92134395102039,5.95710854977369,5.78288147458807,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149.382351057572,4.81944714160636,5.87938254792243,4.45313759939745,5.45316832698882,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
213.755474687484,5.61642181547359,5.95449608564377,5.61971938889474,4.90219783829525,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
207.832344037812,4.73670623172075,5.9750535520725,5.68300000717863,5.59527417412028,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0
214.166934353383,4.33744311286137,4.69416197482497,5.47048422088847,4.71730805141851,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
164.228476747623,5.15017730649561,4.32649632496759,5.55135118914768,5.82525755790994,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
104.398359448138,4.05580358346924,4.27976927207783,4.39677989203483,5.04720255592838,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
248.818055589074,4.58108621789142,4.25374027667567,4.88007695041597,5.71314412960783,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
160.877027208193,5.47569244960323,5.09929671138525,5.32476537395269,5.37030959455296,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
141.538980467525,4.53134296648204,4.78912472585216,4.31500762468204,5.61717239534482,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
171.580463161766,5.47202705219388,5.06029596505687,4.37159255892038,4.90291595133021,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
239.768975010967,4.26611612550914,4.28425775468349,5.91713582072407,5.65401486866176,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
112.89558904004,5.4536509392783,4.84999918658286,4.42208647774532,4.4295788067393,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
222.535922208257,4.90310397557914,4.17714750207961,5.65794216655195,4.93930983217433,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
216.515532911678,5.66846681758761,5.29301124857739,5.26796648977324,5.9644999243319,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
239.332530411102,4.6854238640517,5.31004061084241,5.65558623848483,5.61788444081321,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
216.317656210249,5.82199343107641,4.31349424971268,5.26952729048207,4.45168982213363,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
138.345779003183,4.77109787799418,5.59808005625382,4.75461047701538,4.02245355583727,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
170.075307247505,4.71007511066273,4.76821600319818,4.53073521424085,4.42741447873414,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
177.154757491984,5.48466240381822,5.92321408074349,4.98195886379108,4.90463650459424,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
110.887642718718,4.91661936789751,4.42727477708831,4.32381584215909,4.29483866412193,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
186.226344991303,4.75670669833198,5.95422261534259,5.12911095703021,5.40281808748841,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
134.061069612111,4.4362696763128,4.70454173209146,4.28308415226638,4.89710622513667,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
129.41211749085,5.60211942438036,4.96074002562091,4.21750742523,4.06331835873425,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
211.299970364015,4.47070441814139,4.836445142515,4.52516194246709,5.59628546563908,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
147.837985211945,5.50957379862666,4.62172120762989,4.3446049191989,4.60539991455153,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
131.403216755098,5.39148466894403,5.22745172912255,4.18728775018826,4.33202986465767,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
107.324334440397,4.91313150944188,5.75964648695663,4.01575366733596,4.51385132968426,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
154.119620444326,4.24652826366946,5.85256019374356,4.01596795069054,5.88665850553662,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
153.361517388219,5.3908784808591,5.94222499523312,4.98966423189268,5.55964408116415,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
136.001448110622,4.75247383955866,4.49053332302719,4.25153893325478,5.14275074610487,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
189.225500243795,4.87535186205059,5.28658225340769,4.81879508309066,4.00346432579681,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0
