"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
210.892432386023,12.6273185643367,14.6968433680013,13.4603941324167,5.40767526486889,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0
143.47828836844,10.0964853493497,9.34876853832975,11.3486678944901,5.88854058180004,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
185.62704986607,5.64476795261726,14.5204659923911,13.2939542387612,13.5094850324094,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0
132.127242497391,11.4357276516967,7.21152191050351,10.2887936052866,13.2115330151282,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1
180.977928986554,14.1590888425708,12.8174510528333,11.8305357731879,5.67947341827676,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1
184.174677100926,5.95232580788434,12.4972093780525,11.4597783004865,10.51286497619,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0
148.458621902224,7.95372802997008,6.87020561657846,9.73444994073361,7.3446355201304,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
199.503341303836,12.6993169891648,13.8758063782007,6.8428662721999,13.7611958081834,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
158.949256359975,7.55893525900319,10.8300519548357,6.87253887299448,6.36313121300191,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
155.151077805905,10.1789572602138,5.99781088996679,11.6882219770923,6.22462522936985,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
225.780083861747,11.7784993047826,13.4951226902194,8.02748539717868,12.7631261642091,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
143.099424005237,6.47227819310501,13.3330380544066,12.6882895966992,13.7548556458205,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
115.096731179695,12.0052604493685,5.01877497881651,10.6168350228108,7.50869926530868,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
205.906953305851,14.5799253485166,10.7749174511991,6.71882727881894,8.11974868178368,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
152.745627420725,13.2862505898811,8.39453005464748,8.63076585577801,10.8683803235181,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
123.141465674741,6.19278803002089,6.81164522655308,8.77691536908969,14.6215010690503,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1
116.116111155596,7.40340991178527,6.64164843270555,14.3346562213264,7.01649595983326,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
146.374432503352,12.431884878315,9.49014166835696,9.18113184859976,12.8018894279376,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0
147.986154801765,8.15797621617094,12.7909825835377,13.5595478187315,9.50403658207506,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1
97.435684614605,8.56225434923545,8.53153122588992,10.0293798395433,8.97510465700179,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
168.835088095843,14.1435987967998,7.19066639663652,12.4076457764022,13.1584467878565,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0
129.811057966339,7.74401541100815,13.5020431526937,10.0904997787438,5.70644290652126,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
148.043888515873,9.33338072383776,6.94955936167389,7.05400606384501,14.665530459024,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1
124.199525193864,10.2177349315025,6.69726127758622,7.06532810116187,8.51145830238238,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1
121.638346266676,6.26169137191027,12.8402722114697,9.4712597457692,8.21421493077651,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
145.214395018293,14.5615189196542,8.34595005959272,14.3970692995936,6.53450716752559,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
154.526421709164,12.6000278489664,9.64693047339097,12.9056976735592,9.73435383755714,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1
